DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,Pass Att,Completions,Pass Yds,Pass TD,Pass Int,Rec,Rec Yds,Rec TD,Rush Att,Rush Yds,Rush TD
36554880,Noah Brown,WR/FLEX,WAS,PIT,,4300,,8.36,,8.36,1.9441860465116279,5.56,5.299882947744483,0,100,23.6714,46.024,8.35782,4,7.3,11.5,14.3,19.9,27.2038,6.8807,3,5.7,9.6,12.1,17.3,24.1,6.77684,3,5.7,9.6,12.1,16.705,22.5,8.35782,4,7.3,11.5,14.3,19.9,27.2038,5.99402,5.32506,5.06764,5.99402,0,0,0,0,0,2.95424,39.3206,0.21082,0.176,0.728935,0.00676
36554988,Juwan Johnson,TE/FLEX,NO,ATL,,3300,,8.33,,8.33,2.524242424242424,9.41,9.70860346076636,0,100,21.5122,47.0554,8.33166,4.3,7.3,11.3,13.8,18.9525,26.2,6.58069,3.1,5.4,9,11.3,16.1,23.001,6.51804,3.1,5.4,9,11.3,15.5,21.401,8.33166,4.3,7.3,11.3,13.8,18.9525,26.2,5.61798,4.88854,4.71157,5.61798,0,0,0,0,0,3.50194,36.3586,0.190029,0,0,0
36555451,Tyler Allgeier,RB/FLEX,ATL,NO,,5200,,8.29,,8.29,1.5942307692307691,0.14,0.06756938724722754,0,100,25.5432,47.0554,8.28814,3.9,6.9,11.5312,14.0538,19.4,26.1,7.7924,3.5,6.3,11,13.35,18.6525,25.101,7.75108,3.5,6.3,11,13.3,18.3,24.5,8.28814,3.9,6.9,11.5312,14.0538,19.4,26.1,5.70701,5.54641,5.44811,5.70701,0,0,0,0,0,0.991486,7.95234,0.0660571,8.70383,38.0299,0.384114
36555594,Mason Tipton,WR/FLEX,NO,ATL,,4500,,8.29,,8.29,1.842222222222222,2.28,1.890637484757986,0,100,21.5122,47.0554,8.29141,4.2,7.2,11.3,14,19.1,26.201,6.60315,3,5.4,9.0125,11.6,16.3,23.2,6.54221,3,5.4,9.0125,11.5575,15.8,21.3,8.29141,4.2,7.2,11.3,14,19.1,26.201,5.69006,4.98406,4.81494,5.69006,0,0,0,0,0,3.37651,35.6381,0.204914,0.118914,0.465743,0.00411429
36554754,Sterling Shepard,WR/FLEX,TB,SF,,4100,,8.12,,8.12,1.9804878048780488,6.9,6.825901981337481,0,100,21.792,50.8492,8.1248,3.9,7,11.225,13.9,19.2,26.8,6.5352,2.9,5.3,9.1,11.7,16.5,23.5,6.47628,2.9,5.3,9.1,11.7,16.005,22,8.1248,3.9,7,11.225,13.9,19.2,26.8,5.78493,5.11407,4.94745,5.78493,0,0,0,0,0,3.1792,34.9418,0.22076,0.11802,0.490395,0.00456
36554688,Zach Ertz,TE/FLEX,WAS,PIT,,3800,,7.99,,7.99,2.1026315789473684,2.11,1.7109699355177737,0,100,23.6714,46.024,7.99371,4,6.9,10.9,13.515,18.6,25.901,6.34781,2.9,5.2,8.8,11.2,15.9,22.8,6.30191,2.9,5.2,8.8,11.2,15.4,21.1,7.99371,4,6.9,10.9,13.515,18.6,25.901,5.53683,4.85278,4.71922,5.53683,0,0,0,0,0,3.2918,34.2423,0.20704,0,0,0
36554832,Dallas Goedert,TE/FLEX,PHI,DAL,,4500,,7.77,,7.77,1.7266666666666666,0.13,0.06430870834184912,0,100,26.3304,44.4206,7.76973,3.7,6.7,10.8,13.3,18.4,25.101,6.21758,2.7,5,8.7,11.1,15.8025,22.301,6.16632,2.7,5,8.7,11.1,15.4,20.902,7.76973,3.7,6.7,10.8,13.3,18.4,25.101,5.52246,4.85075,4.70522,5.52246,0,0,0,0,0,3.10429,34.0217,0.203178,0,0,0
36554728,Raheem Mostert,RB/FLEX,MIA,LAR,,5900,,7.69,,7.69,1.3033898305084746,0.04,0.01567713341972761,0,100,24.1448,49.3862,7.69487,3.7,6.3,10.8,13.2,18.1,24.3505,7.15261,3.2,5.6,10.2,12.4075,17.25,23.401,7.12994,3.2,5.6,10.2,12.4,17.2,23.101,7.69487,3.7,6.3,10.8,13.2,18.1,24.3505,5.35671,5.1842,5.12465,5.35671,0,0,0,0,0,1.08453,7.73462,0.0527286,8.4067,34.2228,0.352929
36554933,Ray-Ray McCloud III,WR/FLEX,ATL,NO,,4300,,7.67,,7.67,1.7837209302325583,1.46,1.0934414945886748,0,100,25.5432,47.0554,7.674,3.6,6.5,10.8,13.5,18.4,24.8505,6.17206,2.6,4.9,8.8,11.4,15.9,22.101,6.14497,2.6,4.9,8.8,11.4,15.605,21.201,7.674,3.6,6.5,10.8,13.5,18.4,24.8505,5.55288,4.92285,4.84043,5.55288,0,0,0,0,0,3.00389,30.847,0.233429,0.147771,0.615329,0.00671429
36554802,Jonnu Smith,TE/FLEX,MIA,LAR,,3700,,7.66,,7.66,2.0702702702702704,2.18,1.7570574059851947,0,100,24.1448,49.3862,7.65601,3.7,6.6,10.6,13.2,17.9,24.701,6.04974,2.6,4.8,8.5,11,15.3,21.801,6.02086,2.6,4.8,8.5,11,15.1,20.6505,7.65601,3.7,6.6,10.6,13.2,17.9,24.701,5.41597,4.75053,4.65801,5.41597,0,0,0,0,0,3.21254,31.2594,0.216114,0,0,0
36554890,Will Dissly,TE/FLEX,LAC,TEN,,3100,,7.57,,7.57,2.4419354838709677,9.12,9.38851683535209,0,100,24.4796,40.0794,7.57357,3.7,6.4,10.4,12.9,17.8,24.601,5.93621,2.6,4.7,8.2,10.7,15.0019,21.6505,5.91161,2.6,4.7,8.2,10.7,14.9,20.7,7.57357,3.7,6.4,10.4,12.9,17.8,24.601,5.3583,4.67324,4.59256,5.3583,0,0,0,0,0,3.27473,30.3606,0.207933,0,0,0
36554660,Eagles,DST,PHI,DAL,,3500,,7.44,,7.44,2.125714285714286,4.72,4.6751611395708546,0,100,26.3304,44.4206,7.44498,4,7,10,12,16,22,7.44498,4,7,10,12,16,22,7.44498,4,7,10,12,16,22,7.44498,4,7,10,12,16,22,4.56953,4.56953,4.56953,4.56953,0,0,0,0,0,0,0,0,0,0,0
36554778,Ezekiel Elliott,RB/FLEX,DAL,PHI,,5100,,7.41,,7.41,1.4529411764705882,0.08,0.03772162276866852,0,100,18.0902,44.4206,7.4104,3.8,6.3,10.1,12.5,16.8,22.3,6.40668,3.1,5.2,8.8,11.2,15.1525,20.7,6.40428,3.1,5.2,8.8,11.2,15.1038,20.502,7.4104,3.8,6.3,10.1,12.5,16.8,22.3,4.89407,4.51714,4.50847,4.89407,0,0,0,0,0,2.00744,16.1776,0.0730667,6.76364,22.7366,0.183444
36555606,Jalen McMillan,WR/FLEX,TB,SF,Q,4200,,7.37,,7.37,1.7547619047619047,3.03,2.5706408721502676,0,100,21.792,50.8492,7.37293,3.3,6.2,10.3,13,18.205,25.701,6.01618,2.4,4.7,8.5,11.0075,15.9,22.8,5.96194,2.4,4.7,8.5,11,15.6,21.202,7.37293,3.3,6.2,10.3,13,18.205,25.701,5.61565,4.99113,4.83228,5.61565,0,0,0,0,0,2.7135,32.9255,0.20436,0.14276,0.5924,0.00556
36554774,Demarcus Robinson,WR/FLEX,LAR,MIA,,5100,,7.34,,7.34,1.4392156862745098,1.22,0.875847187573683,0,100,25.2414,49.3862,7.34304,3.3,6.1,10.3,12.9,18.005,25.1,5.92857,2.4,4.6,8.4,10.9,15.5,22.2,5.89154,2.4,4.6,8.4,10.9,15.3,21.001,7.34304,3.3,6.1,10.3,12.9,18.005,25.1,5.52304,4.89797,4.78703,5.52304,0,0,0,0,0,2.82893,30.7066,0.220143,0.142986,0.589029,0.00591429
36555530,Tyjae Spears,RB/FLEX,TEN,LAC,,4700,,7.16,,7.16,1.523404255319149,0.12,0.06336278365994266,0,100,15.5998,40.0794,7.15545,3.8,6.2,9.5,11.8,16,21.4515,6.13826,3.2,5.1,8.1,10.5,14.3525,19.9,6.13366,3.2,5.1,8.1,10.5,14.3025,19.8005,7.15545,3.8,6.2,9.5,11.8,16,21.4515,4.57197,4.18966,4.17441,4.57197,0,0,0,0,0,2.03438,14.5612,0.0674,6.25598,24.7333,0.136289
36555132,Cam Akers,RB/FLEX,MIN,JAX,,4700,,7.04,,7.04,1.4978723404255319,0.36,0.20589394707413256,0,100,25.841,43.3966,7.03521,3.4,5.8,9.8,12.1,16.4,22.101,6.18886,2.9,4.9,8.8,11.1,15,20.8005,6.18628,2.9,4.9,8.8,11.1,15,20.8005,7.03521,3.4,5.8,9.8,12.1,16.4,22.101,4.86412,4.5492,4.54104,4.86412,0,0,0,0,0,1.6927,13.1223,0.07718,6.06722,22.8914,0.21676
36555242,Cole Kmet,TE/FLEX,CHI,NE,,4300,,7.01,,7.01,1.630232558139535,0.38,0.2159384647609796,0,100,23.066,39.9266,7.01168,3.1,5.8,9.8,12.4575,17.2644,24.007,5.65268,2.3,4.4,8,10.5,14.9,21.406,5.6175,2.3,4.4,8,10.5,14.6,20.2,7.01168,3.1,5.8,9.8,12.4575,17.2644,24.007,5.33551,4.71409,4.60459,5.33551,0,0,0,0,0,2.71801,30.6845,0.199579,0,0,0
36555331,Pat Freiermuth,TE/FLEX,PIT,WAS,,4200,,6.93,,6.93,1.65,0.22,0.11303557940052687,0,100,22.3526,46.024,6.93138,3.1,5.7,9.8,12.4,17.1,24,5.55586,2.2,4.3,7.9,10.4,14.8,21.201,5.52208,2.2,4.3,7.9,10.4,14.5,19.901,6.93138,3.1,5.7,9.8,12.4,17.1,24,5.2822,4.65077,4.54526,5.2822,0,0,0,0,0,2.75104,30.1296,0.19006,0,0,0
36555203,Joshua Palmer,WR/FLEX,LAC,TEN,,4800,,6.91,,6.91,1.4395833333333332,1.3,0.9330520810746025,0,100,24.4796,40.0794,6.9108,3,5.7,9.8,12.4,17.3525,24.201,5.62858,2.1875,4.4,8,10.5,15.1,21.601,5.58758,2.1875,4.4,8,10.5,14.8,20.302,6.9108,3,5.7,9.8,12.4,17.3525,24.201,5.37766,4.77213,4.64885,5.37766,0,0,0,0,0,2.56444,30.4994,0.198778,0.106044,0.441028,0.00448889
36555146,Gabe Davis,WR/FLEX,JAX,MIN,Q,5000,,6.87,,6.87,1.374,0.88,0.6035305793237088,0,100,17.5556,43.3966,6.87206,3.2,5.8,9.5,11.9,16.7,22.901,5.47823,2.3,4.4,7.6,9.8,14.3,19.9,5.44415,2.3,4.4,7.6,9.8,14.1,19.3,6.87206,3.2,5.8,9.5,11.9,16.7,22.901,5.08387,4.43638,4.32997,5.08387,0,0,0,0,0,2.78766,30.8385,0.155,0.06962,0.27849,0.00244
36554768,Mack Hollins,WR/FLEX,BUF,IND,,3300,,6.81,,6.81,2.0636363636363635,14.71,16.94950576332724,0,100,26.1182,47.156000000000006,6.81384,2.675,5.4,9.8,12.5,17.5,25.3,5.63096,1.9,4.2,8.2,10.8,15.5,22.503,5.58656,1.9,4.2,8.2,10.8,15.2,21.101,6.81384,2.675,5.4,9.8,12.5,17.5,25.3,5.59757,5.02822,4.89208,5.59757,0,0,0,0,0,2.36576,29.8547,0.222622,0.138533,0.591944,0.00491111
36555261,Chig Okonkwo,TE/FLEX,TEN,LAC,,3000,,6.7,,6.7,2.2333333333333334,4.55,4.1843536647231865,0,100,15.5998,40.0794,6.69842,3.4,5.8,9.2,11.3575,15.6,21.5,5.13839,2.3,4.2,6.9,9,13,18.2,5.12353,2.3,4.2,6.9,9,13,17.9,6.69842,3.4,5.8,9.2,11.3575,15.6,21.5,4.69748,3.99651,3.94187,4.69748,0,0,0,0,0,3.12004,28.2582,0.124467,0,0,0
36555502,Devaughn Vele,WR/FLEX,DEN,KC,,3400,,6.67,,6.67,1.9617647058823529,7.17,7.1380799236644235,0,100,17.5776,43.312,6.67347,3.1,5.6,9.3,11.8,16.5,23.001,5.29085,2.2,4.2,7.4,9.7,14.1,20.001,5.25905,2.2,4.2,7.4,9.7,13.8,19.101,6.67347,3.1,5.6,9.3,11.8,16.5,23.001,5.00951,4.35935,4.25543,5.00951,0,0,0,0,0,2.76525,29.568,0.140875,0.138225,0.548228,0.004625
36554909,Tyler Conklin,TE/FLEX,NYJ,ARI,Q,3400,,6.59,,6.59,1.938235294117647,1.22,0.8694260451629549,0,100,23.968,46.7346,6.58858,3,5.5,9.2,11.7,16.3,22.603,5.20212,2.1,4,7.3,9.8,13.9,19.501,5.18142,2.1,4,7.3,9.8,13.8,19,6.58858,3,5.5,9.2,11.7,16.3,22.603,5.02197,4.39584,4.32302,5.02197,0,0,0,0,0,2.77292,27.3256,0.1785,0,0,0
36555377,Michael Wilson,WR/FLEX,ARI,NYJ,,4600,,6.57,,6.57,1.4282608695652173,1.4,1.02591095960836,0,100,22.7666,46.7346,6.57156,2.9,5.5,9.2,11.6,16.3,23.403,5.27241,2.075,4.1,7.4,9.7,14,20.501,5.24301,2.075,4.1,7.4,9.7,13.805,19.8,6.57156,2.9,5.5,9.2,11.6,16.3,23.403,5.08041,4.46026,4.36296,5.08041,0,0,0,0,0,2.5983,29.0358,0.16745,0.069875,0.287794,0.001875
36554972,Nick Westbrook-Ikhine,WR/FLEX,TEN,LAC,,3800,,6.53,,6.53,1.7184210526315788,2.51,2.0544922063763438,0,100,15.5998,40.0794,6.52695,2.9,5.5,9.1,11.5,16.1,22.301,5.22909,2.1,4.1,7.3,9.5,13.8,19.102,5.19409,2.1,4.1,7.3,9.5,13.6,18.602,6.52695,2.9,5.5,9.1,11.5,16.1,22.301,4.98817,4.35939,4.24434,4.98817,0,0,0,0,0,2.59571,30.1057,0.135844,0.118022,0.495322,0.00462222
36555240,Jalen Tolbert,WR/FLEX,DAL,PHI,,5100,,6.48,,6.48,1.2705882352941178,0.13,0.06022141041412374,0,100,18.0902,44.4206,6.48078,2.8,5.4,9,11.5,16.005,21.902,5.19112,2,4.1,7.2,9.6,13.7525,19.201,5.16492,2,4.1,7.2,9.6,13.6,18.801,6.48078,2.8,5.4,9,11.5,16.005,21.902,4.98034,4.36235,4.276,4.98034,0,0,0,0,0,2.57933,28.8485,0.150689,0.144022,0.592008,0.00535556
36555494,Roschon Johnson,RB/FLEX,CHI,NE,,4600,,6.46,,6.46,1.4043478260869564,0.17,0.07741502587872152,0,100,23.066,39.9266,6.4631,2.7,5,9.4,11.6,16.3,22.2005,5.95798,2.4,4.3,8.9,10.9575,15.5,21.3,5.95347,2.4,4.3,8.9,10.9575,15.5,21.201,6.4631,2.7,5,9.4,11.6,16.3,22.2005,5.04709,4.84807,4.83357,5.04709,0,0,0,0,0,1.01023,8.92981,0.0609474,5.90685,24.2812,0.297821
36555047,Lil'Jordan Humphrey,WR/FLEX,DEN,KC,,3200,,6.44,,6.44,2.0125,8.07,8.211169707336387,0,100,17.5776,43.312,6.44476,2.9,5.4,9,11.4,15.8,22.301,5.11812,2,4,7.1,9.4,13.5,19.301,5.0903,2,4,7.1,9.4,13.5,19.001,6.44476,2.9,5.4,9,11.4,15.8,22.301,4.95202,4.31077,4.21786,4.95202,0,0,0,0,0,2.65328,28.345,0.14275,0.127375,0.525331,0.004675
36554888,Jeremy McNichols,RB/FLEX,WAS,PIT,,4400,,6.3,,6.3,1.4318181818181817,0.2,0.09974373145482603,0,100,23.6714,46.024,6.29682,2.9,5.1,8.7,11,15.2,20.8,5.50553,2.4,4.3,7.7,10.05,13.8,19.4,5.50451,2.4,4.3,7.7,10.05,13.8,19.3005,6.29682,2.9,5.1,8.7,11,15.2,20.8,4.5943,4.27184,4.26761,4.5943,0,0,0,0,0,1.58258,13.4771,0.06382,5.61092,19.1727,0.18232
36554664,49ers,DST,SF,TB,,3300,,6.28,,6.28,1.903030303030303,1,0.752316687850346,0,100,29.0572,50.8492,6.27982,3,5,8,11,15,21,6.27982,3,5,8,11,15,21,6.27982,3,5,8,11,15,21,6.27982,3,5,8,11,15,21,4.46872,4.46872,4.46872,4.46872,0,0,0,0,0,0,0,0,0,0,0
36554788,Gus Edwards,RB/FLEX,LAC,TEN,Q,4000,,6.22,,6.22,1.555,0.49,0.28429986937861573,0,100,24.4796,40.0794,6.21798,2.8,5,8.7,10.9,15.2,20.7017,5.55914,2.4,4.3,7.8,10.1,13.9,19.4505,5.55634,2.4,4.3,7.8,10.1,13.9,19.301,6.21798,2.8,5,8.7,10.9,15.2,20.7017,4.60799,4.32372,4.31427,4.60799,0,0,0,0,0,1.31769,12.714,0.0555778,5.48407,21.7193,0.191444
36555472,Ricky Pearsall,WR/FLEX,SF,TB,,4400,,6.1,,6.1,1.3863636363636362,1.51,1.0711596061056003,0,100,29.0572,50.8492,6.09893,2.1,4.8,8.9,11.5575,16.3,23.101,5.0725,1.6,3.8,7.4,10,14.4,21.1,5.038,1.6,3.8,7.4,10,14.2,19.7,6.09893,2.1,4.8,8.9,11.5575,16.3,23.101,5.26301,4.72198,4.6122,5.26301,0,0,0,0,0,2.05286,27.669,0.189,0.16982,0.710383,0.00742
36555687,Trey Benson,RB/FLEX,ARI,NYJ,,4800,,6.09,,6.09,1.2687499999999998,0.08,0.033157947171466855,0,100,22.7666,46.7346,6.08851,2.8,4.9,8.5,10.95,15.0644,20.6,5.34885,2.3,4.1,7.6,10,13.8,19.102,5.34675,2.3,4.1,7.6,10,13.8,19.1,6.08851,2.8,4.9,8.5,10.95,15.0644,20.6,4.53167,4.21841,4.21133,4.53167,0,0,0,0,0,1.47933,12.8003,0.059175,4.82595,19.4966,0.1747
36554645,Bills,DST,BUF,IND,,3200,,6.09,,6.09,1.903125,1.13,0.8685618830570996,0,100,26.1182,47.156000000000006,6.08684,3,5,8,11,15,20,6.08684,3,5,8,11,15,20,6.08684,3,5,8,11,15,20,6.08684,3,5,8,11,15,20,4.38617,4.38617,4.38617,4.38617,0,0,0,0,0,0,0,0,0,0,0
36554666,Commanders,DST,WAS,PIT,,3100,,6.06,,6.06,1.9548387096774191,1.89,1.5267099222665046,0,100,23.6714,46.024,6.05676,2,5,9,11,16,22,6.05676,2,5,9,11,16,22,6.05676,2,5,9,11,16,22,6.05676,2,5,9,11,16,22,5.23344,5.23344,5.23344,5.23344,0,0,0,0,0,0,0,0,0,0,0
36554656,Vikings,DST,MIN,JAX,,3700,,6.05,,6.05,1.635135135135135,0.44,0.2977137325711695,0,100,25.841,43.3966,6.04888,3,5,8,10,14,19.01,6.04888,3,5,8,10,14,19.01,6.04888,3,5,8,10,14,19.01,6.04888,3,5,8,10,14,19.01,4.23378,4.23378,4.23378,4.23378,0,0,0,0,0,0,0,0,0,0,0
36555600,Kayshon Boutte,WR/FLEX,NE,CHI,,3500,,6.02,,6.02,1.72,1.58,1.1607300470045825,0,100,16.8606,39.9266,6.02434,2.4,4.9,8.5,10.8,15.3,21.601,4.90304,1.8,3.8,6.9,9.115,13.3,18.8,4.87165,1.8,3.8,6.9,9.115,13.2,18.3505,6.02434,2.4,4.9,8.5,10.8,15.3,21.601,4.88477,4.30426,4.20111,4.88477,0,0,0,0,0,2.2426,28.3347,0.132979,0.218316,0.866762,0.0068
36554657,Patriots,DST,NE,CHI,,2500,,5.98,,5.98,2.392,10.83,12.233839334665767,0,100,16.8606,39.9266,5.98331,3,5,8,10,14,19,5.98331,3,5,8,10,14,19,5.98331,3,5,8,10,14,19,5.98331,3,5,8,10,14,19,4.09608,4.09608,4.09608,4.09608,0,0,0,0,0,0,0,0,0,0,0
36555510,Ray Davis,RB/FLEX,BUF,IND,,5500,,5.95,,5.95,1.0818181818181818,0.01,0.0025699085406671184,0,100,26.1182,47.156000000000006,5.95416,2.5,4.5,8.8,11,15.2,21.1,5.51583,2.2,3.9,8.3,10.4575,14.4,20.201,5.51116,2.2,3.9,8.3,10.4575,14.4,20.101,5.95416,2.5,4.5,8.8,11,15.2,21.1,4.73752,4.56097,4.54601,4.73752,0,0,0,0,0,0.876667,6.74155,0.0563333,6.73747,25.1454,0.262556
36554796,Marquez Valdes-Scantling,WR/FLEX,NO,ATL,,3900,,5.89,,5.89,1.5102564102564102,1.65,1.2098280123699232,0,100,21.5122,47.0554,5.88731,2.2,4.8,8.325,10.7,15.2,21.3,4.79128,1.7,3.6,6.7,9,13.3,18.5,4.76634,1.7,3.6,6.7,9,13.1,18.201,5.88731,2.2,4.8,8.325,10.7,15.2,21.3,4.86206,4.28475,4.20201,4.86206,0,0,0,0,0,2.19206,27.3804,0.1474,0.0838286,0.334704,0.00334286
36554654,Rams,DST,LAR,MIA,,2700,,5.8,,5.8,2.1481481481481484,7.2,7.773964561538232,0,100,25.2414,49.3862,5.80081,2,5,9,11,16,21.01,5.80081,2,5,9,11,16,21.01,5.80081,2,5,9,11,16,21.01,5.80081,2,5,9,11,16,21.01,5.22558,5.22558,5.22558,5.22558,0,0,0,0,0,0,0,0,0,0,0
36554824,Kendrick Bourne,WR/FLEX,NE,CHI,,3200,,5.79,,5.79,1.809375,4.2,3.753089046920044,0,100,16.8606,39.9266,5.78971,2.3,4.8,8.1,10.4,14.705,20.401,4.63121,1.7,3.6,6.4,8.7,12.7,17.801,4.61233,1.7,3.6,6.4,8.7,12.7,17.6,5.78971,2.3,4.8,8.1,10.4,14.705,20.401,4.64489,4.06019,3.99314,4.64489,0,0,0,0,0,2.31699,26.0029,0.126853,0.171789,0.695972,0.00542105
36555228,Calvin Austin III,WR/FLEX,PIT,WAS,,3500,,5.77,,5.77,1.6485714285714286,2.17,1.6859251520223761,0,100,22.3526,46.024,5.76646,2.2,4.65,8.2,10.6,15.3,21.1505,4.70734,1.6,3.6,6.7,9.1,13.2,18.9,4.68154,1.6,3.6,6.7,9.1,13.1025,18.3505,5.76646,2.2,4.65,8.2,10.6,15.3,21.1505,4.87368,4.31682,4.23063,4.87368,0,0,0,0,0,2.11824,26.4385,0.14792,0.15658,0.636715,0.00568
36554650,Lions,DST,DET,HOU,,3100,,5.71,,5.71,1.8419354838709676,1.55,1.2828578405906395,0,100,26.8226,49.991,5.71369,3,5,8,10,14,20,5.71369,3,5,8,10,14,20,5.71369,3,5,8,10,14,20,5.71369,3,5,8,10,14,20,4.35611,4.35611,4.35611,4.35611,0,0,0,0,0,0,0,0,0,0,0
36554843,Curtis Samuel,WR/FLEX,BUF,IND,,3300,,5.7,,5.7,1.7272727272727273,6.94,6.853063028257517,0,100,26.1182,47.156000000000006,5.69872,1.9,4.3,8.2,11,15.605,22.501,4.66101,1.4,3.2,6.625,9.5,13.7,20.7,4.64274,1.4,3.2,6.625,9.5,13.605,19.8015,5.69872,1.9,4.3,8.2,11,15.605,22.501,5.11631,4.60109,4.53114,5.11631,0,0,0,0,0,2.07542,23.1065,0.204533,0.114022,0.478953,0.004
36554798,Tyler Boyd,WR/FLEX,TEN,LAC,,3500,,5.68,,5.68,1.6228571428571428,2.16,1.7019679168551876,0,100,15.5998,40.0794,5.68444,2.4,4.7,8,10.2,14.4,19.901,4.47965,1.7,3.5,6.2,8.4,12.2,17.301,4.46305,1.7,3.5,6.2,8.4,12.2,17.101,5.68444,2.4,4.7,8,10.2,14.4,19.901,4.52253,3.92057,3.85949,4.52253,0,0,0,0,0,2.40958,25.3032,0.118022,0.0456444,0.185817,0.0014
36555329,Jordan Mason,RB/FLEX,SF,TB,,7400,,5.63,,5.63,0.7608108108108107,0,0,0,100,29.0572,50.8492,5.63335,1.9,4,8.65,10.6,15.4,21.1515,5.35726,1.7,3.6,8.35,10.2,15.1,20.7505,5.3536,1.7,3.6,8.35,10.2,15.1,20.7005,5.63335,1.9,4,8.65,10.6,15.4,21.1515,4.95832,4.83256,4.81925,4.95832,0,0,0,0,0,0.55218,5.94513,0.03834,5.28532,22.6283,0.33526
36554644,Falcons,DST,ATL,NO,,3400,,5.57,,5.57,1.6382352941176472,0.27,0.16895682097178624,0,100,25.5432,47.0554,5.56971,3,5,7,10,14,19,5.56971,3,5,7,10,14,19,5.56971,3,5,7,10,14,19,5.56971,3,5,7,10,14,19,4.17923,4.17923,4.17923,4.17923,0,0,0,0,0,0,0,0,0,0,0
36555653,Rakim Jarrett,WR/FLEX,TB,SF,,3600,,5.52,,5.52,1.5333333333333332,2.88,2.3612972938529655,0,100,21.792,50.8492,5.52247,2,4.4,7.9,10.2575,14.7,20.6257,4.49257,1.5,3.4,6.325,8.7,12.7,18.301,4.46857,1.5,3.4,6.325,8.7,12.7,17.801,5.52247,2,4.4,7.9,10.2575,14.7,20.6257,4.71909,4.1684,4.08633,4.71909,0,0,0,0,0,2.0598,25.2318,0.13412,0.18304,0.765519,0.00666
36554655,Dolphins,DST,MIA,LAR,,2500,,5.49,,5.49,2.196,7.32,7.706081448185881,0,100,24.1448,49.3862,5.49221,3,5,7,9,13,19,5.49221,3,5,7,9,13,19,5.49221,3,5,7,9,13,19,5.49221,3,5,7,9,13,19,3.98421,3.98421,3.98421,3.98421,0,0,0,0,0,0,0,0,0,0,0
36555730,Braelon Allen,RB/FLEX,NYJ,ARI,,5500,,5.47,,5.47,0.9945454545454545,0.02,0.006074683505351846,0,100,23.968,46.7346,5.46709,2.4,4.3,7.7,10.1,13.8,19.3,4.91946,2.1,3.6,6.9,9.5,12.8,18.4,4.91736,2.1,3.6,6.9,9.5,12.8,18.3505,5.46709,2.4,4.3,7.7,10.1,13.8,19.3,4.25229,4.04612,4.03861,4.25229,0,0,0,0,0,1.09528,6.81392,0.05155,6.23095,22.2865,0.1972
36555707,Troy Franklin,WR/FLEX,DEN,KC,,4000,,5.4,,5.4,1.35,0.45,0.25438331638862477,0,100,17.5776,43.312,5.40238,2.1,4.4,7.6,9.815,14.005,19.9,4.26447,1.5,3.3,5.9,8,12.1,17.2134,4.25,1.5,3.3,5.9,8,12.1,17.101,5.40238,2.1,4.4,7.6,9.815,14.005,19.9,4.44307,3.85162,3.79793,4.44307,0,0,0,0,0,2.27583,23.7799,0.11305,0.107075,0.426156,0.0033
36554662,Steelers,DST,PIT,WAS,,3000,,5.39,,5.39,1.7966666666666664,0.71,0.47013968918228305,0,100,22.3526,46.024,5.38836,2,4,7,10,14,19,5.38836,2,4,7,10,14,19,5.38836,2,4,7,10,14,19,5.38836,2,4,7,10,14,19,4.18046,4.18046,4.18046,4.18046,0,0,0,0,0,0,0,0,0,0,0
36554661,Cardinals,DST,ARI,NYJ,,2900,,5.39,,5.39,1.8586206896551722,1.08,0.7726686344341724,0,100,22.7666,46.7346,5.38702,2,5,8,11,15,20,5.38702,2,5,8,11,15,20,5.38702,2,5,8,11,15,20,5.38702,2,5,8,11,15,20,5.00057,5.00057,5.00057,5.00057,0,0,0,0,0,0,0,0,0,0,0
36554667,Jaguars,DST,JAX,MIN,,2500,,5.36,,5.36,2.144,7.34,7.9583040853353495,0,100,17.5556,43.3966,5.36082,2,5,8,11,15,21,5.36082,2,5,8,11,15,21,5.36082,2,5,8,11,15,21,5.36082,2,5,8,11,15,21,5.20735,5.20735,5.20735,5.20735,0,0,0,0,0,0,0,0,0,0,0
36554658,Saints,DST,NO,ATL,,2800,,5.11,,5.11,1.825,1.17,0.8604174439810705,0,100,21.5122,47.0554,5.11249,2,4,8,10,15,20,5.11249,2,4,8,10,15,20,5.11249,2,4,8,10,15,20,5.11249,2,4,8,10,15,20,5.09249,5.09249,5.09249,5.09249,0,0,0,0,0,0,0,0,0,0,0
