player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Kevin Strong,48981,DI,ARZ,2,0,0,1,59.9,,,,,,61.3,,,79.8,0,0,0,1,0,0,0,1,0
Khalil Davis,48988,DI,HST,1,0,0,13,58.7,,,,,,59.1,,,66.9,0,0,0,5,0,0,0,0,0
Nick Scott,49012,S,CIN,3,0,0,7,59.6,,,,,,60.4,,,65.0,0,0,0,11,0,0,0,1,0
Josh Woods,49023,LB,ARZ,1,0,0,1,59.8,,,,,,58.9,,,65.0,0,0,0,3,0,0,4,0,0
Justin Reid,49048,S,KC,3,0,0,16,59.9,,,,,,61.3,,,69.0,0,0,0,8,0,0,0,0,0
Tre Flowers,49059,CB,ATL,3,0,0,2,59.6,,,,,,52.2,,,76.2,0,0,0,10,0,0,0,15,0
Khaleke Hudson,49073,LB,WAS,3,0,0,32,59.8,,,,,,54.7,,,67.7,0,0,0,16,12,19,12,9,0
Jalen Thompson,49116,S,ARZ,1,0,0,1,,,,,,,60.0,,,82.7,0,0,0,0,0,0,0,1,0
Dallin Leavitt,49120,S,GB,3,0,0,12,59.7,,,,,,53.2,,,68.6,0,0,0,11,15,16,13,11,0
Ryan Neal,49132,S,TB,3,0,0,30,59.6,,,,,,60.4,,,64.6,0,0,0,11,0,0,0,1,0
Godwin Igwebuike,49166,HB,PIT,2,0,0,25,,,,58.8,,,62.2,,,65.0,0,0,0,0,11,3,0,0,0
Ezekiel Turner,49167,LB,ARZ,3,0,0,1,59.7,,,,,,66.1,,,69.9,0,0,0,13,17,15,10,10,1
Elijah Campbell,49190,S,MIA,1,0,0,17,,,,,,,62.3,,,67.9,0,0,0,0,11,5,0,5,0
Demetrius Flannigan-Fowles,49231,LB,SF,3,0,0,28,59.6,,,,,,54.1,,,70.2,0,0,0,8,20,11,10,12,0
Tony Brown,49255,CB,IND,3,0,0,14,59.4,,,,,,61.4,,,77.9,1,0,0,15,17,16,17,11,1
Andrew Wingard,49268,S,JAX,3,0,0,15,,,,,,,69.8,,,68.1,0,0,0,0,13,15,12,10,0
Kindle Vildor,49346,CB,TEN,1,0,0,31,,,,,,,36.1,,,67.9,0,0,0,0,4,0,0,2,0
Chandon Sullivan,49349,CB,PIT,3,0,0,25,,,,,,,62.2,,,72.5,0,0,0,0,14,15,0,12,0
Jaire Alexander,49350,CB,GB,2,0,0,12,59.4,,,,,,60.3,,,68.2,0,0,0,8,0,1,0,0,0
Ugo Amadi,49352,CB,NO,3,0,0,20,60.0,,,,,,56.6,,,65.0,0,0,0,1,14,9,0,0,0
Greg Stroman Jr.,49354,CB,CHI,2,0,0,6,60.0,,,,,,53.5,,,65.7,0,0,0,1,4,5,0,3,0
Isaac Yiadom,49355,CB,NO,3,0,0,20,59.9,,,,,,67.9,,,74.0,0,0,0,10,14,6,7,7,2
C.J. Gardner-Johnson,49371,S,DET,1,0,0,11,,,,,,,60.0,,,65.2,0,0,0,0,0,0,0,1,0
Jaylon Jones,49374,CB,CHI,3,0,0,6,60.0,,,,,,57.6,,,75.7,1,0,0,14,10,16,12,9,2
Donte Jackson,49377,CB,CAR,1,0,0,5,,,,,,,60.0,,,66.3,0,0,0,0,0,0,0,1,0
Danny Johnson,49379,CB,WAS,3,0,0,32,60.1,,,,,,64.8,,,73.3,0,0,0,16,0,0,0,8,0
Cam Lewis,49395,S,BUF,3,0,0,4,59.5,,,,,,66.7,,,73.3,0,0,0,7,20,11,5,10,1
M.J. Stewart,49397,S,HST,3,0,0,13,59.4,,,,,,64.2,,,69.6,0,0,0,13,9,6,11,8,0
Julian Blackmon,49434,S,IND,3,0,0,14,59.6,,,,,,61.6,,,66.7,0,0,0,15,7,0,0,4,0
Ka'dar Hollman,49446,CB,HST,3,0,0,13,59.9,,,,,,62.4,,,38.1,0,1,0,8,15,0,12,11,2
Nick McCloud,49535,CB,NYG,3,0,0,21,59.7,,,,,,56.9,,,75.9,2,0,0,18,11,20,11,9,0
Denzel Ward,49558,CB,CLV,3,0,0,8,59.6,,,,,,60.5,,,69.0,0,0,0,7,0,0,0,2,0
Ashtyn Davis,49560,S,NYJ,3,0,0,22,59.6,,,,,,62.4,,,70.5,0,0,0,15,11,13,17,11,2
Rock Ya-Sin,49564,CB,BLT,3,0,0,3,,,,,,,53.9,,,69.2,0,0,0,0,15,0,0,3,0
Duke Shelley,49569,CB,LA,3,1,0,26,59.8,,,,,,57.8,,,73.6,1,0,0,1,15,11,8,11,0
Zach Allen,49605,DI,DEN,3,0,0,10,58.7,,,,,,59.5,,,68.1,0,0,0,20,0,0,0,2,0
Nick Thurman,49607,DI,CAR,3,0,0,5,58.0,,,,,,58.3,,,69.0,0,0,0,15,0,0,0,0,0
Markus Bailey,49681,LB,CIN,3,0,0,7,,,,,,,66.9,,,70.7,0,0,0,0,12,16,18,14,1
Cole Holcomb,49753,LB,PIT,3,0,0,25,59.7,,,,,,60.1,,,63.4,0,0,0,13,0,0,1,1,0
Quincy Williams,49779,LB,NYJ,2,0,0,22,,,,,,,60.0,,,64.3,0,0,0,0,0,0,0,3,0
Azeez Al-Shaair,49792,LB,TEN,3,0,0,31,58.3,,,,,,58.3,,,63.6,0,0,0,13,0,0,0,0,0
Zaire Franklin,49834,LB,IND,3,0,0,14,60.0,,,,,,62.3,,,66.2,0,0,0,15,0,0,0,4,0
Ryan Connelly,49840,LB,NO,1,0,0,20,60.0,,,,,,67.3,,,66.9,0,0,0,2,5,6,5,3,0
Christian Rozeboom,49862,LB,LA,3,0,0,26,60.0,,,,,,56.2,,,70.2,0,0,0,16,11,15,9,11,0
B.J. Hill,49894,DI,CIN,3,0,0,7,58.6,,,,,,59.8,,,71.2,0,0,0,14,0,0,0,1,0
Sebastian Joseph-Day,49935,DI,LAC,3,0,0,27,58.6,,,,,,59.6,,,67.4,0,0,0,11,0,0,0,2,0
Jerry Tillery,49949,DI,LV,3,0,0,23,58.9,,,,,,59.6,,,66.6,0,0,0,15,0,0,0,1,0
Derrick Nnadi,49970,DI,KC,3,0,0,16,58.9,,,,,,65.8,,,70.9,0,0,0,8,0,0,0,3,0
Broderick Washington,50049,DI,BLT,3,0,0,3,60.0,,,,,,61.1,,,65.2,0,0,0,13,0,0,0,1,0
Uchenna Nwosu,50084,ED,SEA,1,0,0,29,60.0,,,,,,60.4,,,63.9,0,0,0,6,0,0,0,0,0
John Franklin-Myers,50088,ED,NYJ,2,0,0,22,59.4,,,,,,60.4,,,66.4,0,0,0,1,0,0,0,1,0
Lorenzo Carter,50126,ED,ATL,3,0,0,2,,,,,,,62.5,,,69.4,0,0,0,0,15,0,0,6,0
Ogbo Okoronkwo,50130,ED,CLV,3,0,0,8,,,,,,,65.4,,,68.2,0,0,0,0,0,0,0,9,0
Jacob Martin,50152,ED,IND,3,0,0,14,,,,,,,63.1,,,68.4,0,0,0,0,0,0,0,10,0
Malcolm Roach,50191,DI,NO,3,0,0,20,60.0,,,,,,61.0,,,65.2,0,0,0,10,0,0,0,1,0
Arden Key,50201,ED,TEN,3,0,0,31,59.0,,,,,,61.3,,,68.3,0,0,0,13,0,0,0,5,0
Oren Burks,50203,LB,SF,3,0,0,28,,,,,,,64.5,,,70.3,0,0,0,0,13,9,10,7,0
Josh Allen,50235,ED,JAX,3,0,0,15,59.3,,,,,,60.5,,,67.3,0,0,0,12,0,0,0,3,0
Christian Wilkins,50293,DI,MIA,3,0,0,17,59.1,,25.7,,,,39.4,,,67.7,0,0,23,12,0,0,0,5,0
Tre Herndon,50380,CB,JAX,3,0,0,15,,,,,,,30.9,,,65.5,0,0,0,0,3,0,0,2,0
Isaiah Oliver,50393,CB,SF,3,1,0,28,,,,,,,70.5,,,69.5,0,0,0,0,17,7,0,13,1
Jeremy Reaves,50406,S,WAS,3,1,0,32,59.7,,,,,,90.0,,,69.3,0,0,0,16,12,19,12,9,3
Juan Thornhill,50426,S,CLV,1,0,0,8,,,,,,,60.1,,,64.1,0,0,0,0,6,0,0,0,0
Jalen Davis,50431,CB,CIN,3,0,0,7,60.0,,,,,,48.1,,,26.6,0,1,0,1,12,0,0,15,0
Michael Jackson,50437,CB,SEA,3,0,0,29,59.5,,,,,,53.7,,,73.1,0,0,0,19,10,11,2,2,0
Parry Nickerson,50511,CB,MIA,2,0,0,17,,,,,,,58.7,,,72.9,0,0,0,0,5,0,0,9,0
Mike Ford,50535,CB,CLV,3,0,0,8,60.0,,,,,,48.5,,,48.6,1,1,0,7,17,10,15,24,1
Avonte Maddox,50543,CB,PHI,1,0,0,24,,,,,,,60.0,,,62.6,0,0,0,0,0,1,0,0,0
Luke Gifford,50675,LB,TEN,3,2,0,31,59.9,,,,,,71.3,,,71.9,1,0,0,13,13,16,15,13,1
Jason Cabinda,50714,FB,DET,3,0,0,11,,,,,,,71.0,,,70.6,0,0,0,0,15,13,12,13,2
Josey Jewell,50720,LB,DEN,3,0,0,10,60.0,,,,,,60.3,,,62.9,0,0,0,12,0,0,0,0,0
Jordyn Brooks,50851,LB,SEA,2,0,0,29,,,,,,,60.1,,,65.8,0,0,0,0,0,2,0,0,0
DeMarquis Gates,50881,LB,CHI,1,0,0,6,,,,,,,38.6,,,24.1,0,1,0,0,5,6,4,4,1
Andre Smith,50897,LB,ATL,1,0,0,2,,,,,,,70.7,,,64.3,0,0,0,0,7,5,1,0,1
Tremaine Edmunds,50905,LB,CHI,1,0,0,6,,,,,,,60.0,,,62.5,0,0,0,0,0,0,0,1,0
Robert Spillane,50918,LB,LV,3,0,0,23,,,,,,,60.9,,,69.1,0,0,0,0,0,14,0,2,0
Leighton Vander Esch,50950,LB,DAL,3,0,0,9,59.9,,,,,,60.7,,,63.9,0,0,0,10,0,0,0,1,0
Ja'Whaun Bentley,50966,LB,NE,3,0,0,19,,,,,,,59.0,,,64.0,0,0,0,0,0,1,3,0,0
Frankie Luvu,51028,LB,CAR,2,0,0,5,60.0,,,,,,61.1,,,65.5,0,0,0,4,0,0,1,2,0
Tyrel Dodson,51045,LB,BUF,3,0,0,4,60.0,,,,,,71.5,,,70.3,0,0,0,7,20,11,5,10,0
Shaquille Quarterman,51048,LB,JAX,3,0,0,15,,,,,,,64.3,,,68.0,0,0,0,0,13,15,12,6,1
Jahlani Tavai,51055,LB,NE,3,0,0,19,60.0,,,,,,63.7,,,71.0,0,0,0,14,12,16,17,5,0
Julian Love,51081,S,SEA,2,0,0,29,,,,,,,40.8,,,70.2,1,0,0,0,0,1,7,0,0
Taylor Rapp,51172,S,BUF,3,1,0,4,60.0,,,,,,59.6,,,67.7,0,0,0,1,20,10,5,0,1
Andre Chachere,51194,S,ARZ,3,0,0,1,,,,,,,61.7,,,70.8,0,0,0,0,17,1,0,0,0
Minkah Fitzpatrick,51206,S,PIT,3,0,0,25,59.6,,,,,,59.5,60.0,,62.8,0,0,0,13,0,1,0,1,0
Fred Warner,51222,LB,SF,3,0,0,28,60.0,,,,,,60.7,,,62.6,0,0,0,8,0,0,0,1,0
Tracy Walker III,51266,S,DET,3,0,0,11,,,,,,,55.5,,,69.0,0,0,0,0,10,1,0,7,0
Drue Tranquill,51276,LB,KC,3,0,0,16,60.0,,,,,,58.0,,,68.9,0,0,0,1,0,3,9,10,0
Mike Edwards,51282,S,KC,3,0,0,16,,,,,,,62.4,,,64.6,0,0,0,0,16,0,10,0,0
Terrell Edmunds,51334,S,PHI,3,0,0,24,60.0,,,,,,59.9,,,69.7,0,0,0,5,14,8,10,10,0
Will Harris,51336,CB,DET,3,0,0,11,60.3,,,,,,42.4,,,77.7,0,2,0,14,15,14,12,13,0
Derwin James Jr.,51368,S,LAC,1,0,0,27,,,,,,,60.0,,,64.9,0,0,0,0,0,0,0,2,0
Amani Hooker,51378,S,TEN,2,0,0,31,60.2,,,,,,91.6,,,64.0,0,0,0,8,2,0,2,1,1
Marcus Epps,51391,S,LV,2,0,0,23,60.0,,,,,,60.2,,,62.2,0,0,0,7,0,0,0,0,0
Roderic Teamer,51405,S,LV,3,0,0,23,60.4,,,,,,73.3,,,74.9,0,0,0,15,11,17,9,10,1
Jaylinn Hawkins,51423,S,ATL,3,0,0,2,59.8,,,,,,48.5,,,69.2,1,0,0,10,15,13,14,15,0
J.T. Gray,51495,S,NO,2,1,0,20,60.0,,,,,,80.0,,,73.2,1,0,0,2,9,9,10,8,2
Dre Greenlaw,51503,LB,SF,1,0,0,28,,,,,,,60.0,,,64.2,0,0,0,0,0,0,0,1,0
Kenny Moore II,51596,CB,IND,3,0,0,14,60.1,,,,,,73.9,,,69.9,0,0,0,15,0,0,0,11,0
Nicholas Morrow,51674,LB,PHI,2,0,0,24,60.0,,,,,,60.2,,,66.8,0,0,0,5,3,7,5,0,0
Brady Christensen,51985,G,CAR,1,0,0,5,,,60.0,,,,60.0,,,62.4,0,0,2,0,0,0,0,0,0
Khyiris Tonga,52000,DI,MIN,2,0,0,18,58.4,,,,,,59.0,,,69.5,0,0,0,12,0,0,0,0,0
Ryan Stonehouse,52045,P,TEN,3,0,0,31,,,60.0,,,,61.4,,66.5,67.5,0,0,11,0,0,0,15,0,0
Claudin Cherelus,52094,LB,CAR,2,0,0,5,,,,,,,61.7,,,68.0,0,0,0,0,9,14,10,6,0
Isaiah Hodgins,52130,WR,NYG,1,0,0,21,,,,,,,60.0,,,62.5,0,0,0,0,0,0,0,0,0
Austin Trammell,52195,WR,LA,2,0,0,26,,,,56.8,,,59.9,,,61.6,0,0,0,0,0,11,0,0,0
Colby Parkinson,52266,TE,SEA,3,0,0,29,,,61.6,59.9,,,79.8,,,66.4,0,0,18,0,0,19,0,0,0
Foster Sarell,52272,T,LAC,3,0,0,27,,,61.3,,,,61.0,,,61.2,0,0,15,0,0,0,0,0,0
Paulson Adebo,52280,CB,NO,1,0,0,20,,,,,,,60.0,,,67.2,0,0,0,0,0,0,0,1,0
Walker Little,52287,T,JAX,3,0,0,15,,,60.0,,,,60.9,,,64.4,0,0,13,0,0,0,0,0,0
Ivan Pace Jr.,53587,LB,MIN,3,0,0,18,60.0,,,,,,68.0,,,68.3,0,0,0,17,11,16,0,4,0
Carrington Valentine,53750,CB,GB,3,0,0,12,59.6,,,,,,69.4,,,74.5,0,0,0,3,12,5,0,7,0
Josh Whyle,54037,TE,TEN,3,0,0,31,,,,,,,57.3,,,69.5,0,0,0,0,0,16,10,2,0
Benton Whitley,54444,ED,MIN,1,0,0,18,,,,,,,64.3,,,64.9,0,0,0,0,4,1,0,1,0
Brock Hoffman,54535,C,DAL,3,0,0,9,,,62.9,,,,61.6,,,62.2,0,0,17,0,0,0,0,0,0
Malcolm Koonce,55015,ED,LV,3,0,0,23,58.8,,,,,,48.4,,,71.1,1,0,0,15,9,17,9,10,0
Charlie Jones,55038,WR,CIN,3,0,0,7,,,,60.0,,,60.5,82.2,,63.6,0,0,0,0,0,2,0,15,0
Ryan Van Demark,55113,T,BUF,1,0,0,4,,,60.0,,,,61.1,,,67.6,0,0,7,0,0,0,0,0,0
Boye Mafe,55220,ED,SEA,2,0,0,29,59.6,,,,,,59.7,,,62.7,0,0,0,14,0,0,0,0,0
John Michael Schmitz Jr.,55238,C,NYG,3,0,0,21,,,60.0,,,,60.7,,,64.2,0,0,9,0,0,0,0,0,0
Mark Robinson,55265,LB,PIT,3,0,0,25,,,,,,,77.6,,,72.9,1,0,0,0,14,15,19,12,2
Tycen Anderson,55351,S,CIN,3,1,0,7,,,,,,,68.8,,,33.9,1,1,0,0,12,15,18,14,1
Alex Ward,55396,LS,LA,3,0,0,26,,,73.0,,,69.1,61.6,,,64.3,0,0,17,0,0,0,9,0,0
Ja'Sir Taylor,55426,CB,LAC,3,0,0,27,,,,,,,65.6,,,72.2,0,0,0,0,17,17,6,7,0
Elijah Hicks,55584,S,CHI,3,0,0,6,59.7,,,,,,68.5,,,66.5,0,0,0,19,11,8,0,5,0
Josh Blackwell,55589,CB,CHI,2,0,0,6,59.8,,,,,,42.2,,,74.7,0,0,0,10,5,10,9,5,1
Marco Wilson,55592,CB,ARZ,2,0,0,1,59.5,,,,,,61.5,,,73.8,0,0,0,9,0,0,0,1,0
CJ Henderson,55593,CB,CAR,2,0,0,5,59.7,,,,,,60.6,,,72.0,0,0,0,8,3,0,0,7,0
Lonnie Johnson Jr.,55615,S,NO,3,0,0,20,59.7,,,,,,83.2,,,75.0,2,1,0,10,14,14,17,11,2
Amik Robertson,55619,CB,LV,3,0,0,23,,,,,,,72.2,,,73.9,0,0,0,0,2,0,0,10,0
Russ Yeast,55629,S,LA,3,0,0,26,59.7,,,,,,60.7,,,64.1,0,0,0,16,1,0,0,1,0
DeeJay Dallas,55632,HB,SEA,3,0,0,29,,,,64.0,,,45.7,64.9,,65.1,2,0,0,0,18,19,8,7,0
Tre Brown,55677,CB,SEA,1,0,0,29,,,,,,,53.4,,,65.7,0,0,0,0,1,0,1,0,0
Deommodore Lenoir,55686,CB,SF,3,0,0,28,59.2,,,,,,60.3,,,69.6,0,0,0,8,3,0,0,2,0
Marcus Jones,55717,CB,NE,1,0,0,19,,,,,,,60.3,62.9,,63.3,0,0,0,0,4,0,0,5,0
Darious Williams,55724,CB,JAX,3,0,0,15,60.2,,,,,,61.3,,,73.8,0,0,0,13,0,0,0,7,0
Xavier McKinney,55775,S,NYG,3,0,0,21,59.7,,,,,,60.5,,,64.0,0,0,0,18,0,0,0,1,0
Montaric Brown,55797,CB,JAX,2,0,0,15,,,,,,,65.7,,,70.4,0,0,0,0,1,0,0,5,0
Ameer Speed,55918,CB,NE,2,0,0,19,,,,,,,61.5,,,74.1,0,0,0,0,8,10,1,13,1
Grant Stuard,55933,LB,IND,3,0,0,14,,,,,,,63.7,,,70.6,1,0,0,0,17,16,17,11,2
Bryan Cook,55940,S,KC,3,0,0,16,59.8,,,,,,72.0,,,69.7,0,0,0,8,0,5,0,13,0
Nate Hobbs,55948,CB,LV,3,0,0,23,59.1,,,,,,49.5,,,69.8,1,0,0,14,10,0,0,0,0
Tony Adams,55953,S,NYJ,2,0,0,22,60.1,,,,,,61.2,,,66.0,0,0,0,5,8,0,0,1,0
Raheem Layne,55960,S,LAC,3,0,0,27,,,,,,,71.4,,,71.1,0,0,0,0,17,17,6,7,0
Geno Stone,55967,S,BLT,3,0,0,3,59.8,,,,,,47.1,,,68.1,0,1,0,13,1,14,14,4,0
Markquese Bell,56033,LB,DAL,3,0,0,9,59.8,,,,,,54.7,,,68.9,0,0,0,6,16,9,5,9,0
Mike Brown,56054,S,TEN,3,0,0,31,59.5,,,,,,60.0,,,70.7,0,0,0,12,13,15,13,10,0
Ambry Thomas,56058,CB,SF,2,0,0,28,60.0,,,,,,74.7,,,72.9,0,0,0,2,0,0,1,6,0
Reed Blankenship,56065,S,PHI,2,0,0,24,60.0,,,,,,69.8,,,66.9,0,0,0,3,5,1,6,1,1
Nephi Sewell,56107,LB,NO,3,0,0,20,,,,,,,71.1,,,69.9,0,0,0,0,14,14,17,11,1
Damarri Mathis,56143,CB,DEN,3,0,0,10,59.8,,,,,,60.2,,,70.7,0,0,0,3,0,0,0,5,0
Jason Pinnock,56144,S,NYG,3,0,0,21,59.9,,,,,,63.1,,,66.6,0,0,0,18,0,0,0,9,0
Tre Avery,56146,CB,TEN,2,0,0,31,60.3,,,,,,38.4,,,73.5,0,1,0,9,6,0,0,9,0
DaRon Bland,56158,CB,DAL,2,0,0,9,60.0,,,,,,39.3,,,24.3,0,1,0,2,13,0,0,5,0
Marte Mapu,56159,S,NE,3,0,0,19,,,,,,,63.7,,,72.2,0,0,0,0,4,12,4,11,0
Keisean Nixon,56167,CB,GB,3,0,0,12,59.8,,,56.4,,,60.0,60.7,,65.7,0,0,0,1,15,16,1,3,1
Ifeatu Melifonwu,56203,S,DET,3,0,0,11,59.7,,,,,,64.0,,,70.0,0,0,0,4,10,6,1,7,0
Christian Braswell,56207,CB,JAX,2,0,0,15,,,,,,,70.8,,,70.5,0,0,0,0,0,0,0,6,0
Quentin Lake,56245,S,LA,3,0,0,26,,,,,,,58.3,,,69.1,0,0,0,0,7,15,0,12,1
Darnay Holmes,56247,CB,NYG,2,0,0,21,60.0,,,,,,72.8,,,72.3,0,0,0,3,1,0,7,2,1
Jaylon Johnson,56259,CB,CHI,1,0,0,6,,,,,,,60.0,,,66.3,0,0,0,0,0,0,0,1,0
Elijah Molden,56290,S,TEN,3,0,0,31,60.1,,,,,,54.9,,,64.2,0,0,0,4,13,1,0,0,1
Chris Rumph II,56345,ED,LAC,1,0,0,27,,,,,,,63.4,,,67.2,0,0,0,0,5,0,0,3,0
Victor Dimukeje,56347,ED,ARZ,3,0,0,1,,,,,,,68.1,,,71.3,1,0,0,0,17,15,10,10,0
Zach Carter,56349,DI,CIN,2,0,0,7,59.0,,,,,,59.7,,,65.7,0,0,0,10,0,0,0,1,0
Andre Jones Jr.,56395,ED,WAS,3,0,0,32,59.5,,,,,,61.4,,,72.5,0,0,0,16,12,18,12,9,0
Yetur Gross-Matos,56444,ED,CAR,3,0,0,5,59.3,,,,,,60.1,,,66.8,0,0,0,15,0,19,0,0,0
Patrick Johnson,56460,ED,PHI,3,0,0,24,59.6,,,,,,46.5,,,70.1,1,1,0,7,18,13,10,11,0
Cam Sample,56462,ED,CIN,3,0,0,7,60.0,,,,,,61.0,,,69.0,0,0,0,14,0,14,0,0,0
Matt Henningsen,56484,DI,DEN,3,0,0,10,58.1,,60.0,,,,59.7,,,70.1,0,0,13,20,0,0,0,5,0
D.J. Davidson,56523,DI,NYG,2,0,0,21,58.4,,60.8,,,,59.5,,,67.5,0,0,7,9,0,0,0,0,0
T.J. Slaton,56597,DI,GB,3,0,0,12,58.8,,61.4,,,,61.0,,,72.5,0,0,12,12,0,0,0,1,0
Payton Turner,56624,ED,NO,1,0,0,20,59.6,,,,,,60.6,,,65.5,0,0,0,2,0,0,0,1,0
Kendrick Green,56642,G,HST,3,0,0,13,,,62.7,,,,61.6,,,62.1,0,0,16,0,0,0,0,0,0
Mike Greene,56664,DI,TB,3,0,0,30,58.8,,,,,,59.3,,,67.5,0,0,0,11,0,0,0,0,0
Milton Williams,56682,DI,PHI,3,0,0,24,59.2,,,,,,61.6,,,68.4,0,0,0,7,0,0,0,4,0
Kwity Paye,56713,ED,IND,2,0,0,14,,,,,,,62.6,,,68.3,0,0,0,0,0,0,0,4,0
Jordan Elliott,56734,DI,CLV,3,0,0,8,58.9,,61.2,,,,45.5,,,25.8,0,1,12,7,0,0,0,9,0
Jordon Riley,56759,DI,NYG,1,0,0,21,58.5,,,,,,58.8,,,67.3,0,0,0,7,0,0,0,0,0
Kurt Hinish,56787,DI,HST,3,0,0,13,58.7,,60.3,,,,51.3,,,28.1,0,1,16,13,0,0,0,3,0
Javon Kinlaw,56834,DI,SF,3,0,0,28,58.8,,,,,,59.2,,,66.4,0,0,0,8,0,0,0,0,0
Kingsley Jonathan,56856,ED,BUF,1,0,0,4,59.5,,,,,,61.1,,,68.4,0,0,0,1,1,0,1,3,0
Arnold Ebiketie,56862,ED,ATL,3,0,0,2,,,,,,,65.3,,,69.7,0,0,0,0,3,0,0,8,0
Ta'Quon Graham,56868,DI,ATL,3,0,0,2,58.7,,,,,,59.8,,,72.1,0,0,0,9,0,0,0,0,0
Micheal Clemons,56872,ED,NYJ,3,0,0,22,58.4,,,,,,63.5,,,73.0,0,0,0,15,10,0,0,12,0
Jaelan Phillips,56902,ED,MIA,2,0,0,17,59.9,,,,,,61.6,,,66.4,0,0,0,8,0,0,0,2,0
Jay Tufele,56913,DI,CIN,1,0,0,7,59.2,,,,,,59.4,,,64.7,0,0,0,4,0,0,0,0,0
Dayo Odeyingbo,56923,ED,IND,3,0,0,14,90.1,,,,,,91.2,,,67.8,0,0,0,15,0,0,0,4,0
DeAngelo Malone,56941,ED,ATL,3,0,0,2,60.0,,,,,,57.8,,,71.3,0,0,0,10,15,13,0,15,0
Larrell Murchison,57004,DI,LA,1,0,0,26,58.9,,60.0,,,,59.2,,,65.0,0,0,2,6,0,0,0,0,0
Marlon Tuipulotu,57035,DI,PHI,2,0,0,24,59.4,,,,,,61.2,,,67.9,0,0,0,1,0,0,0,2,0
Brandon Pili,57036,DI,MIA,3,0,0,17,58.4,,,,,,58.7,,,67.7,0,0,0,13,0,0,0,0,0
Alijah Vera-Tucker,57107,G,NYJ,3,0,0,22,,,61.0,,,,61.2,,,63.5,0,0,8,0,0,0,0,0,0
Najee Harris,57121,HB,PIT,1,0,0,25,,,,,,,60.0,,,61.2,0,0,0,0,0,1,0,0,0
Gary Brightwell,57133,HB,NYG,3,0,0,21,,,,,,,62.2,,,69.6,0,0,0,0,11,18,12,8,1
AJ Dillon,57165,HB,GB,1,0,0,12,,,,,,,60.0,,,62.1,0,0,0,0,0,1,0,0,0
Deon Jackson,57189,HB,IND,1,0,0,14,,,,,,,60.0,,,62.6,0,0,0,0,0,1,0,0,0
Ronnie Rivers,57208,HB,LA,3,0,0,26,,,,63.5,,,55.6,,,69.8,0,0,0,0,16,15,9,12,0
Anthony McFarland Jr.,57289,HB,PIT,1,0,0,25,,,,68.7,,,60.0,,,61.4,0,0,0,0,0,7,0,0,0
Connor Heyward,57301,TE,PIT,3,0,0,25,,,,,,,72.7,,,72.6,0,1,0,0,14,16,19,12,0
Troy Andersen,57317,LB,ATL,2,0,0,2,,,,,,,62.9,,,69.4,0,0,0,0,0,0,13,0,0
Michael Carter,57337,HB,NYJ,2,0,0,22,,,,,,,60.6,,,63.5,0,0,0,0,0,9,0,0,0
Chuba Hubbard,57373,HB,CAR,3,0,0,5,,,,,,,49.5,,,67.1,1,0,0,0,2,13,15,2,0
Raheem Blackshear,57385,HB,CAR,1,0,0,5,,,,57.8,,,61.8,,,64.9,0,0,0,0,0,5,0,4,0
Elijah Dotson,57394,HB,LAC,2,0,0,27,,,,,,,62.8,,,67.2,0,0,0,0,0,10,0,5,0
Salvon Ahmed,57472,HB,MIA,2,0,0,17,,,,,,,63.8,,,66.9,0,0,0,0,10,8,2,4,0
Blake Grupe,57502,K,NO,3,0,0,20,,55.3,,,71.4,,60.3,,,62.1,0,0,12,0,14,0,0,0,0
Anders Carlson,57509,K,GB,3,0,0,12,,72.0,,,72.4,,39.7,,,24.2,0,1,12,0,15,0,0,0,0
Riley Patterson,57556,K,DET,3,0,0,11,,74.4,,,,,60.0,,,61.3,0,0,12,0,0,0,0,0,0
Daniel Whelan,57639,P,GB,3,0,0,12,,,60.0,,,,61.5,,69.6,68.1,0,0,12,0,0,0,13,0,0
Matt Gay,57643,K,IND,3,0,0,14,,90.4,,,58.2,,60.3,,,62.2,0,0,14,0,16,0,0,0,0
Jordan Stout,57649,P,BLT,3,0,0,3,,,60.0,,,,61.6,,62.7,68.2,1,0,13,0,0,0,14,0,0
Jack Gibbens,57662,LB,TEN,3,1,0,31,,,,,,,68.9,,,68.6,0,0,0,0,6,16,15,4,2
D'Marco Jackson,57691,LB,NO,3,1,0,20,59.6,,,61.2,,,71.3,,,70.4,0,0,0,10,14,15,17,11,1
Tony Fields II,57698,LB,CLV,3,0,0,8,,,,,,,61.1,,,74.9,0,0,0,0,17,10,15,15,0
Jon Rhattigan,57718,LB,SEA,3,0,0,29,,,,,,,69.0,,,71.2,0,0,0,0,19,17,9,7,1
Chandler Wooten,57726,LB,CAR,3,0,0,5,60.0,,,,,,66.2,,,36.6,0,1,0,11,14,19,15,12,2
K.J. Britt,57727,LB,TB,3,0,1,30,60.0,,,,,,44.2,,,27.5,0,1,0,11,14,13,14,10,1
