Customer Name,Vessel name,Required del. date,Del Conf Date,Pricing Date,Plant,Port name,Product Name,Net weight,Net amount
FLEET MANAGEMENT LIMITED,BONAS,5/1/2022,14/01/2022,12/1/2022,AY40,HOUSTON (Texas),VISGA 46                 20L    MAR C,524,3557
Master and Owners of JS INEOS MARLI,JS INEOS MARLIN,9/1/2022,20/01/2022,17/01/2022,AY40,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,22999,52018
Master and Owners of JS INEOS MARLI,JS INEOS MARLIN,9/1/2022,20/01/2022,17/01/2022,AY40,HOUSTON (Texas),BIOMULTIS EP 2           18K    TOT C,54,669
Master and Owners of JS INEOS MARLI,JS INEOS MARLIN,9/1/2022,20/01/2022,17/01/2022,AY40,HOUSTON (Texas),BIOADHESIVE PLUS         18K    TOT C,54,694
STI BERYL SHIPPING COMPANY,STI BERYL,26/12/2021,1/3/2022,3/1/2022,AJ80,GALVESTON (Texas),VISGA 15                 205L   MAR   US,175,1029
STI BERYL SHIPPING COMPANY,STI BERYL,26/12/2021,1/3/2022,3/1/2022,AJ80,GALVESTON (Texas),PLANETELF ACD 32         20L    TOT C,39,1398
STI BERYL SHIPPING COMPANY,STI BERYL,26/12/2021,1/3/2022,3/1/2022,AJ80,GALVESTON (Texas),BARELF CH 100            20L    MAR C,38,1207
STI BERYL SHIPPING COMPANY,STI BERYL,26/12/2021,1/3/2022,3/1/2022,AJ80,GALVESTON (Texas),TALUSIA LS 40            208L   MAR   US,8965,22167
Norwegian Cruise Line Holdings LTD,RIVIERA,14/01/2022,18/02/2022,14/01/2022,AK10,MIAMI (Florida),AURELIA TI 4020          BULK   MAR   US,18239,33640
ENEOS CORPORATION,YUYO SPIRITS,17/01/2022,20/01/2022,19/01/2022,AY40,GALVESTON (Texas),TALUSIA UNIVERSAL 100    BULK   MAR   US,32957,91342
ENEOS CORPORATION,YUYO SPIRITS,17/01/2022,20/01/2022,19/01/2022,AY40,GALVESTON (Texas),BARELF CH 100            20L    MAR C,57,1417
ENEOS CORPORATION,YUYO SPIRITS,17/01/2022,20/01/2022,19/01/2022,AY40,GALVESTON (Texas),EPONA Z 320              20L    MAR C,36,259
ENEOS CORPORATION,YUYO SPIRITS,17/01/2022,20/01/2022,19/01/2022,AY40,GALVESTON (Texas),EPONA Z 460              20L    MAR C,36,273
ENEOS CORPORATION,YUYO SPIRITS,17/01/2022,20/01/2022,19/01/2022,AY40,GALVESTON (Texas),EPONA SA 220             20L    MAR C,154,3432
ENEOS CORPORATION,YUYO SPIRITS,17/01/2022,20/01/2022,19/01/2022,AY40,GALVESTON (Texas),DISOLA W 15W40           205L   MAR C,181,1333
Norwegian Cruise Line Holdings LTD,SEVEN SEAS NAVIGATOR,18/04/2022,18/04/2022,16/04/2022,AK10,MIAMI (Florida),AURELIA TI 4040          BULK   MAR   US,13649,25652
Synergy Denmark,Maersk Penguin,29/12/2021,14/01/2022,7/1/2022,AB90,MARCUS HOOK (Pennsyl,BIOADHESIVE PLUS         18K    TOT C,54,1241
Synergy Denmark,Maersk Penguin,29/12/2021,14/01/2022,7/1/2022,AB90,MARCUS HOOK (Pennsyl,BIOMULTIS EP 2           18K    TOT C,36,798
FLEET MANAGEMENT LIMITED,CONCEPTION LIGHT,2/1/2022,18/01/2022,2/1/2022,AK10,TAMPA (Florida),AURELIA TI 4040          208L   MAR   US,943,2974
FLEET MANAGEMENT LIMITED,CONCEPTION LIGHT,2/1/2022,18/01/2022,2/1/2022,AK10,TAMPA (Florida),TALUSIA LS 40            BULK   MAR   US,9392,23583
POPLAR SHIPPING CO LTD. FOR OWNERS,ROSCO POPLAR,8/1/2022,11/1/2022,8/1/2022,AK00,NEW ORLEANS (Louisia,TALUSIA UNIVERSAL        BULK   MAR   US,13953,32645
MASTER & OWNERS OF WESTERN MONACO,WESTERN MONACO,5/1/2022,18/01/2022,12/1/2022,AB90,BALTIMORE (Maryland),TALUSIA HR 70            BULK   MAR   US,5564,13466
MASTER & OWNERS OF WESTERN MONACO,WESTERN MONACO,5/1/2022,18/01/2022,12/1/2022,AB90,BALTIMORE (Maryland),ATLANTA MARINE D 3005    BULK   MAR   US,5378,12472
FLEET MANAGEMENT LIMITED,CELSIUS PORTO,31/12/2021,14/01/2022,13/01/2022,AJ80,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,14719,28960
FLEET MANAGEMENT LIMITED,CELSIUS PORTO,31/12/2021,14/01/2022,13/01/2022,AJ80,HOUSTON (Texas),AURELIA TI 3030          BULK   MAR   US,10009,19910
FLEET MANAGEMENT LIMITED,CELSIUS PORTO,31/12/2021,14/01/2022,13/01/2022,AJ80,HOUSTON (Texas),TALUSIA UNIVERSAL 100    BULK   MAR   US,4237,9090
MLT International NV,ORANGE SPIRIT,21/01/2022,4/1/2022,30/12/2021,AK00,MOBILE (Alabama),EPONA Z 320              205L   MAR C,368,1821
MLT International NV,ORANGE SPIRIT,21/01/2022,4/1/2022,30/12/2021,AK00,MOBILE (Alabama),BIOADHESIVE PLUS         18K    TOT C,18,271
MLT International NV,ORANGE SEA,10/1/2022,21/02/2022,12/1/2022,AK10,SAVANNAH (Georgia),TALUSIA LS 40            BULK   MAR   US,1046,3734
MLT International NV,ORANGE SEA,10/1/2022,21/02/2022,12/1/2022,AK10,SAVANNAH (Georgia),AURELIA TI 4040          BULK   MAR   US,2731,9648
MLT International NV,ORANGE SEA,10/1/2022,21/02/2022,12/1/2022,AK10,SAVANNAH (Georgia),EPONA Z 320              205L   MAR C,368,1514
MLT International NV,ORANGE SEA,10/1/2022,21/02/2022,12/1/2022,AK10,SAVANNAH (Georgia),CERAN AD PLUS            18K    TOT C,36,336
MLT International NV,ORANGE SEA,10/1/2022,21/02/2022,12/1/2022,AK10,SAVANNAH (Georgia),CERAN XM 220             18K    TOT C,36,344
MLT International NV,ORANGE SEA,10/1/2022,21/02/2022,12/1/2022,AK10,SAVANNAH (Georgia),ATLANTA MARINE D 3005    BULK   MAR   US,1609,4297
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,4/1/2022,6/1/2022,2/1/2022,AJ80,HOUSTON (Texas),TALUSIA UNIVERSAL 100    BULK   MAR   US,28249,63000
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,4/1/2022,6/1/2022,2/1/2022,AJ80,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,4600,9750
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,4/1/2022,6/1/2022,2/1/2022,AJ80,HOUSTON (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,7117,14400
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,4/1/2022,6/1/2022,2/1/2022,AJ80,HOUSTON (Texas),AURELIA TI 4040          BULK   MAR   US,3640,7840
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,4/1/2022,6/1/2022,2/1/2022,AJ80,HOUSTON (Texas),BIOMULTIS EP 2           18K    TOT C,36,550
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,4/1/2022,6/1/2022,2/1/2022,AJ80,HOUSTON (Texas),DISOLA W 15W40           20L    MAR C,35,220
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,4/1/2022,6/1/2022,2/1/2022,AJ80,HOUSTON (Texas),CERAN XM 220             18K    TOT C,72,907
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,4/1/2022,6/1/2022,2/1/2022,AJ80,HOUSTON (Texas),BIOADHESIVE PLUS         18K    TOT C,54,860
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,4/1/2022,6/1/2022,2/1/2022,AJ80,HOUSTON (Texas),BARELF CH 100            20L    MAR C,57,1486
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,4/1/2022,6/1/2022,2/1/2022,AJ80,HOUSTON (Texas),EPONA Z 150              20L    MAR C,53,306
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,4/1/2022,6/1/2022,2/1/2022,AJ80,HOUSTON (Texas),PRESLIA 68               20L    TOT C,35,190
Paddington Shipping Company Limited,G.B. CORRADO,31/12/2021,2/2/2022,31/12/2021,AK20,TACOMA (Washington),AURELIA TI 4030          208L   MAR   US,943,4331
TOTE Services,ARC Resolve,8/1/2022,31/01/2022,11/1/2022,AJ80,GALVESTON (Texas),AURELIA TI 4020          BULK   MAR   US,3600,6680
FLEET MANAGEMENT LIMITED,NOVA,10/1/2022,25/01/2022,22/01/2022,AJ80,HOUSTON (Texas),AURELIA TI 4020          208L   MAR   US,1310,3334
FLEET MANAGEMENT LIMITED,NOVA,10/1/2022,25/01/2022,22/01/2022,AJ80,HOUSTON (Texas),ATLANTA MARINE D 3005    208L   MAR   US,1845,4534
FLEET MANAGEMENT LIMITED,NOVA,10/1/2022,25/01/2022,22/01/2022,AJ80,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,4600,9900
FLEET MANAGEMENT LIMITED,NOVA,10/1/2022,25/01/2022,22/01/2022,AJ80,HOUSTON (Texas),DISOLA W 15W40           20L    MAR C,35,299
FLEET MANAGEMENT LIMITED,NOVA,10/1/2022,25/01/2022,22/01/2022,AJ80,HOUSTON (Texas),VISGA 15                 20L    MAR C,17,127
MLT International NV,EVEREST BAY,10/1/2022,25/02/2022,10/1/2022,AB90,WILMINGTON (Delaware,TALUSIA LS 40            BULK   MAR   US,6418,14787
MLT International NV,EVEREST BAY,10/1/2022,25/02/2022,10/1/2022,AB90,WILMINGTON (Delaware,VISGA 68                 205L   MAR   US,360,1348
MLT International NV,EVEREST BAY,10/1/2022,25/02/2022,10/1/2022,AB90,WILMINGTON (Delaware,BARELF SM 46             20L    MAR C,50,1085
MLT International NV,EVEREST BAY,10/1/2022,25/02/2022,10/1/2022,AB90,WILMINGTON (Delaware,LUNARIA FR 68            20L    TOT C,54,366
MLT International NV,EVEREST BAY,10/1/2022,25/02/2022,10/1/2022,AB90,WILMINGTON (Delaware,AURELIA TI 4030          208L   MAR   US,1509,4198
Norwegian Cruise Line Holdings LTD,INSIGNIA,8/1/2022,19/01/2022,5/1/2022,AZ70,SAN DIEGO (Californi,AURELIA TI 4020          BULK   MAR   US,9001,16701
Norwegian Cruise Line Holdings LTD,SEVEN SEAS MARINER,23/01/2022,25/01/2022,23/01/2022,AK10,MIAMI (Florida),AURELIA TI 4020          BULK   MAR   US,9548,17610
SWIRE SHIPPING PTE LTD,PEKIN,8/1/2022,18/01/2022,14/01/2022,AY40,HOUSTON (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,6228,10698
SWIRE SHIPPING PTE LTD,PEKIN,8/1/2022,18/01/2022,14/01/2022,AY40,HOUSTON (Texas),DACNIS 100               20L    TOT C,88,607
SWIRE SHIPPING PTE LTD,PEKIN,8/1/2022,18/01/2022,14/01/2022,AY40,HOUSTON (Texas),BARELF SM 68             20L    MAR C,51,1239
SWIRE SHIPPING PTE LTD,PEKIN,8/1/2022,18/01/2022,14/01/2022,AY40,HOUSTON (Texas),TALUSIA UNIVERSAL        BULK   MAR   US,9302,18090
Maersk Supply Service A/S,MAERSK TENDER,12/1/2022,17/05/2022,9/1/2022,AK20,VANCOUVER,DISOLA M 4015            BULK   MAR   US,9012,30611
SM LINES,SM BUSAN,19/01/2022,18/01/2022,16/01/2022,AK20,VANCOUVER,ATLANTA MARINE D 3005    BULK   MAR   US,28653,74544
ROCKET SHIPPING CO. C/O,WONDER POLARIS,6/1/2022,10/1/2022,7/1/2022,AJ80,GALVESTON (Texas),BIOADHESIVE PLUS         18K    TOT C,54,1067
ROCKET SHIPPING CO. C/O,WONDER POLARIS,6/1/2022,10/1/2022,7/1/2022,AJ80,GALVESTON (Texas),BIOMULTIS EP 2           18K    TOT C,36,682
ROCKET SHIPPING CO. C/O,WONDER POLARIS,6/1/2022,10/1/2022,7/1/2022,AJ80,GALVESTON (Texas),VISGA 15                 205L   MAR   US,175,1310
ROCKET SHIPPING CO. C/O,WONDER POLARIS,6/1/2022,10/1/2022,7/1/2022,AJ80,GALVESTON (Texas),EPONA Z 220              20L    MAR C,36,265
ROCKET SHIPPING CO. C/O,WONDER POLARIS,6/1/2022,10/1/2022,7/1/2022,AJ80,GALVESTON (Texas),CERAN AD PLUS            18K    TOT C,54,982
ROCKET SHIPPING CO. C/O,WONDER POLARIS,6/1/2022,10/1/2022,7/1/2022,AJ80,GALVESTON (Texas),ATLANTA MARINE D 3005    208L   MAR   US,6458,14414
ROCKET SHIPPING CO. C/O,WONDER POLARIS,6/1/2022,10/1/2022,7/1/2022,AJ80,GALVESTON (Texas),DISOLA M 4015            208L   MAR   US,936,2111
ENEOS CORPORATION,AOM BIANCA,7/1/2022,6/1/2022,4/1/2022,AK00,NEW ORLEANS (Louisia,TALUSIA HR 70            BULK   MAR   US,7519,18529
ENEOS CORPORATION,AOM BIANCA,7/1/2022,6/1/2022,4/1/2022,AK00,NEW ORLEANS (Louisia,PLANETELF ACD 68         20L    TOT C,58,1819
ENEOS CORPORATION,AOM BIANCA,7/1/2022,6/1/2022,4/1/2022,AK00,NEW ORLEANS (Louisia,EPONA Z 150              20L    MAR C,71,466
ENEOS CORPORATION,AOM BIANCA,7/1/2022,6/1/2022,4/1/2022,AK00,NEW ORLEANS (Louisia,PRESLIA 68               20L    TOT C,70,436
"MT BOCHEM OSLO,",BOCHEM OSLO,5/1/2022,14/01/2022,11/1/2022,AY40,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,11040,23760
Longwell Shipping Ltd,CEDAR EXPRESS,7/1/2022,14/01/2022,10/1/2022,AJ80,LAKE CHARLES (Louisi,BIONEPTAN 100            208L   MAR C,384,5017
Longwell Shipping Ltd,CEDAR EXPRESS,7/1/2022,14/01/2022,10/1/2022,AJ80,LAKE CHARLES (Louisi,DISOLA W 15W40           205L   MAR C,181,1147
Longwell Shipping Ltd,CEDAR EXPRESS,7/1/2022,14/01/2022,10/1/2022,AJ80,LAKE CHARLES (Louisi,TALUSIA UNIVERSAL 100    208L   MAR   US,985,2800
Longwell Shipping Ltd,CEDAR EXPRESS,7/1/2022,14/01/2022,10/1/2022,AJ80,LAKE CHARLES (Louisi,EPONA Z 150              205L   MAR C,182,1064
Longwell Shipping Ltd,CEDAR EXPRESS,7/1/2022,14/01/2022,10/1/2022,AJ80,LAKE CHARLES (Louisi,TRANSELF TYP B80W90      20L    ELF C,18,117
Longwell Shipping Ltd,CEDAR EXPRESS,7/1/2022,14/01/2022,10/1/2022,AJ80,LAKE CHARLES (Louisi,BIOADHESIVE PLUS         18K    TOT C,54,1182
Longwell Shipping Ltd,CEDAR EXPRESS,7/1/2022,14/01/2022,10/1/2022,AJ80,LAKE CHARLES (Louisi,BIOMULTIS EP 2           18K    TOT C,54,1134
Longwell Shipping Ltd,CEDAR EXPRESS,7/1/2022,14/01/2022,10/1/2022,AJ80,LAKE CHARLES (Louisi,CERAN AD PLUS            18K    TOT C,54,708
Longwell Shipping Ltd,CEDAR EXPRESS,7/1/2022,14/01/2022,10/1/2022,AJ80,LAKE CHARLES (Louisi,BARELF CH 100            20L    MAR C,191,6081
STI MILWAUKEE SHIPPING CO LTD,STI MILWAUKEE,30/01/2022,10/2/2022,8/2/2022,AJ80,HOUSTON (Texas),DISOLA W 15W40           20L    MAR C,88,867
STI MILWAUKEE SHIPPING CO LTD,STI MILWAUKEE,30/01/2022,10/2/2022,8/2/2022,AJ80,HOUSTON (Texas),BARELF CH 100            20L    MAR C,96,3350
STI MILWAUKEE SHIPPING CO LTD,STI MILWAUKEE,30/01/2022,10/2/2022,8/2/2022,AJ80,HOUSTON (Texas),PLANETELF ACD 32         20L    TOT C,20,768
STI MILWAUKEE SHIPPING CO LTD,STI MILWAUKEE,30/01/2022,10/2/2022,8/2/2022,AJ80,HOUSTON (Texas),BARELF SM 46             20L    MAR C,50,1567
THE GREAT EASTERN SHIPPING CO LTD,JAG ARNAV,15/01/2022,18/01/2022,14/01/2022,AK00,NEW ORLEANS (Louisia,ATLANTA MARINE D 3005    BULK   MAR   US,2669,6355
THE GREAT EASTERN SHIPPING CO LTD,JAG ARNAV,15/01/2022,18/01/2022,14/01/2022,AK00,NEW ORLEANS (Louisia,TALUSIA LS 40            BULK   MAR   US,3680,9325
THE GREAT EASTERN SHIPPING CO LTD,JAG ARNAV,15/01/2022,18/01/2022,14/01/2022,AK00,NEW ORLEANS (Louisia,TALUSIA UNIVERSAL 100    BULK   MAR   US,1883,4981
Cape Faro Shipping Comp. Ltd.,CAPE FARO,13/01/2022,14/01/2022,13/01/2022,AZ70,SAN FRANCISCO (Calif,ATLANTA MARINE D 3005    BULK   MAR   US,8897,23913
Cape Faro Shipping Comp. Ltd.,CAPE FARO,13/01/2022,14/01/2022,13/01/2022,AZ70,SAN FRANCISCO (Calif,AURELIA TI 3030          BULK   MAR   US,2730,7957
Cape Faro Shipping Comp. Ltd.,CAPE FARO,13/01/2022,14/01/2022,13/01/2022,AZ70,SAN FRANCISCO (Calif,TALUSIA UNIVERSAL 100    208L   MAR   US,2955,9753
Cape Faro Shipping Comp. Ltd.,CAPE FARO,13/01/2022,14/01/2022,13/01/2022,AZ70,SAN FRANCISCO (Calif,TALUSIA HR 70            BULK   MAR   US,6579,18774
VIRNA SHIPPING CO,METHONI,10/1/2022,18/01/2022,14/01/2022,AY40,HOUSTON (Texas),TALUSIA HR 70            BULK   MAR   US,14098,26378
VIRNA SHIPPING CO,METHONI,10/1/2022,18/01/2022,14/01/2022,AY40,HOUSTON (Texas),VISGA 32                 20L    MAR C,87,483
VIRNA SHIPPING CO,METHONI,10/1/2022,18/01/2022,14/01/2022,AY40,HOUSTON (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,8897,15145
VIRNA SHIPPING CO,METHONI,10/1/2022,18/01/2022,14/01/2022,AY40,HOUSTON (Texas),VISGA 15                 20L    MAR C,170,1036
EUROBULK LIMITED,SYNERGY KEELUNG,8/1/2022,21/01/2022,19/01/2022,AZ70,LONG BEACH (Californ,ATLANTA MARINE D 3005    BULK   MAR   US,4448,8236
EUROBULK LIMITED,SYNERGY KEELUNG,8/1/2022,21/01/2022,19/01/2022,AZ70,LONG BEACH (Californ,TALUSIA UNIVERSAL        BULK   MAR   US,18605,38160
EUROBULK LIMITED,SYNERGY KEELUNG,8/1/2022,21/01/2022,19/01/2022,AZ70,LONG BEACH (Californ,AURELIA TI 4030          BULK   MAR   US,4550,9723
EUROBULK LIMITED,SYNERGY KEELUNG,8/1/2022,21/01/2022,19/01/2022,AZ70,LONG BEACH (Californ,VISGA 68                 20L    MAR C,53,268
EUROBULK LIMITED,SYNERGY KEELUNG,8/1/2022,21/01/2022,19/01/2022,AZ70,LONG BEACH (Californ,VISGA 32                 20L    MAR C,69,353
Eagle Shipping International (USA),JAEGER,9/1/2022,18/01/2022,16/01/2022,AK00,NEW ORLEANS (Louisia,AURELIA TI 4020          BULK   MAR   US,3600,7039
Eagle Shipping International (USA),JAEGER,9/1/2022,18/01/2022,16/01/2022,AK00,NEW ORLEANS (Louisia,TALUSIA UNIVERSAL        BULK   MAR   US,7442,13948
Eagle Shipping International (USA),JAEGER,9/1/2022,18/01/2022,16/01/2022,AK00,NEW ORLEANS (Louisia,BIONEPTAN 100            208L   MAR C,192,3560
Norwegian Cruise Line Holdings LTD,REGATTA,7/1/2022,18/01/2022,16/01/2022,AZ70,LOS ANGELES (Califor,AURELIA TI 4020          BULK   MAR   US,11701,21321
Euronav Ship Management Hellas Ltd,ARAL,10/1/2022,14/01/2022,12/1/2022,AJ80,CORPUS CHRISTI (Texa,BARELF CH 100            20L    MAR C,38,1117
Euronav Ship Management Hellas Ltd,ARAL,10/1/2022,14/01/2022,12/1/2022,AJ80,CORPUS CHRISTI (Texa,VISGA 15                 205L   MAR   US,175,878
Euronav Ship Management Hellas Ltd,ARAL,10/1/2022,14/01/2022,12/1/2022,AJ80,CORPUS CHRISTI (Texa,BARELF SM 46             20L    MAR C,50,1289
Euronav Ship Management Hellas Ltd,ARAL,10/1/2022,14/01/2022,12/1/2022,AJ80,CORPUS CHRISTI (Texa,EPONA Z 320              20L    MAR C,18,93
Euronav Ship Management Hellas Ltd,ARAL,10/1/2022,14/01/2022,12/1/2022,AJ80,CORPUS CHRISTI (Texa,PLANETELF ACD 68         20L    TOT C,58,1957
Euronav Ship Management Hellas Ltd,ARAL,10/1/2022,14/01/2022,12/1/2022,AJ80,CORPUS CHRISTI (Texa,DISOLA W 15W40           20L    MAR C,35,192
Euronav Ship Management Hellas Ltd,ARAL,10/1/2022,14/01/2022,12/1/2022,AJ80,CORPUS CHRISTI (Texa,CERAN AD PLUS            18K    TOT C,54,723
Euronav Ship Management Hellas Ltd,ARAL,10/1/2022,14/01/2022,12/1/2022,AJ80,CORPUS CHRISTI (Texa,CERAN XM 220             18K    TOT C,72,988
Euronav Ship Management Hellas Ltd,ARAL,10/1/2022,14/01/2022,12/1/2022,AJ80,CORPUS CHRISTI (Texa,VISGA 32                 20L    MAR C,35,168
Euronav Ship Management Hellas Ltd,ARAL,10/1/2022,14/01/2022,12/1/2022,AJ80,CORPUS CHRISTI (Texa,AURELIA TI 4040          208L   MAR   US,2830,7806
MASTER & OWNER LOWLANDS FUTURE,LOWLANDS FUTURE,12/1/2022,21/01/2022,11/1/2022,AZ10,Other Port - CA,PLANETELF ACD 68         20L    TOT C,19,595
MASTER & OWNER LOWLANDS FUTURE,LOWLANDS FUTURE,12/1/2022,21/01/2022,11/1/2022,AZ10,Other Port - CA,VISGA 46                 205L   MAR   US,358,2042
MASTER & OWNER LOWLANDS FUTURE,LOWLANDS FUTURE,12/1/2022,21/01/2022,11/1/2022,AZ10,Other Port - CA,DISOLA W 15W40           20L    MAR C,35,253
MASTER & OWNER LOWLANDS FUTURE,LOWLANDS FUTURE,12/1/2022,21/01/2022,11/1/2022,AZ10,Other Port - CA,BARELF SM 46             20L    MAR C,34,795
MASTER & OWNER LOWLANDS FUTURE,LOWLANDS FUTURE,12/1/2022,21/01/2022,11/1/2022,AZ10,Other Port - CA,BIOMULTIS EP 2           18K    TOT C,216,3496
MASTER & OWNER LOWLANDS FUTURE,LOWLANDS FUTURE,12/1/2022,21/01/2022,11/1/2022,AZ10,Other Port - CA,BIOADHESIVE PLUS         18K    TOT C,54,909
BELSHIPS MANAGEMENT (S) PTE LTD,ULTRA DYNAMIC,17/01/2022,28/01/2022,19/01/2022,AY40,BROWNSVILLE (Texas),TALUSIA UNIVERSAL 100    BULK   MAR   US,9416,22998
BELSHIPS MANAGEMENT (S) PTE LTD,ULTRA DYNAMIC,17/01/2022,28/01/2022,19/01/2022,AY40,BROWNSVILLE (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,4448,9744
BELSHIPS MANAGEMENT (S) PTE LTD,ULTRA DYNAMIC,17/01/2022,28/01/2022,19/01/2022,AY40,BROWNSVILLE (Texas),BARELF CH 100            20L    MAR C,115,3358
BELSHIPS MANAGEMENT (S) PTE LTD,ULTRA DYNAMIC,17/01/2022,28/01/2022,19/01/2022,AY40,BROWNSVILLE (Texas),VISGA 22                 205L   MAR   US,177,1161
BELSHIPS MANAGEMENT (S) PTE LTD,ULTRA DYNAMIC,17/01/2022,28/01/2022,19/01/2022,AY40,BROWNSVILLE (Texas),EPONA Z 150              20L    MAR C,53,366
BELSHIPS MANAGEMENT (S) PTE LTD,ULTRA DYNAMIC,17/01/2022,28/01/2022,19/01/2022,AY40,BROWNSVILLE (Texas),CERAN XM 220             18K    TOT C,108,1873
BELSHIPS MANAGEMENT (S) PTE LTD,ULTRA DYNAMIC,17/01/2022,28/01/2022,19/01/2022,AY40,BROWNSVILLE (Texas),BIOMULTIS EP 2           18K    TOT C,54,1223
BELSHIPS MANAGEMENT (S) PTE LTD,ULTRA DYNAMIC,17/01/2022,28/01/2022,19/01/2022,AY40,BROWNSVILLE (Texas),TALUSIA UNIVERSAL        BULK   MAR   US,4651,10748
Torm A/S,TORM FREYA,6/1/2022,10/1/2022,7/1/2022,AJ80,GALVESTON (Texas),BIONEPTAN 100            208L   MAR C,192,2500
Torm A/S,TORM FREYA,6/1/2022,10/1/2022,7/1/2022,AJ80,GALVESTON (Texas),BARELF CH 100            20L    MAR C,38,986
VALLOEBY SALOME LTD.,VS SALOME,6/1/2022,21/01/2022,15/01/2022,AY40,HOUSTON (Texas),BIONEPTAN 100            208L   MAR C,576,6827
Wilhelmsen Ship Management Sdn Bhd,TOSCANA,19/01/2022,25/01/2022,23/01/2022,AJ80,GALVESTON (Texas),AURELIA TI 3030          BULK   MAR   US,4550,8850
Wilhelmsen Ship Management Sdn Bhd,TOSCANA,19/01/2022,25/01/2022,23/01/2022,AJ80,GALVESTON (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,8007,14130
Wilhelmsen Ship Management Sdn Bhd,TOSCANA,19/01/2022,25/01/2022,23/01/2022,AJ80,GALVESTON (Texas),CERAN XM 220             18K    TOT C,36,500
VALLES STEAMSHIP (CANADA) LIMITED,SEACLIPPER,6/1/2022,27/01/2022,19/01/2022,AJ80,TEXAS CITY (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,8897,19343
VALLES STEAMSHIP (CANADA) LIMITED,SEACLIPPER,6/1/2022,27/01/2022,19/01/2022,AJ80,TEXAS CITY (Texas),TALUSIA UNIVERSAL        BULK   MAR   US,9302,25439
VALLES STEAMSHIP (CANADA) LIMITED,SEACLIPPER,6/1/2022,27/01/2022,19/01/2022,AJ80,TEXAS CITY (Texas),AURELIA TI 3030          BULK   MAR   US,3640,9855
ASSOCIATED MARITIME COMPANY,NEW ADVANCE,14/01/2022,10/2/2022,27/01/2022,AB90,MARCUS HOOK (Pennsyl,TALUSIA LS 40            BULK   MAR   US,9200,25056
ASSOCIATED MARITIME COMPANY,NEW ADVANCE,14/01/2022,10/2/2022,27/01/2022,AB90,MARCUS HOOK (Pennsyl,TALUSIA LS 40            BULK   MAR   US,9316,25374
ASSOCIATED MARITIME COMPANY,NEW ADVANCE,14/01/2022,10/2/2022,27/01/2022,AB90,MARCUS HOOK (Pennsyl,AURELIA TI 3030          208L   MAR   US,2830,8216
ASSOCIATED MARITIME COMPANY,NEW ADVANCE,14/01/2022,10/2/2022,27/01/2022,AB90,MARCUS HOOK (Pennsyl,BARELF SM 46             20L    MAR C,50,1298
ASSOCIATED MARITIME COMPANY,NEW ADVANCE,14/01/2022,10/2/2022,27/01/2022,AB90,MARCUS HOOK (Pennsyl,PRESLIA 32               205L   TOT C,356,2141
ASSOCIATED MARITIME COMPANY,NEW ADVANCE,14/01/2022,10/2/2022,27/01/2022,AB90,MARCUS HOOK (Pennsyl,EPONA Z 150              205L   MAR C,182,1245
REEFERSHIP MARINE SERVICES LLC,DOLE AZTEC,13/01/2022,21/01/2022,13/01/2022,AK10,TAMPA (Florida),TALUSIA UNIVERSAL 100    BULK   MAR   US,14126,49642
SEASPAN SHIP MANAGEMENT LTD,COSCO MALAYSIA,17/01/2022,7/2/2022,2/2/2022,AZ70,LONG BEACH (Californ,TALUSIA UNIVERSAL        BULK   MAR   US,23256,40290
SEASPAN SHIP MANAGEMENT LTD,COSCO MALAYSIA,17/01/2022,7/2/2022,2/2/2022,AZ70,LONG BEACH (Californ,ATLANTA MARINE D 3005    BULK   MAR   US,7117,10493
SEASPAN SHIP MANAGEMENT LTD,COSCO MALAYSIA,17/01/2022,7/2/2022,2/2/2022,AZ70,LONG BEACH (Californ,TALUSIA UNIVERSAL 100    BULK   MAR   US,9416,18117
SSC SHIP MANAGEMENT PTE LTD,SIRIUS LEADER,18/01/2022,21/01/2022,18/01/2022,AY40,HOUSTON (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,10676,24840
