"game_id","first","time_control_name","game_end_reason","winner","created_at","last_update","type","game_request.lexicon","game_request.initial_time_seconds","game_request.increment_seconds","game_request.challenge_rule","game_request.game_mode","game_request.rating_mode","game_request.max_overtime_minutes","game_request.player_vs_bot","game_request.bot_type","game_request.rules.board_layout_name","game_request.rules.letter_distribution_name","game_request.rules.variant_name"
"uFxuHsE9","Chipsmore","regular","STANDARD",1,"2022-07-13T03:23:03.267985Z","2022-07-13T03:32:30.716766Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"fS28grSt","Eleez","regular","STANDARD",0,"2022-07-13T03:22:28.708149Z","2022-07-13T03:29:55.865568Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"Dw3Zi8PK","BasicBot","regular","STANDARD",1,"2022-07-13T03:22:07.039248Z","2022-07-13T03:35:29.621230Z","NATIVE","NWL20",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"MJhsdFRV","BasicBot","regular","STANDARD",0,"2022-07-13T03:17:44.901437Z","2022-07-13T03:33:01.425433Z","NATIVE","NWL20",1500,0,"DOUBLE","REAL_TIME","CASUAL",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"wnsCngGx","BasicBot","regular","STANDARD",0,"2022-07-13T03:16:21.808775Z","2022-07-13T03:23:08.321550Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"dcfVRcRj","BasicBot","regular","STANDARD",0,"2022-07-13T03:15:55.219880Z","2022-07-13T03:22:24.962290Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"KBzuxcut","beetmaven","regular","STANDARD",1,"2022-07-13T03:12:37.567264Z","2022-07-13T03:43:01.694855Z","NATIVE","NWL20",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"veB47DYX","AAKIMI","regular","STANDARD",0,"2022-07-13T03:09:20.753126Z","2022-07-13T03:16:14.268317Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ZAfcdSGx","BasicBot","regular","STANDARD",0,"2022-07-13T03:09:14.081944Z","2022-07-13T03:24:04.746967Z","NATIVE","CSW21",1200,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"RQ4zJA2H","BasicBot","regular","STANDARD",0,"2022-07-13T03:05:54.693834Z","2022-07-13T03:16:37.170955Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"WA8aghRX","DelrayScrabbler","regular","STANDARD",1,"2022-07-13T03:05:17.613378Z","2022-07-13T03:22:04.842636Z","NATIVE","NWL20",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"HcEZofn2","RobbinSteif","regular","STANDARD",1,"2022-07-13T03:04:16.297557Z","2022-07-13T03:20:51.339119Z","NATIVE","NWL20",1380,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"3Agoa2he","Rimuzy","regular","STANDARD",0,"2022-07-13T03:03:21.774094Z","2022-07-13T03:16:29.194295Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"nBPDM4pg","BasicBot","regular","STANDARD",0,"2022-07-13T02:54:28.464165Z","2022-07-13T03:05:45.116930Z","NATIVE","NWL20",1200,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"qhLgVGFE","BasicBot","regular","STANDARD",0,"2022-07-13T02:51:11.686091Z","2022-07-13T03:02:10.745594Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"cQVN6FT6","BasicBot","regular","STANDARD",1,"2022-07-13T02:46:35.173149Z","2022-07-13T03:03:26.217411Z","NATIVE","NWL20",1380,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"5AFSxn6P","Nananancy","regular","STANDARD",1,"2022-07-13T02:46:15.281750Z","2022-07-13T02:54:01.615588Z","NATIVE","NWL20",1200,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"Unp4zxXP","BasicBot","regular","STANDARD",0,"2022-07-13T02:45:39.952408Z","2022-07-13T02:49:30.546525Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"eVur2FDB","Qystina","regular","TIME",0,"2022-07-13T02:45:18.225764Z","2022-07-13T03:06:26.097410Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"BRNdLyjZ","Rimuzy","regular","CONSECUTIVE_ZEROES",0,"2022-07-13T02:39:48.585756Z","2022-07-13T02:50:28.863221Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"3NK3VEv7","BasicBot","regular","STANDARD",0,"2022-07-13T02:38:48.037756Z","2022-07-13T02:53:53.080504Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"PFs7wEvS","BJCUBBS","regular","STANDARD",1,"2022-07-13T02:38:00.815486Z","2022-07-13T02:45:33.280246Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"qus8naTy","BasicBot","regular","RESIGNED",0,"2022-07-13T02:37:35.744548Z","2022-07-13T02:37:57.512816Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"nCqynznQ","BasicBot","regular","STANDARD",0,"2022-07-13T02:29:15.667859Z","2022-07-13T02:39:43.673136Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"qro7VzJL","BasicBot","regular","RESIGNED",0,"2022-07-13T02:27:53.290621Z","2022-07-13T02:33:19.943951Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"hxNYDLqx","BJCUBBS","regular","RESIGNED",0,"2022-07-13T02:25:29.443500Z","2022-07-13T02:27:50.135209Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"QetHwbxn","BasicBot","regular","RESIGNED",0,"2022-07-13T02:23:12.194846Z","2022-07-13T02:25:22.535516Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"B2SB4GcB","BJCUBBS","regular","RESIGNED",0,"2022-07-13T02:20:13.179887Z","2022-07-13T02:23:10.166669Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"AMBs8DFJ","BasicBot","regular","STANDARD",0,"2022-07-13T02:13:54.705468Z","2022-07-13T02:20:07.868348Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"YR2fU5Hi","BasicBot","regular","STANDARD",0,"2022-07-13T01:59:33.197514Z","2022-07-13T02:28:48.284827Z","NATIVE","RD28",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_PROBABILISTIC","CrosswordGame","german",""
"tY9fhkk7","BJCUBBS","regular","RESIGNED",0,"2022-07-13T01:50:54.626195Z","2022-07-13T01:54:21.388161Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"v52avNbG","BasicBot","regular","TIME",0,"2022-07-13T01:50:05.482358Z","2022-07-13T02:51:16.098107Z","NATIVE","CSW21",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"a6HesUDG","BasicBot","regular","CONSECUTIVE_ZEROES",1,"2022-07-13T01:49:26.666996Z","2022-07-13T01:50:40.633998Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"LyYr8mDG","Rimuzy","regular","STANDARD",0,"2022-07-13T01:45:19.947449Z","2022-07-13T01:54:51.031635Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"6peekJyc","Eleez","regular","RESIGNED",0,"2022-07-13T01:44:28.621910Z","2022-07-13T01:51:55.017416Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"a3LNwHkU","BasicBot","regular","STANDARD",1,"2022-07-13T01:43:09.600102Z","2022-07-13T01:50:04.545216Z","NATIVE","CSW21",1200,0,"FIVE_POINT","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"zhjDeK9y","BJCUBBS","regular","STANDARD",1,"2022-07-13T01:41:19.019613Z","2022-07-13T01:49:12.500661Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"Jzx63eig","Struha23","regular","STANDARD",1,"2022-07-13T01:36:41.867201Z","2022-07-13T01:40:44.893532Z","NATIVE","CSW21",1200,0,"FIVE_POINT","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"22bkZvKS","BasicBot","regular","STANDARD",0,"2022-07-13T01:36:16.970144Z","2022-07-13T01:41:16.021655Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ggPMnEqE","Festus66","regular","STANDARD",0,"2022-07-13T01:36:01.082838Z","2022-07-13T01:59:12.374497Z","NATIVE","RD28",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_PROBABILISTIC","CrosswordGame","german",""
"SkHFtkmR","BasicBot","regular","STANDARD",0,"2022-07-13T01:35:10.845413Z","2022-07-13T01:44:24.882249Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"giXx6Gen","BasicBot","regular","STANDARD",0,"2022-07-13T01:34:11.276036Z","2022-07-13T01:45:13.289881Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"QLSbKjKC","BasicBot","regular","STANDARD",0,"2022-07-13T01:31:07.266828Z","2022-07-13T01:36:39.664371Z","NATIVE","CSW21",1200,0,"FIVE_POINT","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"HrkoHMoH","BasicBot","regular","STANDARD",1,"2022-07-13T01:26:38.395510Z","2022-07-13T01:39:48.850768Z","NATIVE","NWL20",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"mVZUrtxy","Rimuzy","regular","STANDARD",0,"2022-07-13T01:24:20.865826Z","2022-07-13T01:34:04.972889Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"adSyhVsY","Eleez","regular","STANDARD",0,"2022-07-13T01:21:41.879523Z","2022-07-13T01:35:01.446924Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"pDGAUAam","DukeOJank","regular","STANDARD",0,"2022-07-13T01:19:30.980658Z","2022-07-13T01:31:18.708417Z","NATIVE","NWL20",900,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"gSx5iasj","DelrayScrabbler","regular","STANDARD",1,"2022-07-13T01:13:34.915859Z","2022-07-13T01:26:33.315852Z","NATIVE","NWL20",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"4ijWqjyN","chehawa","regular","STANDARD",0,"2022-07-13T01:10:13.417375Z","2022-07-13T01:16:02.564568Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"bB7Mi89R","BasicBot","regular","STANDARD",1,"2022-07-13T01:03:52.658643Z","2022-07-13T01:19:20.717866Z","NATIVE","NWL20",900,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"wZtFyRXK","BasicBot","regular","STANDARD",1,"2022-07-13T01:00:59.319015Z","2022-07-13T01:13:22.414150Z","NATIVE","NWL20",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"QkL68Aar","BasicBot","regular","TIME",0,"2022-07-13T01:00:19.635113Z","2022-07-13T01:25:22.954220Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","CASUAL",5,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"kUNRx4YJ","DelrayScrabbler","regular","STANDARD",1,"2022-07-13T00:47:49.553312Z","2022-07-13T01:00:57.698268Z","NATIVE","NWL20",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"BgsbxhGV","browndav","blitz","STANDARD",1,"2022-07-13T00:46:04.956912Z","2022-07-13T00:48:58.480540Z","NATIVE","CSW21",120,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"SJW5JRvy","BasicBot","blitz","TIME",0,"2022-07-13T00:42:48.744495Z","2022-07-13T00:45:56.114492Z","NATIVE","CSW21",120,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"PhgdNp4Q","BasicBot","blitz","STANDARD",1,"2022-07-13T00:39:40.645171Z","2022-07-13T00:42:33.871977Z","NATIVE","CSW21",120,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"RKGZnrk5","BasicBot","regular","STANDARD",0,"2022-07-13T00:34:04.221838Z","2022-07-13T00:47:45.123803Z","NATIVE","NWL20",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"38GSfbj9","BasicBot","regular","RESIGNED",0,"2022-07-13T00:26:25.440299Z","2022-07-13T00:27:03.586541Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"mroJDko8","BJCUBBS","regular","STANDARD",1,"2022-07-13T00:21:24.117386Z","2022-07-13T00:26:21.368989Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"MywZGCbe","DelrayScrabbler","regular","STANDARD",1,"2022-07-13T00:18:22.190586Z","2022-07-13T00:33:54.429430Z","NATIVE","NWL20",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"FssAxmiA","was54","regular","STANDARD",0,"2022-07-13T00:17:54.466014Z","2022-07-13T00:30:48.280603Z","NATIVE","NWL20",1500,0,"DOUBLE","REAL_TIME","CASUAL",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"2PZKipLe","BasicBot","regular","STANDARD",0,"2022-07-13T00:16:30.151327Z","2022-07-13T00:21:21.299309Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"r9bjgTmk","BobSluys","regular","STANDARD",1,"2022-07-13T00:15:47.146053Z","2022-07-13T00:29:54.423325Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"5vcv94HT","BJCUBBS","regular","RESIGNED",0,"2022-07-13T00:09:56.670200Z","2022-07-13T00:11:03.077805Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"RrLwtXNo","BasicBot","regular","RESIGNED",0,"2022-07-13T00:08:51.372858Z","2022-07-13T00:09:52.276163Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"akqBVYRQ","BasicBot","regular","STANDARD",1,"2022-07-13T00:06:26.263775Z","2022-07-13T00:14:16.466390Z","NATIVE","NWL20",1200,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"RYvrxpZm","BasicBot","regular","STANDARD",1,"2022-07-13T00:05:54.096818Z","2022-07-13T00:18:16.099303Z","NATIVE","NWL20",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"CVpfHFXY","BJCUBBS","regular","RESIGNED",0,"2022-07-13T00:05:20.007674Z","2022-07-13T00:08:48.491873Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"Ku8ezipd","BasicBot","regular","TIME",0,"2022-07-13T00:04:43.656008Z","2022-07-13T00:29:46.073735Z","NATIVE","NWL20",1500,1,"VOID","REAL_TIME","CASUAL",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"qMTnj2k5","BasicBot","regular","STANDARD",1,"2022-07-13T00:02:03.842959Z","2022-07-13T00:15:12.896561Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"2dDdAeJg","DelrayScrabbler","regular","STANDARD",1,"2022-07-12T23:56:40.735781Z","2022-07-13T00:05:50.071898Z","NATIVE","NWL20",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"xSZGsjLj","BasicBot","regular","RESIGNED",0,"2022-07-12T23:56:18.517202Z","2022-07-12T23:57:41.558265Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"VN4uyTZ5","BJCUBBS","regular","RESIGNED",0,"2022-07-12T23:55:54.760428Z","2022-07-12T23:56:15.776936Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"rHfoKdJn","bifftufc","regular","STANDARD",1,"2022-07-12T23:50:25.211039Z","2022-07-13T00:02:33.101118Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"8erbCPEo","BasicBot","regular","STANDARD",1,"2022-07-12T23:44:14.456163Z","2022-07-12T23:50:21.823443Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"eyZGDaso","BJCUBBS","regular","RESIGNED",0,"2022-07-12T23:32:22.898764Z","2022-07-12T23:34:05.473387Z","NATIVE","NWL20",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
