player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
TJ McMahon,83521,QB,RICE,9,2.59,2.42,3.45,4.16,297,275,75.3,146,158,7.7,1.94,9,5,3.0,65.2,103,38,6.4,163,54.9,7,52,2,7,175,13.2,87.3,3.1,5,0,0,1,9,7,4.0,1153,7.3,56.0,91,98,15.9,3.41,1,6,5.8,49.0,48,73,5.9,133,44.8,3,43,3,5,144,24.7,87.7,13.5,18,17,0,3,9,6,4.2,833,8.5
Jason Shelley,60581,QB,MO STATE,8,3.12,2.74,3.63,5.44,297,230,79.1,110,113,7.1,1.88,2,7,5.9,70.8,80,16,8.0,117,39.4,7,45,0,0,122,25.0,123.4,3.4,4,0,0,1,9,1,0.8,971,8.6,74.3,105,119,11.1,3.93,1,9,7.3,59.7,71,81,9.0,180,60.6,7,59,2,5,187,37.0,90.5,16.7,30,31,0,11,7,11,5.9,1045,8.8
Ben Bryant,77655,QB,CINCINNATI,8,2.47,2.3,3.3,4.91,296,138,72.3,155,161,7.1,1.81,2,6,3.6,65.2,105,25,6.3,163,55.1,7,60,2,4,167,8.0,94.7,1.2,2,0,0,2,10,5,3.0,1078,6.7,68.0,100,105,15.6,3.27,1,13,11.6,58.1,61,56,10.3,133,44.9,7,39,2,2,141,30.4,101.2,12.8,17,11,0,2,6,3,2.1,998,9.5
Zack Annexstad,83516,QB,ILL STATE,8,2.46,2.26,3.24,4.8,296,188,75.3,162,168,5.8,1.82,4,5,2.9,67.3,113,19,7.4,172,58.1,9,57,1,3,178,21.1,91.0,2.3,4,0,0,1,8,6,3.4,984,5.9,64.2,81,87,13.4,3.46,0,11,11.7,51.7,45,57,13.5,120,40.5,7,36,0,4,128,22.8,69.8,10.8,13,20,0,6,3,6,4.7,673,7.7
Parker McKinney,82109,QB,E KENTUCKY,7,2.81,2.58,3.85,5.01,296,159,79.1,153,155,7.0,1.86,2,9,5.6,72.9,113,24,6.6,156,52.7,8,70,0,0,163,4.2,127.5,0.6,1,0,0,0,15,2,1.2,1206,7.8,66.3,101,108,15.4,3.87,0,10,8.6,56.5,61,68,9.0,140,47.3,6,49,2,5,149,14.7,76.6,7.1,10,22,0,5,4,8,5.4,892,8.3
Miles Hastings,103943,QB,UC DAVIS,8,2.29,2.29,3.19,4.0,294,322,79.1,182,183,5.3,1.86,0,5,2.7,74.9,137,24,4.9,185,62.9,7,75,0,3,187,8.3,119.1,1.1,2,0,0,1,14,7,3.7,1579,8.6,70.9,86,96,9.1,3.17,1,4,3.8,58.3,56,27,8.2,104,35.4,5,31,2,1,112,18.5,86.3,4.8,5,3,0,7,3,4,3.6,680,7.1
James Blackman,60382,QB,ARK STATE,8,2.7,2.6,2.93,4.75,293,113,80.3,122,125,4.9,1.98,2,3,2.3,76.8,96,38,2.0,132,45.1,2,45,1,0,136,18.4,115.6,5.3,7,0,0,0,8,0,0.0,845,6.8,69.3,114,130,11.5,3.32,0,10,7.4,56.9,74,82,6.3,160,54.6,5,44,4,1,166,23.2,86.5,11.9,19,11,0,12,3,2,1.2,1014,7.8
Phil Jurkovec,83533,QB,BOSTON COL,8,3.01,2.83,3.25,5.19,293,121,77.7,94,98,3.0,1.91,3,2,2.0,72.4,71,27,2.7,103,35.2,2,23,1,4,106,18.5,84.4,4.9,5,0,0,0,5,3,2.8,515,5.3,65.9,132,151,12.8,3.62,2,6,3.8,50.3,76,100,12.6,189,64.5,11,53,3,4,196,19.0,79.2,10.1,19,19,0,14,6,10,5.1,1196,7.9
Carter Bradley,77685,QB,S ALABAMA,8,2.38,2.19,3.77,4.19,292,288,83.2,167,177,4.3,1.82,5,3,1.6,72.9,129,23,7.2,179,61.3,10,74,5,2,185,8.7,105.8,1.1,2,0,0,0,9,3,1.6,1308,7.4,63.2,76,84,16.1,3.28,2,9,9.9,48.8,41,40,14.6,112,38.4,7,32,0,3,120,25.0,86.0,8.9,10,18,0,6,5,5,4.2,772,9.2
Riley Leonard,143862,QB,DUKE,9,2.7,2.41,3.38,4.59,292,154,76.3,131,133,4.3,1.91,1,3,2.1,71.4,95,17,5.0,134,45.9,5,40,0,1,141,5.9,102.0,0.7,1,0,0,1,6,1,0.7,908,6.8,64.4,101,112,11.4,3.4,3,6,4.9,56.3,63,65,3.1,157,53.8,2,54,4,3,170,15.4,87.2,6.4,10,35,0,4,5,3,1.8,927,8.3
Matthew McKay,60485,QB,ELON,9,2.93,2.64,3.65,4.56,292,162,72.6,124,131,8.4,1.93,4,9,6.4,64.1,84,25,6.7,131,44.9,6,55,1,1,141,0.0,104.3,0.0,0,0,0,2,8,2,1.4,995,7.6,65.6,93,111,14.8,3.75,1,12,10.5,55.0,61,62,0.0,161,55.1,0,52,1,3,165,21.0,112.7,8.1,13,37,0,16,11,10,6.1,1146,10.3
Trae Self,103962,QB,STF AUSTIN,9,2.56,2.43,3.22,3.92,291,301,73.3,135,137,5.3,1.69,1,4,2.9,65.7,90,12,9.1,140,48.1,9,36,0,0,143,16.7,95.7,1.4,2,1,0,1,4,4,2.8,959,7.0,64.0,111,120,15.8,3.41,1,18,14.2,53.3,64,64,9.9,149,51.2,7,49,1,4,158,17.2,109.2,7.4,11,18,0,7,13,8,5.1,1165,9.7
Jeremiah Oatsvall,54990,QB,TENN TECH,8,2.53,2.33,3.17,4.57,290,309,76.3,160,163,4.8,1.75,3,1,0.6,70.6,115,21,5.7,166,57.2,7,54,0,6,172,14.3,96.6,1.8,3,0,0,0,12,5,2.9,1036,6.4,51.3,78,89,16.6,3.61,0,8,7.8,41.6,37,58,7.5,123,42.4,3,31,2,4,137,20.7,64.6,9.8,12,22,0,9,4,8,5.8,676,7.6
Grant Wells,97784,QB,VA TECH,8,2.74,2.57,3.43,5.07,290,337,73.9,138,143,6.0,1.9,4,4,2.6,66.4,95,27,6.9,148,51.0,7,43,0,3,159,18.5,80.5,3.4,5,0,0,1,3,5,3.1,852,6.0,68.0,100,116,13.3,3.62,1,8,6.5,49.1,57,61,16.2,142,49.0,11,35,1,4,151,19.7,72.8,8.5,12,14,0,14,5,3,2.0,830,7.2
Joe Fagnano,104768,QB,MAINE,7,2.37,2.24,2.97,4.22,288,212,69.5,164,174,6.3,1.83,6,1,0.5,58.6,102,32,10.5,177,61.5,12,49,3,2,185,9.4,82.3,1.7,3,0,0,1,8,6,3.2,870,5.0,61.5,78,85,12.4,3.23,2,3,3.4,51.8,44,58,8.3,111,38.5,4,35,2,2,116,22.4,79.4,11.7,13,13,0,3,3,4,3.4,658,7.7
Grayson McCall,98002,QB,COAST CAR,9,2.81,2.59,3.72,4.7,288,141,81.9,127,128,5.2,1.81,0,1,0.7,75.8,97,14,6.7,129,44.8,7,52,1,0,136,7.1,117.1,0.8,1,0,0,0,7,2,1.5,1034,8.1,74.1,108,116,15.1,3.69,0,19,15.6,61.2,71,67,11.3,156,54.2,9,58,1,1,165,23.9,135.1,10.3,16,24,0,7,14,2,1.2,1280,11.0
Dresser Winn,63583,QB,TENN MARTN,8,2.5,2.5,2.68,5.25,288,310,78.6,145,150,6.9,1.78,2,6,3.8,70.0,105,29,7.9,152,52.8,9,44,0,3,159,6.9,89.9,1.3,2,0,0,3,6,6,3.8,883,5.9,65.8,111,128,15.3,3.36,1,12,8.5,52.3,67,60,8.2,134,46.5,6,53,2,2,147,6.7,103.8,3.0,4,2,0,14,8,1,0.7,1346,10.5
Grady Cramer,64910,QB,MOREHEAD,8,2.47,2.38,2.88,4.74,286,234,64.6,158,161,8.3,1.81,2,6,3.6,57.1,92,29,9.8,166,58.0,10,44,0,6,173,13.8,77.1,2.4,4,1,0,1,10,10,5.8,859,5.3,56.2,89,100,14.7,3.45,1,7,6.8,45.0,45,59,10.0,118,41.3,5,28,4,3,121,15.3,64.0,7.6,9,9,0,6,3,8,6.6,647,6.5
Beau Allen,73936,QB,TARLETON,8,2.9,2.65,3.03,4.84,286,401,70.5,122,123,10.0,2.05,0,6,4.8,66.7,82,14,4.7,125,43.7,4,44,1,3,126,14.3,111.3,1.6,2,0,0,0,12,2,1.6,924,7.5,56.4,110,121,17.1,3.56,1,11,8.9,44.6,54,51,12.9,161,56.3,8,47,6,7,166,19.6,67.9,6.2,10,30,0,4,5,8,4.8,1132,9.4
Mike DiLiello,121801,QB,AUSTINPEAY,8,2.59,2.38,3.25,4.91,285,116,75.2,125,131,3.6,1.69,3,1,0.7,65.6,86,28,8.5,135,47.4,8,36,3,4,141,14.3,92.1,3.0,4,0,0,0,8,6,4.3,871,6.6,61.2,98,108,16.4,3.46,1,11,9.5,50.0,54,64,10.0,147,51.6,6,45,1,4,157,32.8,93.8,14.3,21,18,0,8,10,6,3.8,897,8.3
Tanner Mordecai,77656,QB,SMU,7,2.63,2.49,3.73,5.07,285,287,73.9,142,144,6.8,1.79,0,6,3.9,66.0,95,17,9.5,145,50.9,10,52,0,3,156,5.9,108.6,0.7,1,0,0,2,13,3,1.9,1042,7.2,66.7,108,117,14.2,3.52,0,11,8.9,53.8,63,46,12.5,139,48.8,9,43,2,4,148,26.1,79.2,8.6,12,10,0,7,3,5,3.4,1065,9.1
Marquez McCray,109056,QB,SACR HEART,8,2.46,2.34,3.25,3.93,282,280,79.9,164,167,6.3,1.77,0,6,3.4,74.3,124,21,5.3,169,59.9,7,62,1,2,180,9.5,100.9,1.2,2,0,0,2,5,1,0.6,1279,7.7,55.0,60,82,14.0,3.54,0,1,1.2,37.8,31,65,6.1,111,39.4,2,26,1,2,118,26.2,50.4,15.3,17,12,0,21,1,4,3.4,450,5.5
Max Brosmer,105568,QB,NEW HAMP,8,2.72,2.55,3.91,4.56,281,240,75.2,117,123,7.0,1.97,6,4,3.1,66.7,82,20,6.8,126,44.8,6,37,0,3,131,15.0,89.1,2.4,3,0,0,0,6,3,2.3,750,6.1,67.2,116,125,11.5,3.37,0,11,8.3,58.4,73,59,6.4,153,54.4,5,56,1,2,163,22.0,97.8,8.5,13,15,0,8,8,5,3.1,971,7.8
Stetson Bennett,60387,QB,GEORGIA,8,2.49,2.39,4.85,5.0,279,173,80.9,141,148,4.1,1.64,3,2,1.3,73.0,108,12,5.3,148,53.0,6,58,3,1,153,0.0,105.9,0.0,0,0,0,1,7,0,0.0,1068,7.2,71.8,110,118,15.3,3.48,1,9,7.2,61.0,72,37,8.9,130,46.6,7,59,0,2,137,21.6,96.9,6.2,8,4,0,7,2,8,5.8,1286,10.9
Davis Brin,77642,QB,TULSA,8,2.6,2.4,3.62,4.21,279,320,75.2,129,134,8.0,1.88,2,7,4.9,64.2,86,32,11.3,140,50.2,11,47,2,2,148,18.8,108.1,4.3,6,0,0,1,11,4,2.7,1009,7.5,61.2,98,105,17.9,3.32,0,11,9.5,54.3,57,61,5.0,139,49.8,3,52,5,5,150,37.7,89.6,16.5,23,11,0,2,6,9,6.0,1085,10.3
Tony Muskett,142933,QB,MONMOUTH,8,2.8,2.44,3.45,4.75,277,231,81.1,143,143,7.7,1.71,0,11,7.1,74.1,106,11,8.6,146,52.7,10,59,0,4,157,27.3,119.8,2.1,3,0,0,0,12,5,3.2,1359,9.5,60.3,68,80,17.5,4.01,0,8,9.0,46.3,37,59,9.8,131,47.3,4,38,2,4,142,27.1,73.9,12.2,16,35,0,10,5,7,4.9,638,8.0
Tyler Riddell,102355,QB,E TENN ST,9,2.75,2.59,3.34,4.58,277,157,73.1,130,136,7.6,1.83,4,6,4.3,64.7,88,11,7.4,138,49.8,7,45,0,6,141,18.2,77.3,1.4,2,0,0,2,4,4,2.8,975,7.2,50.5,93,107,19.1,3.68,1,13,11.3,43.0,46,64,2.1,139,50.2,1,39,0,3,148,25.0,91.9,11.5,16,16,0,13,11,5,3.4,806,7.5
Kasim Hill,60444,QB,RHODE ISLD,8,2.79,2.66,3.04,4.72,274,274,71.2,118,125,7.6,1.93,4,1,0.7,61.6,77,23,8.3,129,47.1,7,50,2,2,139,17.4,98.7,3.1,4,0,0,1,7,2,1.4,998,8.0,59.6,104,119,15.6,3.55,1,7,5.3,47.1,56,50,9.7,145,52.9,6,41,1,5,159,24.0,78.9,8.3,12,14,0,13,7,7,4.4,1015,8.5
Paxton DeLaurent,159618,QB,SE MO ST,7,2.6,2.38,3.81,4.57,272,293,69.2,146,148,8.1,1.7,1,6,3.9,64.9,96,23,5.0,149,54.8,5,51,1,1,154,4.3,108.4,0.7,1,0,0,0,12,1,0.6,996,6.7,58.8,85,90,16.4,3.75,1,13,13.3,54.4,49,59,2.0,121,44.5,1,48,1,2,133,11.9,98.1,5.8,7,24,0,3,5,8,6.0,895,9.9
Sam Hartman,77618,QB,WAKE,7,2.92,2.73,3.29,4.65,272,339,77.9,86,89,7.0,2.04,2,2,2.2,71.9,64,18,4.5,94,34.6,3,36,1,2,97,27.8,118.9,5.3,5,0,0,0,10,4,4.1,615,6.9,65.4,133,139,16.2,3.39,2,13,8.4,57.6,80,66,8.0,178,65.4,7,67,3,4,194,27.3,109.1,10.1,18,21,0,1,12,6,3.1,1410,10.1
Dequan Finn,97804,QB,TOLEDO,8,3.21,2.74,4.48,5.49,271,316,73.3,105,107,6.4,1.86,2,2,1.8,68.2,73,12,5.2,107,39.5,4,32,0,3,110,0.0,80.5,0.0,0,0,0,0,3,3,2.7,615,5.7,62.9,105,113,15.2,4.09,2,7,5.8,53.1,60,87,9.1,164,60.5,6,64,1,6,173,13.8,101.6,7.3,12,39,0,5,15,8,4.6,1025,9.1
Bo Nix,97790,QB,OREGON,8,2.7,2.54,3.3,4.78,271,264,90.6,138,142,3.2,1.72,4,1,0.7,82.4,117,8,6.4,142,52.4,8,48,0,3,148,0.0,116.8,0.0,0,0,0,0,12,2,1.4,1049,7.4,75.0,88,106,14.5,3.8,1,8,7.0,58.5,62,48,6.1,128,47.2,4,56,0,2,139,4.2,114.1,1.6,2,20,0,17,8,4,2.9,1170,11.0
Austin Aune,83528,QB,N TEXAS,9,2.56,2.49,3.7,4.78,270,251,71.6,148,149,10.0,1.96,0,10,6.4,63.1,94,23,11.3,151,55.9,12,67,0,5,159,8.7,118.0,1.3,2,0,0,1,16,5,3.1,1485,10.0,56.3,96,105,15.3,3.37,2,8,7.2,48.6,51,41,5.6,117,43.3,3,38,1,4,124,14.6,82.8,5.1,6,6,0,6,7,9,7.3,854,8.1
Will McElvain,88639,QB,CENT ARK,8,2.73,2.48,3.54,4.82,270,132,78.5,130,135,5.8,1.87,4,5,3.6,68.1,92,20,9.8,137,50.7,10,45,0,1,140,10.0,119.8,1.5,2,0,0,1,11,2,1.4,1195,8.9,69.6,92,97,11.9,3.6,0,2,1.9,57.7,56,63,12.5,133,49.3,8,41,1,4,143,25.4,81.5,12.0,16,20,0,4,4,10,7.0,809,8.3
Spencer Rattler,97408,QB,S CAROLINA,8,2.98,2.74,3.61,4.86,269,289,85.6,97,101,1.6,1.74,0,2,1.9,76.2,77,14,7.2,103,38.3,6,22,1,1,105,14.3,98.0,1.9,2,0,0,3,3,1,1.0,644,6.4,69.5,105,125,12.2,3.77,0,9,6.6,53.6,67,85,8.2,165,61.3,6,48,3,8,179,18.8,58.9,9.7,16,24,0,17,2,15,8.4,1005,8.0
Jeremy Moussa,75887,QB,FL A&M,7,2.36,2.28,3.31,4.18,267,164,62.7,158,163,8.9,1.84,4,5,2.9,57.7,94,29,5.1,164,61.4,5,48,1,4,172,3.4,73.8,0.6,1,0,0,0,5,6,3.5,925,5.7,65.8,76,82,14.1,3.25,0,5,6.0,53.7,44,54,12.0,101,37.8,6,35,3,1,104,24.1,99.6,12.9,13,6,0,3,5,4,3.8,740,9.0
Dorian Thompson-Robinson,83574,QB,UCLA,8,2.67,2.36,4.0,5.11,267,324,85.4,130,137,2.9,1.75,4,0,0.0,76.6,105,19,5.4,138,51.7,6,54,0,1,138,5.3,110.7,0.7,1,0,0,3,7,1,0.7,1010,7.4,73.6,87,96,10.7,3.67,1,4,3.8,64.6,62,64,3.1,128,47.9,2,60,1,2,138,9.4,123.2,4.7,6,26,0,7,10,7,5.1,951,9.9
Blake Stenstrom,82106,QB,PRINCETON,7,2.64,2.42,3.51,5.04,267,272,83.9,124,127,5.0,1.74,3,6,4.5,73.2,93,16,10.6,129,48.3,11,39,0,2,135,12.5,100.3,1.6,2,0,0,0,5,2,1.5,933,7.3,74.2,89,97,12.4,3.58,0,11,10.8,60.8,59,61,10.6,134,50.2,7,46,2,0,141,32.8,116.7,14.9,20,17,0,6,7,2,1.4,929,9.6
Dante Perri,143112,QB,LEHIGH,8,2.81,2.66,3.2,5.14,266,205,71.7,127,129,5.7,1.84,2,1,0.7,64.3,83,18,8.8,129,48.5,8,39,0,4,138,0.0,70.9,0.0,0,0,0,0,3,5,3.6,630,4.9,59.6,99,109,11.1,3.77,0,2,1.7,45.9,50,68,15.3,135,50.8,9,31,1,4,146,17.6,60.6,8.9,12,14,0,9,4,8,5.5,611,5.6
Payton Thorne,101629,QB,MICH STATE,8,2.79,2.58,3.52,5.83,266,223,85.2,122,127,4.8,1.81,5,5,3.7,74.8,95,12,8.7,127,47.7,9,44,0,1,136,0.0,110.0,0.0,0,0,0,0,7,1,0.7,930,7.3,58.5,106,111,12.5,3.69,0,5,4.1,52.3,58,56,6.5,139,52.3,4,37,1,7,150,26.8,63.8,10.8,15,13,0,4,5,9,6.0,784,7.1
Brayden Schager,146078,QB,HAWAII,8,2.78,2.7,3.18,5.52,266,180,74.6,118,122,5.7,1.87,1,2,1.6,63.9,78,21,11.4,124,46.6,10,31,0,3,129,9.5,72.0,1.6,2,0,0,3,2,1,0.8,627,5.1,63.3,109,120,14.0,3.72,0,6,4.8,49.2,59,66,14.5,136,51.1,10,35,1,3,142,6.1,70.8,2.9,4,12,0,10,4,9,6.3,779,6.5
Brady Cook,124199,QB,MISSOURI,8,2.62,2.37,3.41,4.76,265,229,77.6,134,134,4.8,1.75,0,1,0.7,70.1,94,14,9.6,136,51.3,10,39,0,4,139,14.3,80.0,1.5,2,0,0,0,4,8,5.8,706,5.3,70.1,77,89,14.7,3.62,1,10,10.9,58.4,52,58,3.7,126,47.5,2,39,1,3,129,24.1,89.1,11.1,14,23,0,10,2,5,3.9,958,10.8
Chandler Rogers,98683,QB,LA MONROE,8,2.54,2.05,3.44,4.67,262,209,83.8,136,142,5.3,1.7,5,2,1.4,73.2,104,22,8.8,145,55.3,10,41,0,4,150,13.6,103.2,2.1,3,0,0,1,9,1,0.7,1047,7.4,76.9,52,56,10.5,3.64,0,4,6.8,66.1,37,75,7.5,115,43.9,3,31,2,1,119,29.3,108.9,19.1,22,37,0,2,3,3,2.5,555,9.9
DJ Uiagalelei,122162,QB,CLEMSON,8,2.55,2.43,3.43,4.85,262,140,77.9,131,133,5.4,1.8,1,5,3.6,71.4,95,16,6.9,135,51.5,7,40,1,1,140,12.5,93.8,1.5,2,0,0,0,4,2,1.4,807,6.1,66.7,87,102,17.1,3.46,1,16,14.8,53.9,55,51,5.2,123,46.9,3,42,4,3,129,15.7,115.1,6.5,8,13,0,10,13,3,2.3,997,9.8
Collin Schlee,98025,QB,KENT STATE,8,2.85,2.51,4.34,4.97,261,201,81.4,118,122,5.5,1.9,4,3,2.4,72.1,88,5,8.3,123,47.1,8,45,0,1,125,20.0,100.4,0.8,1,0,0,0,4,4,3.2,898,7.4,61.4,83,98,19.7,3.71,4,9,8.0,44.9,44,58,13.7,138,52.9,7,53,0,3,154,27.6,79.3,11.6,16,24,0,11,5,6,3.9,835,8.5
Taulia Tagovailoa,97271,QB,MARYLAND,7,2.98,2.78,4.16,5.77,260,215,88.0,100,101,3.3,1.76,1,3,2.9,83.2,84,7,4.5,101,38.8,4,39,0,0,103,0.0,107.9,0.0,0,0,0,0,4,0,0.0,680,6.7,75.4,126,135,11.0,3.75,0,8,5.6,64.4,87,67,8.4,159,61.2,8,60,0,5,167,17.9,103.2,7.5,12,12,0,9,9,9,5.4,1317,9.8
Spencer Brasch,100574,QB,CAL POLY,6,2.28,2.16,3.43,3.93,260,129,74.5,165,166,6.6,1.74,1,8,4.7,66.3,110,26,10.6,169,65.0,13,57,0,7,173,11.5,84.3,1.8,3,0,0,0,7,8,4.6,1216,7.3,52.2,67,70,14.3,3.32,1,5,6.9,42.9,30,36,14.3,90,34.6,5,24,0,4,93,30.6,74.6,12.2,11,9,0,2,6,7,7.5,538,7.7
Hendon Hooker,60593,QB,TENNESSEE,8,2.59,2.33,3.52,4.27,260,307,80.5,118,119,6.5,1.83,1,1,0.7,75.6,90,15,5.3,123,47.3,5,39,0,1,139,20.0,111.0,2.4,3,1,0,0,6,3,2.2,932,7.8,72.4,98,100,18.3,3.28,0,13,11.6,66.0,66,41,7.0,137,52.7,5,59,1,0,149,26.8,148.8,8.0,11,26,0,1,15,1,0.7,1406,14.1
Maverick McIvor,99476,QB,ABILENE CH,8,2.65,2.48,3.18,4.52,259,100,75.4,130,135,7.0,1.87,3,10,7.2,66.7,90,25,8.2,137,52.9,8,43,0,4,140,8.0,95.0,1.5,2,0,0,2,8,5,3.6,971,7.2,58.7,75,89,15.3,3.59,3,6,6.2,43.8,39,65,11.4,120,46.3,5,36,1,3,128,16.9,60.8,9.2,11,20,0,10,3,5,3.9,535,6.0
Tyler Van Dyke,122225,QB,MIAMI FL,7,2.52,2.4,2.79,5.25,259,220,78.7,136,139,6.1,1.81,2,7,4.7,67.6,94,18,12.1,143,55.2,13,39,1,2,153,22.2,91.4,2.8,4,0,0,0,5,2,1.3,901,6.5,70.6,85,96,12.7,3.46,2,5,4.7,58.3,56,50,6.7,114,44.0,4,41,1,2,124,14.0,95.3,6.1,7,11,0,8,5,8,6.5,828,8.6
Brock Bagozzi,149648,QB,MARIST,8,2.61,2.49,4.01,4.9,259,213,76.0,129,131,7.0,1.96,1,5,3.7,65.6,86,17,12.2,132,51.0,12,33,0,4,135,5.9,86.5,0.8,1,0,0,1,6,3,2.2,855,6.5,57.8,102,112,12.6,3.29,1,6,4.9,49.1,55,50,6.8,127,49.0,4,32,2,5,139,14.0,50.3,5.5,7,8,0,7,1,8,5.8,616,5.5
Bronson Barron,141710,QB,WEBER ST,8,2.33,2.14,3.06,4.12,258,342,78.9,152,155,6.6,1.71,3,9,5.6,69.0,107,21,10.8,160,62.0,13,58,0,4,166,23.8,100.9,3.1,5,0,0,0,9,2,1.2,1215,7.8,59.7,62,65,15.8,3.53,1,2,2.9,44.6,29,29,21.6,93,36.0,8,26,0,2,98,20.7,84.8,6.5,6,22,0,2,5,5,5.1,510,7.8
Gevani McCoy,147609,QB,IDAHO,8,2.93,2.55,3.58,5.05,257,185,82.9,111,113,6.3,1.84,2,5,4.2,77.9,88,18,4.3,115,44.7,4,44,0,1,121,11.1,135.5,1.7,2,0,0,0,14,2,1.7,892,7.9,68.2,85,92,14.1,3.82,0,9,9.4,57.6,53,83,8.6,142,55.3,5,46,0,2,148,24.1,101.3,14.1,20,30,0,7,5,5,3.4,931,10.1
Hajj-Malik Williams,102348,QB,CAMPBELL,7,2.78,2.36,4.39,4.84,257,131,77.5,138,139,7.2,1.8,1,4,2.8,71.9,100,19,6.5,141,54.9,7,48,0,3,145,10.5,97.4,1.4,2,0,0,0,6,1,0.7,1000,7.2,53.8,65,71,18.7,3.98,0,9,12.2,45.1,32,56,8.6,116,45.1,3,37,0,2,121,26.8,73.2,12.9,15,30,0,6,3,4,3.3,531,7.5
Sean Clifford,51708,QB,PENN STATE,8,2.82,2.7,3.56,4.87,256,266,85.7,98,102,3.5,1.81,2,2,1.9,75.5,77,13,8.3,104,40.6,7,41,1,2,106,15.4,115.8,1.9,2,0,0,1,9,1,0.9,723,7.1,67.8,115,132,12.7,3.54,3,8,5.5,53.0,70,66,10.3,151,59.0,8,50,2,4,165,10.6,85.8,4.6,7,12,0,12,7,8,4.8,1093,8.3
E.J. Warner,156185,QB,TEMPLE,7,2.29,2.23,3.13,5.57,256,306,71.2,170,176,6.1,1.83,3,3,1.6,61.4,108,43,10.7,177,69.1,13,49,0,3,185,2.3,81.4,0.6,1,0,0,3,5,6,3.2,1092,6.2,45.5,66,73,14.5,3.31,0,3,3.8,34.2,25,42,16.7,79,30.9,5,17,0,6,84,7.1,33.6,3.8,3,3,0,7,3,12,14.3,412,5.6
Corey Fields Jr.,78539,QB,SCAR STATE,8,2.39,2.3,3.78,4.18,255,290,64.2,162,166,9.4,1.89,3,8,4.6,51.8,86,22,17.3,167,65.5,18,44,1,5,174,4.5,80.0,0.6,1,0,0,0,11,7,4.0,1004,6.0,52.5,59,74,17.0,3.34,3,9,11.3,29.7,22,40,29.0,88,34.5,9,17,3,4,94,22.5,41.8,10.2,9,5,0,9,3,6,6.4,421,5.7
Donovan Smith,73929,QB,TEXAS TECH,8,2.73,2.53,3.62,4.74,254,315,76.9,117,119,5.9,1.79,2,1,0.8,74.8,89,20,1.1,121,47.6,1,38,0,4,123,10.0,94.6,1.7,2,0,0,0,6,4,3.3,781,6.6,67.8,90,102,11.8,3.59,1,5,4.7,55.9,57,72,6.6,133,52.4,4,42,2,4,139,22.2,81.5,12.0,16,15,0,9,6,7,5.0,725,7.1
Casey Thompson,77677,QB,NEBRASKA,8,2.74,2.65,2.82,4.55,254,238,82.0,89,89,7.9,1.92,0,8,8.6,71.9,64,11,12.3,91,35.8,9,39,0,2,95,18.2,100.4,2.2,2,0,0,0,3,5,5.3,779,8.8,68.5,124,138,13.3,3.2,0,10,6.8,55.8,77,85,9.4,163,64.2,8,50,8,8,174,16.5,83.7,8.6,14,11,0,6,9,8,4.6,1244,9.0
Jordan Travis,77615,QB,FLORIDA ST,8,2.79,2.65,3.91,5.48,254,167,80.5,113,116,7.3,1.85,3,8,6.6,73.3,85,21,6.6,116,45.7,6,46,0,2,121,0.0,110.5,0.0,0,0,0,0,7,1,0.8,958,8.3,60.6,109,119,15.1,3.6,2,10,7.4,50.4,60,67,9.1,137,53.9,6,46,2,1,155,13.4,98.6,6.6,9,9,0,6,7,2,1.3,1097,9.2
Blake Shapen,122282,QB,BAYLOR,8,2.93,2.68,3.65,4.98,254,118,81.3,96,100,5.3,1.93,4,0,0.0,69.0,69,11,11.5,101,39.8,9,30,0,1,105,9.1,91.1,1.0,1,0,0,0,4,1,1.0,536,5.4,74.6,114,118,12.7,3.59,1,11,9.2,66.1,78,55,8.2,153,60.2,7,56,1,4,157,25.5,113.8,9.2,14,21,0,2,9,6,3.8,1283,10.9
