"","season","club_code","week","game_type","depth_team","gsis_id","position.x","full_name","fpt_proj","receptions_proj","receiving_yards_proj","pass_td_proj","game_id","total_line","opp","spread","home","gameday","weekday","gametime","player_id","position.y","team_name","player_game_count","avg_depth_of_target","avoided_tackles","caught_percent","contested_catch_rate","contested_receptions","contested_targets","declined_penalties","drop_rate","drops","first_downs","franchise_id","fumbles","grades_hands_drop","grades_hands_fumble","grades_offense","grades_pass_block","grades_pass_route","inline_rate","inline_snaps","interceptions","longest","pass_block_rate","pass_blocks","pass_plays","penalties","route_rate","routes","slot_rate","slot_snaps","targeted_qb_rating","targets","touchdowns","wide_rate","wide_snaps","yards","yards_after_catch","yards_after_catch_per_reception","yards_per_reception","yprr","targets_game","rec_game","rec_yards_game","rec_td_game","man_yprr","zone_yprr","man_adv","avg_rank.x","def_rush_epa","def_rush_epa_rank","def_rush_epa_sd","def_pass_epa","def_pass_epa_rank","def_pass_epa_sd","avg_rank.y","off_rush_epa","off_rush_epa_rank","off_rush_epa_sd","off_pass_epa","off_pass_epa_rank","off_pass_epa_sd","man_snaps","zone_snaps","def_man_grade","def_zone_grade","man_percentage","man_rank","def_man_grade_rank","zone_percentage","zone_rank","def_zone_grade_rank","def","rdef","tack","prsh","cov","def_rank","def_sd","rdef_rank","rdef_sd","tack_rank","tack_sd","prsh_rank","prsh_sd","cov_rank","cov_sd","z_score","roof","dome","position"
"67",2024,"TB",15,"REG","1","00-0032385","WR","Sterling Shepard",9.1,3.3,42.1,0.2,"2024_15_TB_LAC",46,"LAC",3,0,"2024-12-15","Sunday","16:25",10674,"WR","TB",11,9.4,4,67.4,77.8,7,9,0,6.5,2,13,30,0,67.3,78,58.3,62.3,59.8,0,0,0,30,0.3,1,298,5,93.3,278,46,137,93.8,43,1,53.7,160,287,93,3.2,9.9,1.03,3.9,2.64,26.09,0.09,1.36,1.02,0.34,8,-0.109,12,-0.52,-0.044,4,-1.31,7,0.006,6,0.93,0.164,8,0.8,774,2504,65,65.6,0.236,26,4,0.764,7,5,67.5,67.4,54.6,64.4,67.7,4,1.28,6,1.07,20,-0.56,18,-0.09,3,1.69,2.11,"dome",1,"wr67"
"68",2024,"ARI",15,"REG","1","00-0038559","WR","Michael Wilson",9,3.2,32.9,0.4,"2024_15_NE_ARI",46.5,"NE",-6,1,"2024-12-15","Sunday","16:25",84423,"WR","ARZ",13,11.6,2,67.2,62.5,10,16,1,4.9,2,22,1,1,74.3,29.7,65.1,66.2,67,0,0,2,41,0.2,1,412,3,93.9,387,31.8,131,100.7,58,4,68.2,281,473,108,2.8,12.1,1.22,4.5,3,36.38,0.31,1.4,1.22,0.18,25,-0.061,19,0.18,0.172,31,1.29,13.5,-0.052,12,0.25,0.109,15,0.36,1264,1555,61.8,57,0.448,2,13,0.552,31,28,62,60.8,66.5,61.9,60.4,24,-0.58,27,-0.85,1,2.25,25,-0.73,18,-0.24,-0.93,"closed",1,"wr68"
"69",2024,"CIN",15,"REG","2","00-0038576","WR","Charlie Jones",8.9,2.6,29.6,0.4,"2024_15_CIN_TEN",46.5,"TEN",-6,0,"2024-12-15","Sunday","13:00",55038,"WR","CIN",6,5,0,100,NA,0,0,0,0,0,0,7,0,64.7,21.7,51.6,NA,52.7,0,0,0,5,0,0,17,0,100,17,64.7,11,87.5,1,0,35.3,6,5,0,0,5,0.29,0.2,0.17,0.83,0,0,0,0,15.5,-0.105,14,-0.46,0.088,17,0.28,13,-0.103,20,-0.35,0.189,6,1.01,664,1949,58.1,60.4,0.254,24,22,0.746,9,19,62.9,64.1,58.5,61.4,60.8,20,-0.28,17,0.11,15,0.36,27,-0.86,16,-0.14,0.73,"outdoors",0,"wr69"
"70",2024,"CIN",15,"REG","1","00-0038576","WR","Charlie Jones",8.9,2.6,29.6,0.4,"2024_15_CIN_TEN",46.5,"TEN",-6,0,"2024-12-15","Sunday","13:00",55038,"WR","CIN",6,5,0,100,NA,0,0,0,0,0,0,7,0,64.7,21.7,51.6,NA,52.7,0,0,0,5,0,0,17,0,100,17,64.7,11,87.5,1,0,35.3,6,5,0,0,5,0.29,0.2,0.17,0.83,0,0,0,0,15.5,-0.105,14,-0.46,0.088,17,0.28,13,-0.103,20,-0.35,0.189,6,1.01,664,1949,58.1,60.4,0.254,24,22,0.746,9,19,62.9,64.1,58.5,61.4,60.8,20,-0.28,17,0.11,15,0.36,27,-0.86,16,-0.14,0.73,"outdoors",0,"wr70"
"71",2024,"CIN",15,"REG","3","00-0038576","WR","Charlie Jones",8.9,2.6,29.6,0.4,"2024_15_CIN_TEN",46.5,"TEN",-6,0,"2024-12-15","Sunday","13:00",55038,"WR","CIN",6,5,0,100,NA,0,0,0,0,0,0,7,0,64.7,21.7,51.6,NA,52.7,0,0,0,5,0,0,17,0,100,17,64.7,11,87.5,1,0,35.3,6,5,0,0,5,0.29,0.2,0.17,0.83,0,0,0,0,15.5,-0.105,14,-0.46,0.088,17,0.28,13,-0.103,20,-0.35,0.189,6,1.01,664,1949,58.1,60.4,0.254,24,22,0.746,9,19,62.9,64.1,58.5,61.4,60.8,20,-0.28,17,0.11,15,0.36,27,-0.86,16,-0.14,0.73,"outdoors",0,"wr71"
"72",2024,"GB",15,"REG","1","00-0039146","WR","Jayden Reed",8.9,2.6,31.8,0.4,"2024_15_GB_SEA",48,"SEA",-3,0,"2024-12-15","Sunday","20:20",78171,"WR","GB",13,8.3,6,74.6,70,7,10,0,17,9,24,12,0,29.6,62.2,71.6,66.2,69.2,0.6,2,0,70,0.3,1,324,0,92.9,301,77.2,250,147.1,59,6,18.8,61,693,326,7.4,15.8,2.3,4.5,3.38,53.31,0.46,1.11,2.98,-1.87,13.5,-0.084,17,-0.16,0.01,10,-0.66,7,-0.041,9,0.38,0.203,5,1.12,871,1854,64.1,64.1,0.32,15,6,0.68,18,8,64.8,64.9,58.6,63.9,64.2,12,0.37,12,0.35,14,0.39,20,-0.22,6,0.77,1.78,"outdoors",0,"wr72"
"73",2024,"GB",15,"REG","2","00-0039146","WR","Jayden Reed",8.9,2.6,31.8,0.4,"2024_15_GB_SEA",48,"SEA",-3,0,"2024-12-15","Sunday","20:20",78171,"WR","GB",13,8.3,6,74.6,70,7,10,0,17,9,24,12,0,29.6,62.2,71.6,66.2,69.2,0.6,2,0,70,0.3,1,324,0,92.9,301,77.2,250,147.1,59,6,18.8,61,693,326,7.4,15.8,2.3,4.5,3.38,53.31,0.46,1.11,2.98,-1.87,13.5,-0.084,17,-0.16,0.01,10,-0.66,7,-0.041,9,0.38,0.203,5,1.12,871,1854,64.1,64.1,0.32,15,6,0.68,18,8,64.8,64.9,58.6,63.9,64.2,12,0.37,12,0.35,14,0.39,20,-0.22,6,0.77,1.78,"outdoors",0,"wr73"
"74",2024,"GB",15,"REG","2","00-0039146","WR","Jayden Reed",8.9,2.6,31.8,0.4,"2024_15_GB_SEA",48,"SEA",-3,0,"2024-12-15","Sunday","20:20",78171,"WR","GB",13,8.3,6,74.6,70,7,10,0,17,9,24,12,0,29.6,62.2,71.6,66.2,69.2,0.6,2,0,70,0.3,1,324,0,92.9,301,77.2,250,147.1,59,6,18.8,61,693,326,7.4,15.8,2.3,4.5,3.38,53.31,0.46,1.11,2.98,-1.87,13.5,-0.084,17,-0.16,0.01,10,-0.66,7,-0.041,9,0.38,0.203,5,1.12,871,1854,64.1,64.1,0.32,15,6,0.68,18,8,64.8,64.9,58.6,63.9,64.2,12,0.37,12,0.35,14,0.39,20,-0.22,6,0.77,1.78,"outdoors",0,"wr74"
"75",2024,"TB",15,"REG","1","00-0039855","WR","Jalen Mcmillan",8.9,2.6,36.1,0.3,"2024_15_TB_LAC",46,"LAC",3,0,"2024-12-15","Sunday","16:25",131905,"WR","TB",9,12.7,1,50,0,0,6,1,19,4,10,30,0,32.2,77.5,51.1,NA,52.1,0,0,5,32,0,0,268,3,94.8,254,24.3,65,58.6,34,3,73.9,198,204,76,4.5,12,0.8,3.8,1.89,22.67,0.33,0.99,0.81,0.18,8,-0.109,12,-0.52,-0.044,4,-1.31,7,0.006,6,0.93,0.164,8,0.8,774,2504,65,65.6,0.236,26,4,0.764,7,5,67.5,67.4,54.6,64.4,67.7,4,1.28,6,1.07,20,-0.56,18,-0.09,3,1.69,2.11,"dome",1,"wr75"
"76",2024,"TB",15,"REG","2","00-0039855","WR","Jalen Mcmillan",8.9,2.6,36.1,0.3,"2024_15_TB_LAC",46,"LAC",3,0,"2024-12-15","Sunday","16:25",131905,"WR","TB",9,12.7,1,50,0,0,6,1,19,4,10,30,0,32.2,77.5,51.1,NA,52.1,0,0,5,32,0,0,268,3,94.8,254,24.3,65,58.6,34,3,73.9,198,204,76,4.5,12,0.8,3.8,1.89,22.67,0.33,0.99,0.81,0.18,8,-0.109,12,-0.52,-0.044,4,-1.31,7,0.006,6,0.93,0.164,8,0.8,774,2504,65,65.6,0.236,26,4,0.764,7,5,67.5,67.4,54.6,64.4,67.7,4,1.28,6,1.07,20,-0.56,18,-0.09,3,1.69,2.11,"dome",1,"wr76"
"77",2024,"CLE",15,"REG","1","00-0036980","WR","Elijah Moore",8.9,4,39.9,0.1,"2024_15_KC_CLE",41.5,"KC",4.5,1,"2024-12-15","Sunday","13:00",84302,"WR","CLV",13,9.3,4,67.1,50,8,16,0,7,4,22,8,0,66.7,80.3,61,65.8,61.2,0,0,7,44,0.2,1,486,2,94.4,459,61.1,297,50.7,79,1,37.4,182,481,119,2.2,9.1,1.05,6.1,4.08,37,0.08,1.55,0.93,0.62,13.5,-0.143,6,-1.01,0.104,21,0.47,28.5,-0.126,25,-0.62,-0.124,32,-1.53,1036,1834,57.5,61.8,0.361,7,24,0.639,26,13,66,68.2,60.9,68.5,61,6,0.77,2,1.31,7,0.93,3,0.95,14,-0.08,-2,"outdoors",0,"wr77"
"78",2024,"CLE",15,"REG","1","00-0036980","WR","Elijah Moore",8.9,4,39.9,0.1,"2024_15_KC_CLE",41.5,"KC",4.5,1,"2024-12-15","Sunday","13:00",84302,"WR","CLV",13,9.3,4,67.1,50,8,16,0,7,4,22,8,0,66.7,80.3,61,65.8,61.2,0,0,7,44,0.2,1,486,2,94.4,459,61.1,297,50.7,79,1,37.4,182,481,119,2.2,9.1,1.05,6.1,4.08,37,0.08,1.55,0.93,0.62,13.5,-0.143,6,-1.01,0.104,21,0.47,28.5,-0.126,25,-0.62,-0.124,32,-1.53,1036,1834,57.5,61.8,0.361,7,24,0.639,26,13,66,68.2,60.9,68.5,61,6,0.77,2,1.31,7,0.93,3,0.95,14,-0.08,-2,"outdoors",0,"wr78"
"79",2024,"BUF",15,"REG","1","00-0033555","WR","Mack Hollins",8.8,2.4,36.8,0.4,"2024_15_BUF_DET",55.5,"DET",2.5,0,"2024-12-15","Sunday","16:25",11873,"WR","BUF",13,15,1,62.2,71.4,5,7,0,4.2,1,19,4,0,73,75.1,59.3,62.4,61.9,4.1,14,0,44,0.3,1,338,1,92.9,314,29.3,99,125.9,37,5,66.6,225,288,69,3,12.5,0.92,2.8,1.77,22.15,0.38,0.62,0.98,-0.36,3.5,-0.144,5,-1.02,-0.08,2,-1.74,2,0.048,3,1.43,0.305,1,1.95,1752,1816,64.1,63.6,0.491,1,6,0.509,32,9,68.1,66,61.5,67.3,66.7,2,1.48,8,0.67,5,1.07,8,0.65,4,1.43,3.69,"dome",1,"wr79"
"80",2024,"NYG",15,"REG","2","00-0035535","WR","Darius Slayton",8.8,2.7,37.9,0.3,"2024_15_BAL_NYG",43.5,"BAL",16.5,1,"2024-12-15","Sunday","13:00",25578,"WR","NYG",12,13.7,3,57.1,63.2,12,19,0,16.3,7,27,21,0,29.5,78.7,61.6,70.3,61.8,0,0,2,43,0.4,2,457,4,92.6,423,21,96,75.1,63,1,79,361,504,96,2.7,14,1.19,5.2,3,42,0.08,1.19,1.11,0.0799999999999998,14.5,-0.165,3,-1.33,0.129,26,0.77,23,-0.088,16,-0.17,-0.103,30,-1.36,1355,2239,60.5,59.2,0.377,5,18,0.623,28,22,64.8,67.6,62.2,66.6,59.9,12,0.37,4,1.13,3,1.24,12,0.47,19,-0.38,-2.13,"outdoors",0,"wr80"
"81",2024,"NYG",15,"REG","3","00-0035535","WR","Darius Slayton",8.8,2.7,37.9,0.3,"2024_15_BAL_NYG",43.5,"BAL",16.5,1,"2024-12-15","Sunday","13:00",25578,"WR","NYG",12,13.7,3,57.1,63.2,12,19,0,16.3,7,27,21,0,29.5,78.7,61.6,70.3,61.8,0,0,2,43,0.4,2,457,4,92.6,423,21,96,75.1,63,1,79,361,504,96,2.7,14,1.19,5.2,3,42,0.08,1.19,1.11,0.0799999999999998,14.5,-0.165,3,-1.33,0.129,26,0.77,23,-0.088,16,-0.17,-0.103,30,-1.36,1355,2239,60.5,59.2,0.377,5,18,0.623,28,22,64.8,67.6,62.2,66.6,59.9,12,0.37,4,1.13,3,1.24,12,0.47,19,-0.38,-2.13,"outdoors",0,"wr81"
"82",2024,"NYG",15,"REG","1","00-0035535","WR","Darius Slayton",8.8,2.7,37.9,0.3,"2024_15_BAL_NYG",43.5,"BAL",16.5,1,"2024-12-15","Sunday","13:00",25578,"WR","NYG",12,13.7,3,57.1,63.2,12,19,0,16.3,7,27,21,0,29.5,78.7,61.6,70.3,61.8,0,0,2,43,0.4,2,457,4,92.6,423,21,96,75.1,63,1,79,361,504,96,2.7,14,1.19,5.2,3,42,0.08,1.19,1.11,0.0799999999999998,14.5,-0.165,3,-1.33,0.129,26,0.77,23,-0.088,16,-0.17,-0.103,30,-1.36,1355,2239,60.5,59.2,0.377,5,18,0.623,28,22,64.8,67.6,62.2,66.6,59.9,12,0.37,4,1.13,3,1.24,12,0.47,19,-0.38,-2.13,"outdoors",0,"wr82"
"83",2024,"LAC",15,"REG","1","00-0036988","WR","Josh Palmer",8.8,2.8,36.5,0.3,"2024_15_TB_LAC",46,"TB",-3,1,"2024-12-15","Sunday","16:25",62979,"WR","LAC",12,16,0,62.5,40,4,10,1,11.8,4,24,27,0,51.9,77,67.3,NA,68.9,0,0,0,45,0,0,341,2,91.8,313,35.5,121,103.8,48,1,64.5,220,492,84,2.8,16.4,1.57,4,2.5,41,0.08,1.32,2.01,-0.69,17.5,-0.118,10,-0.65,0.124,25,0.71,18,-0.09,18,-0.2,0.065,18,0,621,3131,54.5,64.9,0.166,31,29,0.834,2,6,62.6,61.6,54.6,64.5,62.2,22,-0.38,22,-0.61,20,-0.56,17,-0.07,12,0.23,-0.71,"dome",1,"wr83"
"84",2024,"TB",15,"REG","2","00-0038821","WR","Rakim Jarrett",8.8,3.1,35.9,0.3,"2024_15_TB_LAC",46,"LAC",3,0,"2024-12-15","Sunday","16:25",129519,"WR","TB",6,12.1,1,77.8,50,2,4,1,0,0,4,30,0,75.6,72.6,61,NA,64.1,0,0,0,30,0,0,94,1,93.6,88,27.7,26,116.2,9,0,72.3,68,107,19,2.7,15.3,1.22,1.5,1.17,17.83,0,0,1.6,-1.6,8,-0.109,12,-0.52,-0.044,4,-1.31,7,0.006,6,0.93,0.164,8,0.8,774,2504,65,65.6,0.236,26,4,0.764,7,5,67.5,67.4,54.6,64.4,67.7,4,1.28,6,1.07,20,-0.56,18,-0.09,3,1.69,2.11,"dome",1,"wr84"
"85",2024,"SF",15,"REG","2","00-0039916","WR","Ricky Pearsall",8.7,2.7,40.9,0.3,"2024_15_LA_SF",48.5,"LA",-3,1,"2024-12-12","Thursday","20:15",100660,"WR","SF",7,10.8,0,63.2,33.3,1,3,0,0,0,5,28,0,80,75.8,57.7,66.2,56.2,0,0,0,46,0.6,1,181,1,93.4,169,39.8,72,102.3,19,1,59.7,108,137,44,3.7,11.4,0.81,2.7,1.71,19.57,0.14,0.93,0.76,0.17,28.5,-0.032,27,0.6,0.164,30,1.19,10,-0.05,11,0.27,0.158,9,0.75,691,1979,62.9,59.4,0.259,23,7,0.741,10,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44,"outdoors",0,"wr85"
"86",2024,"SF",15,"REG","2","00-0039916","WR","Ricky Pearsall",8.7,2.7,40.9,0.3,"2024_15_LA_SF",48.5,"LA",-3,1,"2024-12-12","Thursday","20:15",100660,"WR","SF",7,10.8,0,63.2,33.3,1,3,0,0,0,5,28,0,80,75.8,57.7,66.2,56.2,0,0,0,46,0.6,1,181,1,93.4,169,39.8,72,102.3,19,1,59.7,108,137,44,3.7,11.4,0.81,2.7,1.71,19.57,0.14,0.93,0.76,0.17,28.5,-0.032,27,0.6,0.164,30,1.19,10,-0.05,11,0.27,0.158,9,0.75,691,1979,62.9,59.4,0.259,23,7,0.741,10,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44,"outdoors",0,"wr86"
"87",2024,"DAL",15,"REG","1","00-0037666","WR","Jalen Tolbert",8.6,3.1,36.5,0.2,"2024_15_DAL_CAR",42,"CAR",2.5,0,"2024-12-15","Sunday","13:00",61637,"WR","DAL",13,12.8,2,66.1,62.5,10,16,0,9.3,4,21,9,0,58.4,78.5,57.5,NA,58.6,0,0,2,48,0,0,520,2,92.3,480,29.2,152,97.5,59,4,70.8,368,451,89,2.3,11.6,0.94,4.5,3,34.69,0.31,1.23,0.85,0.38,30,0.071,31,2.08,0.162,29,1.17,27,-0.132,26,-0.69,-0.1,28,-1.33,716,1786,60.8,59.1,0.286,18,16,0.714,14,23,56.9,57.4,60.4,55.8,59.3,32,-2.3,31,-1.84,9,0.81,32,-2.28,21,-0.53,-2.5,"outdoors",0,"wr87"
"88",2024,"KC",15,"REG","1","00-0039894","WR","Xavier Worthy",8.5,3.1,35.2,0.1,"2024_15_KC_CLE",41.5,"CLE",-4.5,0,"2024-12-15","Sunday","13:00",144718,"WR","KC",13,11.1,3,60.3,30,3,10,0,7.3,3,25,16,0,65.3,79.5,62.3,NA,60.5,0,0,2,54,0,0,432,1,93.8,405,33.1,143,89.9,63,4,65.3,282,448,249,6.6,11.8,1.11,4.8,2.92,34.46,0.31,1.49,1.11,0.38,18,-0.075,18,-0.03,0.09,18,0.3,9,-0.03,8,0.51,0.14,10,0.61,1097,1635,60.4,55.2,0.402,3,20,0.598,30,31,65.9,67.1,51.3,67.7,58.8,7,0.74,7,0.99,31,-1.34,6,0.75,26,-0.67,0.31,"outdoors",0,"wr88"
"89",2024,"KC",15,"REG","1","00-0039894","WR","Xavier Worthy",8.5,3.1,35.2,0.1,"2024_15_KC_CLE",41.5,"CLE",-4.5,0,"2024-12-15","Sunday","13:00",144718,"WR","KC",13,11.1,3,60.3,30,3,10,0,7.3,3,25,16,0,65.3,79.5,62.3,NA,60.5,0,0,2,54,0,0,432,1,93.8,405,33.1,143,89.9,63,4,65.3,282,448,249,6.6,11.8,1.11,4.8,2.92,34.46,0.31,1.49,1.11,0.38,18,-0.075,18,-0.03,0.09,18,0.3,9,-0.03,8,0.51,0.14,10,0.61,1097,1635,60.4,55.2,0.402,3,20,0.598,30,31,65.9,67.1,51.3,67.7,58.8,7,0.74,7,0.99,31,-1.34,6,0.75,26,-0.67,0.31,"outdoors",0,"wr89"
"90",2024,"PIT",15,"REG","1","00-0036415","WR","Van Jefferson",8.5,2.9,38,0.2,"2024_15_PIT_PHI",43,"PHI",5.5,0,"2024-12-15","Sunday","16:25",47447,"WR","PIT",13,11.6,4,60,66.7,2,3,0,10,2,10,25,0,56.9,74.1,57.1,69.6,57.4,0.3,1,0,43,1.3,4,314,3,90.8,285,26.1,82,106.4,30,2,73.6,231,231,75,4.2,12.8,0.81,2.3,1.38,17.77,0.15,0.69,1.03,-0.34,5,-0.173,2,-1.44,0.002,8,-0.75,18,-0.12,23,-0.55,0.125,13,0.49,979,1843,70.8,68.5,0.347,10,1,0.653,24,2,70.8,64.2,56.5,72.6,70.9,1,2.39,16,0.14,18,-0.11,2,1.99,1,2.54,1.24,"outdoors",0,"wr90"
"91",2024,"CAR",15,"REG","1","00-0039342","WR","Xavier Legette",8.5,2.6,32.8,0.3,"2024_15_DAL_CAR",42,"DAL",-2.5,1,"2024-12-15","Sunday","13:00",99197,"WR","CAR",13,12.3,6,60.9,64.7,11,17,0,15.2,7,23,5,0,33.7,80.1,59.5,46.2,59.4,0,0,1,35,0.5,2,383,0,94.3,361,30,115,95.3,64,4,70,268,432,90,2.3,11.1,1.2,4.9,3,33.23,0.31,1.41,0.85,0.56,22.5,0.083,32,2.26,0.056,13,-0.11,22,-0.06,13,0.16,-0.106,31,-1.38,827,2063,60.5,57,0.286,18,18,0.714,14,28,61,57.2,52.6,67.9,58.1,27,-0.92,32,-1.9,26,-1.03,4,0.8,29,-0.85,-1.27,"outdoors",0,"wr91"
"92",2024,"GB",15,"REG","1","00-0037816","WR","Romeo Doubs",8.3,2.6,34.9,0.2,"2024_15_GB_SEA",48,"SEA",-3,0,"2024-12-15","Sunday","20:20",84329,"WR","GB",10,12.4,3,65.4,66.7,10,15,0,12.8,5,25,12,0,44.3,77.1,65.3,NA,67.6,0,0,2,39,0,0,299,3,93.6,280,13.7,41,92.1,52,2,86.3,258,483,98,2.9,14.2,1.73,5.2,3.4,48.3,0.2,1.55,2,-0.45,13.5,-0.084,17,-0.16,0.01,10,-0.66,7,-0.041,9,0.38,0.203,5,1.12,871,1854,64.1,64.1,0.32,15,6,0.68,18,8,64.8,64.9,58.6,63.9,64.2,12,0.37,12,0.35,14,0.39,20,-0.22,6,0.77,1.78,"outdoors",0,"wr92"
"93",2024,"LA",15,"REG","2","00-0039751","WR","Jordan Whittington",8.3,3.3,37.8,0.2,"2024_15_LA_SF",48.5,"SF",3,0,"2024-12-12","Thursday","20:15",97623,"WR","LA",6,6,2,78.3,50,1,2,0,0,0,10,26,0,82.7,78.4,76.7,78.9,74.4,0.9,1,0,31,5.6,6,107,0,90.7,97,36.4,39,103.1,23,0,59.8,64,201,129,7.2,11.2,2.07,3.8,3,33.5,0,2.62,2.05,0.57,20,-0.028,28,0.65,0.04,12,-0.3,13,-0.08,15,-0.08,0.133,11,0.55,769,2014,61.2,66.9,0.276,20,15,0.724,13,3,64.4,58.1,52.4,64.9,67.8,14,0.23,29,-1.63,27,-1.08,14,0.03,2,1.72,0.85,"outdoors",0,"wr93"
"94",2024,"LA",15,"REG","2","00-0039751","WR","Jordan Whittington",8.3,3.3,37.8,0.2,"2024_15_LA_SF",48.5,"SF",3,0,"2024-12-12","Thursday","20:15",97623,"WR","LA",6,6,2,78.3,50,1,2,0,0,0,10,26,0,82.7,78.4,76.7,78.9,74.4,0.9,1,0,31,5.6,6,107,0,90.7,97,36.4,39,103.1,23,0,59.8,64,201,129,7.2,11.2,2.07,3.8,3,33.5,0,2.62,2.05,0.57,20,-0.028,28,0.65,0.04,12,-0.3,13,-0.08,15,-0.08,0.133,11,0.55,769,2014,61.2,66.9,0.276,20,15,0.724,13,3,64.4,58.1,52.4,64.9,67.8,14,0.23,29,-1.63,27,-1.08,14,0.03,2,1.72,0.85,"outdoors",0,"wr94"
"95",2024,"PHI",15,"REG","2","00-0039236","WR","Johnny Wilson",8.3,2.7,29.2,0.5,"2024_15_PIT_PHI",43,"PIT",-5.5,1,"2024-12-15","Sunday","16:25",76366,"WR","PHI",12,13.1,1,22.2,20,1,5,0,33.3,1,2,24,0,36.2,65.8,51.1,82.4,48.9,1.9,2,0,9,1.9,2,108,3,91.7,99,28.7,31,76.6,9,1,68.5,74,14,6,3,7,0.14,0.8,0.17,1.17,0.08,0.19,0.14,0.05,7.5,-0.109,12,-0.52,-0.055,3,-1.44,7.5,0.091,1,1.93,0.117,14,0.42,1054,2093,55.6,60.5,0.335,13,27,0.665,20,18,67.5,67.4,63.2,76,59.1,4,1.28,6,1.07,2,1.47,1,2.86,22,-0.59,1.86,"outdoors",0,"wr95"
"96",2024,"LV",15,"REG","3","00-0036955","WR","Terrace Marshall",8.2,2.9,28.5,0.4,"2024_15_ATL_LV",44.5,"ATL",5.5,1,"2024-12-16","Monday","20:30",84271,"WR","LV",3,4,0,50,NA,0,0,0,0,0,0,23,0,64.7,61.2,51.8,NA,51.8,0,0,0,6,0,0,25,0,92,23,16,4,56.3,2,0,84,21,6,2,2,6,0.26,0.7,0.33,2,0,0,0.43,-0.43,24.5,-0.058,21,0.22,0.146,28,0.98,29.5,-0.3,32,-2.67,-0.078,27,-1.16,552,2018,66.6,58.3,0.215,28,2,0.785,5,27,63.5,65.6,56.8,59.1,63.1,17,-0.07,10,0.55,16,-0.04,31,-1.44,10,0.47,-2.14,"dome",1,"wr96"
"97",2024,"MIN",15,"REG","2","00-0037291","WR","Jalen Nailor",8.2,2.4,27.4,0.4,"2024_15_CHI_MIN",44,"CHI",-6.5,1,"2024-12-16","Monday","20:00",84292,"WR","MIN",13,12.7,0,60,50,2,4,1,18.2,4,15,18,0,33.8,75.9,58.1,NA,58.9,0,0,0,33,0,0,304,3,91.8,279,46.7,142,129.2,30,5,53.3,162,270,67,3.7,15,0.97,2.3,1.38,20.77,0.38,1.67,0.73,0.94,17,-0.035,25,0.55,0.007,9,-0.69,16,-0.124,24,-0.6,0.164,8,0.8,563,2278,62.2,63.3,0.198,30,12,0.802,3,10,65.4,65.7,61.4,64.9,63.8,9,0.57,9,0.58,6,1.05,14,0.03,7,0.66,1.49,"dome",1,"wr97"
"98",2024,"PIT",15,"REG","2","00-0033536","WR","Mike Williams",8.2,2.8,36.9,0.2,"2024_15_PIT_PHI",43,"PHI",5.5,0,"2024-12-15","Sunday","16:25",11762,"WR","PIT",14,17.1,0,59.3,75,6,8,0,5.9,1,11,25,0,55.9,73.9,56.2,NA,57.4,0,0,2,32,0,0,290,1,94.1,273,24.5,71,69.1,27,1,75.5,219,234,22,1.4,14.6,0.86,1.9,1.14,16.71,0.07,1.29,0.55,0.74,5,-0.173,2,-1.44,0.002,8,-0.75,18,-0.12,23,-0.55,0.125,13,0.49,979,1843,70.8,68.5,0.347,10,1,0.653,24,2,70.8,64.2,56.5,72.6,70.9,1,2.39,16,0.14,18,-0.11,2,1.99,1,2.54,1.24,"outdoors",0,"wr98"
"99",2024,"PIT",15,"REG","2","00-0033536","WR","Mike Williams",8.2,2.8,36.9,0.2,"2024_15_PIT_PHI",43,"PHI",5.5,0,"2024-12-15","Sunday","16:25",11762,"WR","PIT",14,17.1,0,59.3,75,6,8,0,5.9,1,11,25,0,55.9,73.9,56.2,NA,57.4,0,0,2,32,0,0,290,1,94.1,273,24.5,71,69.1,27,1,75.5,219,234,22,1.4,14.6,0.86,1.9,1.14,16.71,0.07,1.29,0.55,0.74,5,-0.173,2,-1.44,0.002,8,-0.75,18,-0.12,23,-0.55,0.125,13,0.49,979,1843,70.8,68.5,0.347,10,1,0.653,24,2,70.8,64.2,56.5,72.6,70.9,1,2.39,16,0.14,18,-0.11,2,1.99,1,2.54,1.24,"outdoors",0,"wr99"
"100",2024,"TEN",15,"REG","1","00-0033009","WR","Tyler Boyd",8.1,3,36.3,0.1,"2024_15_CIN_TEN",46.5,"CIN",6,1,"2024-12-15","Sunday","13:00",10689,"WR","TEN",13,7.2,3,70.2,55.6,5,9,0,2.9,1,17,31,0,78.9,77.5,60,39.1,61.2,0,0,2,30,1.1,4,374,0,91.7,343,81.8,306,71,47,0,18.2,68,317,148,4.5,9.6,0.92,3.6,2.54,24.38,0,0.7,0.98,-0.28,27,0.04,30,1.64,0.12,24,0.66,29,-0.159,29,-1.01,-0.102,29,-1.35,973,2237,61.6,55.8,0.303,16,14,0.697,17,30,60.9,61.6,52.2,62,58.2,28,-0.95,22,-0.61,28,-1.12,24,-0.7,28,-0.83,-2.01,"outdoors",0,"wr100"
