"","season","club_code","week","game_type","depth_team","gsis_id","position.x","full_name","fpt_proj","receptions_proj","receiving_yards_proj","pass_td_proj","game_id","total_line","opp","spread","home","gameday","weekday","gametime","player_id","position.y","team_name","player_game_count","avg_depth_of_target","avoided_tackles","caught_percent","contested_catch_rate","contested_receptions","contested_targets","declined_penalties","drop_rate","drops","first_downs","franchise_id","fumbles","grades_hands_drop","grades_hands_fumble","grades_offense","grades_pass_block","grades_pass_route","inline_rate","inline_snaps","interceptions","longest","pass_block_rate","pass_blocks","pass_plays","penalties","route_rate","routes","slot_rate","slot_snaps","targeted_qb_rating","targets","touchdowns","wide_rate","wide_snaps","yards","yards_after_catch","yards_after_catch_per_reception","yards_per_reception","yprr","targets_game","rec_game","rec_yards_game","rec_td_game","man_yprr","zone_yprr","man_adv","avg_rank.x","def_rush_epa","def_rush_epa_rank","def_rush_epa_sd","def_pass_epa","def_pass_epa_rank","def_pass_epa_sd","avg_rank.y","off_rush_epa","off_rush_epa_rank","off_rush_epa_sd","off_pass_epa","off_pass_epa_rank","off_pass_epa_sd","man_snaps","zone_snaps","def_man_grade","def_zone_grade","man_percentage","man_rank","def_man_grade_rank","zone_percentage","zone_rank","def_zone_grade_rank","def","rdef","tack","prsh","cov","def_rank","def_sd","rdef_rank","rdef_sd","tack_rank","tack_sd","prsh_rank","prsh_sd","cov_rank","cov_sd","z_score","roof","dome","position"
"101",2024,"TB",16,"REG","2","00-0039855","WR","Jalen Mcmillan",8.3,2.6,32.3,0.4,"2024_16_TB_DAL",48,"DAL",-4,0,"2024-12-22","Sunday","20:20",131905,"WR","TB",10,12.7,1,55,14.3,1,7,1,15.4,4,13,30,0,41.7,78.3,53.8,NA,55.5,0,0,5,32,0,0,297,4,94.3,280,24.2,72,70.7,40,4,74.1,220,279,89,4,12.7,1,4,2.2,27.9,0.4,1.25,0.89,0.36,22.5,0.073,32,2.18,0.039,13,-0.28,6.5,-0.005,6,0.84,0.183,7,0.94,922,2234,60.3,58.7,0.292,17,18,0.708,16,25,62.3,57.6,53.9,69.9,59.3,24,-0.57,32,-2,23,-0.76,3,1.24,21,-0.56,1.22,"closed",1,"wr101"
"102",2024,"CHI",16,"REG","2","00-0038941","WR","Tyler Scott",8.2,2.4,32.9,0.2,"2024_16_DET_CHI",48,"DET",6.5,1,"2024-12-22","Sunday","13:00",123578,"WR","CHI",3,-2,0,100,NA,0,0,0,0,0,0,6,0,64.7,61.2,57.3,NA,56.9,0,0,0,5,0,0,5,0,100,5,60,3,87.5,1,0,40,2,5,7,7,5,1,0.3,0.33,1.67,0,0,2.5,-2.5,9,-0.097,14,-0.3,-0.04,4,-1.23,23,-0.109,21,-0.38,-0.04,25,-0.79,1870,1929,62.9,63.8,0.492,1,8,0.508,32,8,66.9,64.6,61.1,66.5,66.1,6,0.98,16,0.21,5,1.08,11,0.38,5,1.15,0.44,"outdoors",0,"wr102"
"103",2024,"CHI",16,"REG","2","00-0038941","WR","Tyler Scott",8.2,2.4,32.9,0.2,"2024_16_DET_CHI",48,"DET",6.5,1,"2024-12-22","Sunday","13:00",123578,"WR","CHI",3,-2,0,100,NA,0,0,0,0,0,0,6,0,64.7,61.2,57.3,NA,56.9,0,0,0,5,0,0,5,0,100,5,60,3,87.5,1,0,40,2,5,7,7,5,1,0.3,0.33,1.67,0,0,2.5,-2.5,9,-0.097,14,-0.3,-0.04,4,-1.23,23,-0.109,21,-0.38,-0.04,25,-0.79,1870,1929,62.9,63.8,0.492,1,8,0.508,32,8,66.9,64.6,61.1,66.5,66.1,6,0.98,16,0.21,5,1.08,11,0.38,5,1.15,0.44,"outdoors",0,"wr103"
"104",2024,"SEA",16,"REG","1","00-0032211","WR","Tyler Lockett",8.2,3.2,43,0.1,"2024_16_MIN_SEA",42.5,"MIN",3,1,"2024-12-22","Sunday","16:05",9502,"WR","SEA",14,11.8,4,70,50,5,10,2,6.7,3,32,29,0,67.6,78.4,66,NA,66.2,0,0,4,37,0,0,510,3,92,469,30,153,80.8,60,2,70,357,533,111,2.6,12.7,1.14,4.3,3,38.07,0.14,1.71,0.74,0.97,2,-0.224,1,-2.16,-0.049,3,-1.34,23.5,-0.154,29,-0.91,0.036,18,-0.2,803,2939,63.8,61.4,0.215,28,4,0.785,5,14,64.9,69.9,61.6,60.6,61.4,14,0.31,1,1.89,4,1.21,29,-1.12,16,-0.03,1.14,"outdoors",0,"wr104"
"105",2024,"PIT",16,"REG","2","00-0033536","WR","Mike Williams",8.1,2.5,35.4,0.2,"2024_16_PIT_BAL",44.5,"BAL",6.5,0,"2024-12-21","Saturday","16:30",11762,"WR","PIT",15,17,0,60.7,75,6,8,0,5.6,1,11,25,0,57.1,74.1,55.8,NA,56.9,0,0,2,32,0,0,305,1,94.4,288,23.9,73,71.9,28,1,76.1,232,249,22,1.3,14.6,0.86,1.9,1.13,16.6,0.07,1.29,0.61,0.68,15,-0.169,3,-1.35,0.126,27,0.77,20,-0.133,26,-0.67,0.107,14,0.35,1511,2400,61.4,59.3,0.386,5,12,0.614,28,22,65.3,68.4,61.9,66.2,60.8,10,0.44,2,1.41,2,1.29,12,0.3,18,-0.19,-0.42,"outdoors",0,"wr105"
"106",2024,"PIT",16,"REG","2","00-0033536","WR","Mike Williams",8.1,2.5,35.4,0.2,"2024_16_PIT_BAL",44.5,"BAL",6.5,0,"2024-12-21","Saturday","16:30",11762,"WR","PIT",15,17,0,60.7,75,6,8,0,5.6,1,11,25,0,57.1,74.1,55.8,NA,56.9,0,0,2,32,0,0,305,1,94.4,288,23.9,73,71.9,28,1,76.1,232,249,22,1.3,14.6,0.86,1.9,1.13,16.6,0.07,1.29,0.61,0.68,15,-0.169,3,-1.35,0.126,27,0.77,20,-0.133,26,-0.67,0.107,14,0.35,1511,2400,61.4,59.3,0.386,5,12,0.614,28,22,65.3,68.4,61.9,66.2,60.8,10,0.44,2,1.41,2,1.29,12,0.3,18,-0.19,-0.42,"outdoors",0,"wr106"
"107",2024,"CIN",16,"REG","2","00-0038576","WR","Charlie Jones",8,2.5,25,0.5,"2024_16_CLE_CIN",46.5,"CLE",-8.5,1,"2024-12-22","Sunday","13:00",55038,"WR","CIN",6,5,0,100,NA,0,0,0,0,0,0,7,0,64.7,21.7,51.6,NA,52.7,0,0,0,5,0,0,17,0,100,17,64.7,11,87.5,1,0,35.3,6,5,0,0,5,0.29,0.2,0.17,0.83,0,0,0,0,18,-0.082,19,-0.08,0.081,17,0.23,11,-0.082,16,-0.07,0.196,6,1.04,1248,1773,59.3,55.5,0.413,3,21,0.587,30,32,65.7,67.2,52.4,67.3,58.3,9,0.58,6,1.03,27,-1.14,8,0.58,29,-0.82,0.81,"outdoors",0,"wr107"
"108",2024,"CIN",16,"REG","1","00-0038576","WR","Charlie Jones",8,2.5,25,0.5,"2024_16_CLE_CIN",46.5,"CLE",-8.5,1,"2024-12-22","Sunday","13:00",55038,"WR","CIN",6,5,0,100,NA,0,0,0,0,0,0,7,0,64.7,21.7,51.6,NA,52.7,0,0,0,5,0,0,17,0,100,17,64.7,11,87.5,1,0,35.3,6,5,0,0,5,0.29,0.2,0.17,0.83,0,0,0,0,18,-0.082,19,-0.08,0.081,17,0.23,11,-0.082,16,-0.07,0.196,6,1.04,1248,1773,59.3,55.5,0.413,3,21,0.587,30,32,65.7,67.2,52.4,67.3,58.3,9,0.58,6,1.03,27,-1.14,8,0.58,29,-0.82,0.81,"outdoors",0,"wr108"
"109",2024,"CIN",16,"REG","3","00-0038576","WR","Charlie Jones",8,2.5,25,0.5,"2024_16_CLE_CIN",46.5,"CLE",-8.5,1,"2024-12-22","Sunday","13:00",55038,"WR","CIN",6,5,0,100,NA,0,0,0,0,0,0,7,0,64.7,21.7,51.6,NA,52.7,0,0,0,5,0,0,17,0,100,17,64.7,11,87.5,1,0,35.3,6,5,0,0,5,0.29,0.2,0.17,0.83,0,0,0,0,18,-0.082,19,-0.08,0.081,17,0.23,11,-0.082,16,-0.07,0.196,6,1.04,1248,1773,59.3,55.5,0.413,3,21,0.587,30,32,65.7,67.2,52.4,67.3,58.3,9,0.58,6,1.03,27,-1.14,8,0.58,29,-0.82,0.81,"outdoors",0,"wr109"
"110",2024,"PHI",16,"REG","2","00-0039236","WR","Johnny Wilson",8,2.5,28.1,0.5,"2024_16_PHI_WAS",45.5,"WAS",-3.5,0,"2024-12-22","Sunday","13:00",76366,"WR","PHI",13,11.8,1,20,20,1,5,0,33.3,1,2,24,0,36.2,65.8,49.3,82.4,48.1,4.2,5,0,9,1.7,2,119,3,91.6,109,30.3,36,72.9,10,1,64.7,77,14,6,3,7,0.13,0.8,0.15,1.08,0.08,0.17,0.12,0.05,21,-0.04,24,0.53,0.09,18,0.34,5,0.078,1,1.82,0.139,9,0.6,1070,2039,58,60.9,0.344,10,24,0.656,23,15,60.7,59.5,58,64.5,58.8,29,-1.11,28,-1.4,14,0.29,15,-0.13,24,-0.69,0.26,"outdoors",0,"wr110"
"111",2024,"DEN",16,"REG","2","00-0035406","WR","Liljordan Humphrey",7.9,3,38.7,0.1,"2024_16_DEN_LAC",41.5,"LAC",3,0,"2024-12-19","Thursday","20:15",42247,"WR","DEN",15,6.1,9,70.7,25,1,4,1,3.3,1,10,10,2,76.7,20.1,56.2,70.4,54.9,1.4,4,2,41,2.1,6,290,3,92.4,268,59.3,172,76,41,1,39.3,114,267,187,6.4,9.2,1,2.7,1.93,17.8,0.07,0.71,1.17,-0.46,9.5,-0.107,12,-0.45,-0.012,7,-0.89,21,-0.104,20,-0.32,-0.006,22,-0.53,851,2757,62.9,65.4,0.236,25,8,0.764,8,6,67.1,66.9,55.6,64,67.2,5,1.05,7,0.94,19,-0.32,19,-0.25,4,1.43,0.36,"dome",1,"wr111"
"112",2024,"KC",16,"REG","2","00-0034386","WR","Justin Watson",7.9,2.2,33.4,0.2,"2024_16_HOU_KC",42.5,"HOU",-3.5,1,"2024-12-21","Saturday","13:00",66915,"WR","KC",14,14,0,73.1,80,4,5,1,5,1,11,16,0,69.6,74.1,51.9,36.3,50.8,1.9,7,0,25,0.3,1,360,1,95.3,343,35.3,127,111.7,26,1,62.8,226,224,55,2.9,11.8,0.65,1.9,1.36,16,0.07,0.19,0.8,-0.61,3.5,-0.152,5,-1.1,-0.051,2,-1.36,9,-0.041,8,0.42,0.129,10,0.52,869,2395,55.4,67.1,0.266,21,29,0.734,12,5,66,64.9,54.8,68.5,63.9,7,0.68,12,0.31,20,-0.53,4,0.89,8,0.6,1.88,"outdoors",0,"wr112"
"113",2024,"PIT",16,"REG","1","00-0036415","WR","Van Jefferson",7.9,2.5,35.7,0.2,"2024_16_PIT_BAL",44.5,"BAL",6.5,0,"2024-12-21","Saturday","16:30",47447,"WR","PIT",14,12.1,4,59.4,66.7,2,3,0,9.5,2,10,25,0,58.1,74.4,56.3,69.6,56.6,0.3,1,0,43,1.2,4,337,4,91.1,307,24.6,83,102.5,32,2,75.1,253,231,76,4,12.2,0.75,2.3,1.36,16.5,0.14,0.67,0.96,-0.29,15,-0.169,3,-1.35,0.126,27,0.77,20,-0.133,26,-0.67,0.107,14,0.35,1511,2400,61.4,59.3,0.386,5,12,0.614,28,22,65.3,68.4,61.9,66.2,60.8,10,0.44,2,1.41,2,1.29,12,0.3,18,-0.19,-0.42,"outdoors",0,"wr113"
"114",2024,"LAC",16,"REG","1","00-0038544","WR","Quentin Johnston",7.9,2.4,36.2,0.1,"2024_16_DEN_LAC",41.5,"DEN",-3,1,"2024-12-19","Thursday","20:15",123085,"WR","LAC",13,12.9,10,56.3,27.8,5,18,0,7.7,3,22,27,0,63.4,78.5,66.3,NA,67.9,0,0,1,66,0,0,347,1,93.1,323,9.5,33,112.7,64,8,90.5,314,471,223,6.2,13.1,1.46,4.9,2.77,36.23,0.62,0.44,1.96,-1.52,2.5,-0.163,4,-1.27,-0.12,1,-2.19,18,-0.095,17,-0.22,0.035,19,-0.21,1294,2401,63,69.2,0.35,9,7,0.65,24,2,68,65,59,67.7,67.7,2,1.36,11,0.34,13,0.55,7,0.68,3,1.56,1.98,"dome",1,"wr114"
"115",2024,"CIN",16,"REG","1","00-0038619","WR","Andrei Iosivas",7.8,2.4,28,0.5,"2024_16_CLE_CIN",46.5,"CLE",-8.5,1,"2024-12-22","Sunday","13:00",109811,"WR","CIN",14,11.7,0,57.1,44.4,4,9,0,6.7,2,20,7,0,65.8,76.1,50.4,65.7,52.6,0,0,1,39,0.2,1,498,2,91.8,457,52.6,262,105.4,49,5,47.4,236,355,54,1.9,12.7,0.78,3.5,2,25.36,0.36,0.93,0.78,0.15,18,-0.082,19,-0.08,0.081,17,0.23,11,-0.082,16,-0.07,0.196,6,1.04,1248,1773,59.3,55.5,0.413,3,21,0.587,30,32,65.7,67.2,52.4,67.3,58.3,9,0.58,6,1.03,27,-1.14,8,0.58,29,-0.82,0.81,"outdoors",0,"wr115"
"116",2024,"KC",16,"REG","2","00-0033857","WR","Juju Smith-Schuster",7.8,2.3,31.8,0.2,"2024_16_HOU_KC",42.5,"HOU",-3.5,1,"2024-12-21","Saturday","13:00",11817,"WR","KC",11,5.3,4,75,0,0,2,1,0,0,10,16,0,81.7,73.3,60.2,77.3,60.8,0.4,1,1,50,1.8,4,225,2,90.2,203,41.3,93,120.6,20,2,58.2,131,209,141,9.4,13.9,1.03,1.8,1.36,19,0.18,1.01,1.11,-0.1,3.5,-0.152,5,-1.1,-0.051,2,-1.36,9,-0.041,8,0.42,0.129,10,0.52,869,2395,55.4,67.1,0.266,21,29,0.734,12,5,66,64.9,54.8,68.5,63.9,7,0.68,12,0.31,20,-0.53,4,0.89,8,0.6,1.88,"outdoors",0,"wr116"
"117",2024,"MIA",16,"REG","3","00-0036620","WR","Dwayne Eskridge",7.8,3.2,35.6,0.1,"2024_16_SF_MIA",44.5,"SF",1,1,"2024-12-22","Sunday","16:25",29573,"WR","MIA",5,9,0,100,NA,0,0,0,0,0,2,17,0,68.3,72.4,71.6,NA,71.6,0,0,0,30,0,0,21,0,85.7,18,9.5,2,118.8,2,0,90.5,19,36,18,9,18,2,0.4,0.4,7.2,0,0,2.4,-2.4,19.5,-0.032,28,0.65,0.029,11,-0.4,23,-0.263,31,-2.19,0.101,15,0.3,801,2168,61.3,67.7,0.27,20,13,0.73,13,4,65.2,59.4,52.9,65.8,68.2,11,0.41,30,-1.43,24,-1.01,13,0.2,2,1.68,0.7,"outdoors",0,"wr117"
"118",2024,"ARI",16,"REG","2","00-0039521","WR","Xavier Weaver",7.8,2.8,29.7,0.4,"2024_16_ARI_CAR",47,"CAR",-5,0,"2024-12-22","Sunday","13:00",101130,"WR","ARZ",1,21,0,0,NA,0,0,0,NA,0,0,1,0,NA,NA,49.8,NA,49.8,0,0,0,0,0,0,30,0,90,27,33.3,10,39.6,1,0,66.7,20,0,0,NA,NA,0,1,0,0,0,0,0,0,30.5,0.068,31,2.11,0.173,30,1.34,10,-0.041,8,0.42,0.12,12,0.45,762,1900,60.3,58.6,0.286,18,18,0.714,15,26,57.1,58,59.7,56.2,58.8,32,-2.33,31,-1.88,9,0.72,32,-2.23,24,-0.69,-0.89,"outdoors",0,"wr118"
"119",2024,"PHI",16,"REG","2","00-0039747","WR","Ainias Smith",7.6,2.5,30.6,0.4,"2024_16_PHI_WAS",45.5,"WAS",-3.5,0,"2024-12-22","Sunday","13:00",99207,"WR","PHI",5,-0.3,0,100,NA,0,0,0,0,0,0,24,0,72.1,68.3,56.4,NA,58.7,0,0,0,5,0,0,12,0,91.7,11,83.3,10,79.2,3,0,16.7,2,6,7,2.3,2,0.55,0.6,0.6,1.2,0,0,0.75,-0.75,21,-0.04,24,0.53,0.09,18,0.34,5,0.078,1,1.82,0.139,9,0.6,1070,2039,58,60.9,0.344,10,24,0.656,23,15,60.7,59.5,58,64.5,58.8,29,-1.11,28,-1.4,14,0.29,15,-0.13,24,-0.69,0.26,"outdoors",0,"wr119"
"120",2024,"ARI",16,"REG","1","00-0035500","WR","Greg Dortch",7.6,2.8,33.7,0.3,"2024_16_ARI_CAR",47,"CAR",-5,0,"2024-12-22","Sunday","13:00",42237,"WR","ARZ",14,4.9,11,76.3,40,2,5,0,6.5,2,12,1,1,67.3,26.8,58.5,NA,60.6,0,0,0,39,0,0,252,0,94.4,238,66.7,168,102.7,38,1,29.8,75,258,218,7.5,8.9,1.08,2.7,2.07,18.43,0.07,1.02,1.27,-0.25,30.5,0.068,31,2.11,0.173,30,1.34,10,-0.041,8,0.42,0.12,12,0.45,762,1900,60.3,58.6,0.286,18,18,0.714,15,26,57.1,58,59.7,56.2,58.8,32,-2.33,31,-1.88,9,0.72,32,-2.23,24,-0.69,-0.89,"outdoors",0,"wr120"
"121",2024,"ARI",16,"REG","1","00-0035500","WR","Greg Dortch",7.6,2.8,33.7,0.3,"2024_16_ARI_CAR",47,"CAR",-5,0,"2024-12-22","Sunday","13:00",42237,"WR","ARZ",14,4.9,11,76.3,40,2,5,0,6.5,2,12,1,1,67.3,26.8,58.5,NA,60.6,0,0,0,39,0,0,252,0,94.4,238,66.7,168,102.7,38,1,29.8,75,258,218,7.5,8.9,1.08,2.7,2.07,18.43,0.07,1.02,1.27,-0.25,30.5,0.068,31,2.11,0.173,30,1.34,10,-0.041,8,0.42,0.12,12,0.45,762,1900,60.3,58.6,0.286,18,18,0.714,15,26,57.1,58,59.7,56.2,58.8,32,-2.33,31,-1.88,9,0.72,32,-2.23,24,-0.69,-0.89,"outdoors",0,"wr121"
"122",2024,"DAL",16,"REG","1","00-0037801","WR","Kavontae Turpin",7.5,3,37.5,0.2,"2024_16_TB_DAL",48,"TB",4,1,"2024-12-22","Sunday","20:20",47658,"WR","DAL",14,9.3,4,68.4,0,0,5,0,10.3,3,15,9,1,53.8,27.5,71.5,NA,71.3,0,0,2,64,0,0,155,0,94.8,147,80,124,92.4,38,2,18.7,29,344,212,8.2,13.2,2.34,2.7,1.86,24.57,0.14,3.82,1.86,1.96,14.5,-0.123,9,-0.68,0.096,20,0.41,24.5,-0.111,22,-0.41,-0.079,27,-1.1,651,3359,53,64.9,0.162,31,30,0.838,2,7,62.5,61.9,54.2,64.3,61.7,23,-0.5,23,-0.64,22,-0.68,16,-0.18,14,0.04,-1.51,"closed",1,"wr122"
"123",2024,"DAL",16,"REG","1","00-0037801","WR","Kavontae Turpin",7.5,3,37.5,0.2,"2024_16_TB_DAL",48,"TB",4,1,"2024-12-22","Sunday","20:20",47658,"WR","DAL",14,9.3,4,68.4,0,0,5,0,10.3,3,15,9,1,53.8,27.5,71.5,NA,71.3,0,0,2,64,0,0,155,0,94.8,147,80,124,92.4,38,2,18.7,29,344,212,8.2,13.2,2.34,2.7,1.86,24.57,0.14,3.82,1.86,1.96,14.5,-0.123,9,-0.68,0.096,20,0.41,24.5,-0.111,22,-0.41,-0.079,27,-1.1,651,3359,53,64.9,0.162,31,30,0.838,2,7,62.5,61.9,54.2,64.3,61.7,23,-0.5,23,-0.64,22,-0.68,16,-0.18,14,0.04,-1.51,"closed",1,"wr123"
"124",2024,"DAL",16,"REG","1","00-0037801","WR","Kavontae Turpin",7.5,3,37.5,0.2,"2024_16_TB_DAL",48,"TB",4,1,"2024-12-22","Sunday","20:20",47658,"WR","DAL",14,9.3,4,68.4,0,0,5,0,10.3,3,15,9,1,53.8,27.5,71.5,NA,71.3,0,0,2,64,0,0,155,0,94.8,147,80,124,92.4,38,2,18.7,29,344,212,8.2,13.2,2.34,2.7,1.86,24.57,0.14,3.82,1.86,1.96,14.5,-0.123,9,-0.68,0.096,20,0.41,24.5,-0.111,22,-0.41,-0.079,27,-1.1,651,3359,53,64.9,0.162,31,30,0.838,2,7,62.5,61.9,54.2,64.3,61.7,23,-0.5,23,-0.64,22,-0.68,16,-0.18,14,0.04,-1.51,"closed",1,"wr124"
"125",2024,"NE",16,"REG","1","00-0038608","WR","Kayshon Boutte",7.5,2.5,33.4,0.3,"2024_16_NE_BUF",46.5,"BUF",14,0,"2024-12-22","Sunday","13:00",124087,"WR","NE",12,15.1,3,56.3,57.1,4,7,1,15.6,5,17,19,0,39.8,76.5,57.2,NA,58.5,1,4,2,40,0,0,405,3,92.3,374,15.1,61,68.8,48,1,84,340,349,80,3,12.9,0.93,4,2.25,29.08,0.08,1.97,0.65,1.32,13,-0.131,7,-0.8,0.091,19,0.35,25.5,-0.137,27,-0.71,-0.038,24,-0.78,706,2376,56.6,56.5,0.229,26,26,0.771,7,30,61.3,61.7,59.5,68.3,56.1,27,-0.91,25,-0.71,10,0.67,6,0.84,31,-1.37,-1.13,"outdoors",0,"wr125"
"126",2024,"NO",16,"REG","1","00-0034418","WR","Cedrick Wilson",7.5,2.6,33.9,0.2,"2024_16_NO_GB",42.5,"GB",14,0,"2024-12-23","Monday","20:15",48170,"WR","NO",12,9.1,1,76.5,0,0,2,0,13.3,2,7,20,0,51.2,23.3,64.9,74.3,63.9,0,0,0,25,1.9,3,158,0,91.1,144,44.9,71,124.4,17,1,55.1,87,159,55,4.2,12.2,1.1,1.4,1.08,13.25,0.08,1.45,0.92,0.53,7,-0.126,8,-0.73,-0.013,6,-0.9,15,-0.018,7,0.69,-0.037,23,-0.77,824,2464,59.4,67.7,0.251,24,20,0.749,10,4,64.4,60.9,61,62.5,64.9,16,0.14,27,-0.96,6,1.06,26,-0.64,6,0.85,0.13,"outdoors",0,"wr126"
"127",2024,"DEN",16,"REG","2","00-0039868","WR","Troy Franklin",7.4,2.9,40.1,0.1,"2024_16_DEN_LAC",41.5,"LAC",3,0,"2024-12-19","Thursday","20:15",146567,"WR","DEN",14,15.2,3,54.5,20,1,5,1,11.1,3,10,10,0,52.7,76.2,54.4,NA,55.7,0,0,1,30,0,0,245,3,93.5,229,35.1,86,76.4,44,2,64.9,159,245,136,5.7,10.2,1.07,3.1,1.71,17.5,0.14,1.26,0.85,0.41,9.5,-0.107,12,-0.45,-0.012,7,-0.89,21,-0.104,20,-0.32,-0.006,22,-0.53,851,2757,62.9,65.4,0.236,25,8,0.764,8,6,67.1,66.9,55.6,64,67.2,5,1.05,7,0.94,19,-0.32,19,-0.25,4,1.43,0.36,"dome",1,"wr127"
"128",2024,"DEN",16,"REG","3","00-0039424","WR","Devaughn Vele",7.4,2.8,38.4,0.2,"2024_16_DEN_LAC",41.5,"LAC",3,0,"2024-12-19","Thursday","20:15",100637,"WR","DEN",11,8.2,2,72.9,60,9,15,0,5.4,2,21,10,0,72.2,77.6,72.1,NA,73.8,1.5,4,0,37,0,0,275,0,94.9,261,70.2,193,111.3,48,2,28,77,398,121,3.5,11.4,1.52,4.4,3.18,36.18,0.18,0.26,1.73,-1.47,9.5,-0.107,12,-0.45,-0.012,7,-0.89,21,-0.104,20,-0.32,-0.006,22,-0.53,851,2757,62.9,65.4,0.236,25,8,0.764,8,6,67.1,66.9,55.6,64,67.2,5,1.05,7,0.94,19,-0.32,19,-0.25,4,1.43,0.36,"dome",1,"wr128"
"129",2024,"BUF",16,"REG","1","00-0033555","WR","Mack Hollins",7.3,2.8,29.8,0.4,"2024_16_NE_BUF",46.5,"NE",-14,1,"2024-12-22","Sunday","13:00",11873,"WR","BUF",14,14.7,1,61.5,62.5,5,8,0,4,1,19,4,0,73.7,75.8,58.9,62.4,60.7,4.2,15,0,44,0.3,1,360,1,93.3,336,29.7,107,124.5,39,5,66.1,238,295,72,3,12.3,0.88,2.8,1.71,21.07,0.36,0.62,0.93,-0.31,25.5,-0.05,20,0.38,0.179,31,1.41,2,0.07,2,1.72,0.323,2,2.03,1352,1715,61.1,59.1,0.441,2,15,0.559,31,23,62.9,61.2,66.1,61.2,61.9,22,-0.37,26,-0.87,1,2.36,28,-0.96,13,0.09,0.62,"outdoors",0,"wr129"
"130",2024,"LAC",16,"REG","1","00-0036988","WR","Josh Palmer",7.3,2.6,39.4,0.1,"2024_16_DEN_LAC",41.5,"DEN",-3,1,"2024-12-19","Thursday","20:15",62979,"WR","LAC",14,15.3,0,60.3,45.5,5,11,1,10.3,4,26,27,0,57,77.9,66.7,NA,68.1,0,0,1,45,0,0,400,2,91.3,365,33.3,133,89.9,58,1,66.8,267,543,91,2.6,15.5,1.49,4.1,2.5,38.79,0.07,1.24,1.83,-0.59,2.5,-0.163,4,-1.27,-0.12,1,-2.19,18,-0.095,17,-0.22,0.035,19,-0.21,1294,2401,63,69.2,0.35,9,7,0.65,24,2,68,65,59,67.7,67.7,2,1.36,11,0.34,13,0.55,7,0.68,3,1.56,1.98,"dome",1,"wr130"
"131",2024,"IND",16,"REG","2","00-0035021","WR","Ashton Dulin",7.2,2.4,33.9,0.2,"2024_16_TEN_IND",42.5,"TEN",-3.5,1,"2024-12-22","Sunday","13:00",91479,"WR","IND",12,19,1,25,0,0,2,0,0,0,2,14,0,70.5,73.9,54.9,70.4,55.9,4.5,3,1,54,3,2,67,2,86.6,58,43.3,29,62,8,1,50.7,34,67,43,21.5,33.5,1.16,0.7,0.17,5.58,0.08,0,0,0,19,-0.088,17,-0.17,0.106,21,0.53,25,-0.131,24,-0.64,-0.058,26,-0.94,712,2128,58.9,59.9,0.251,24,23,0.749,10,20,63.3,64.7,56.2,62.5,60.8,20,-0.23,15,0.24,18,-0.17,26,-0.64,18,-0.19,-1.47,"closed",1,"wr131"
"132",2024,"IND",16,"REG","3","00-0035021","WR","Ashton Dulin",7.2,2.4,33.9,0.2,"2024_16_TEN_IND",42.5,"TEN",-3.5,1,"2024-12-22","Sunday","13:00",91479,"WR","IND",12,19,1,25,0,0,2,0,0,0,2,14,0,70.5,73.9,54.9,70.4,55.9,4.5,3,1,54,3,2,67,2,86.6,58,43.3,29,62,8,1,50.7,34,67,43,21.5,33.5,1.16,0.7,0.17,5.58,0.08,0,0,0,19,-0.088,17,-0.17,0.106,21,0.53,25,-0.131,24,-0.64,-0.058,26,-0.94,712,2128,58.9,59.9,0.251,24,23,0.749,10,20,63.3,64.7,56.2,62.5,60.8,20,-0.23,15,0.24,18,-0.17,26,-0.64,18,-0.19,-1.47,"closed",1,"wr132"
"133",2024,"LA",16,"REG","2","00-0036849","WR","Tutu Atwell",7.2,2.4,31.2,0.3,"2024_16_LA_NYJ",46.5,"NYJ",-3,0,"2024-12-22","Sunday","13:00",77965,"WR","LA",14,12.8,0,70.6,0,0,4,0,5.3,2,26,26,0,71.4,78.3,74.2,NA,75.8,0,0,2,50,0,0,231,1,93.1,215,34.2,79,86.5,51,0,65.8,152,513,111,3.1,14.3,2.39,3.6,2.57,36.64,0,1.75,2.7,-0.95,24.5,-0.038,26,0.56,0.11,23,0.58,14,-0.079,15,-0.03,0.119,13,0.44,1114,1964,61.7,61.4,0.362,7,11,0.638,26,14,62.9,61.8,52.1,64,62.7,22,-0.37,24,-0.68,28,-1.22,19,-0.25,12,0.29,-0.14,"outdoors",0,"wr133"
"134",2024,"MIN",16,"REG","2","00-0034646","WR","Brandon Powell",7.2,2.5,28.8,0.2,"2024_16_MIN_SEA",42.5,"SEA",-3,0,"2024-12-22","Sunday","16:05",48036,"WR","MIN",14,10.4,0,70,0,0,1,1,0,0,5,18,0,75.6,85.2,59.5,70.7,61.2,0,0,0,13,1.6,2,124,2,91.9,114,53.2,66,90,10,0,46.8,58,71,11,1.6,10.1,0.62,0.7,0.5,5.07,0,1.21,0.32,0.89,13,-0.097,14,-0.3,0.036,12,-0.31,15.5,-0.119,23,-0.5,0.16,8,0.76,946,1963,61.1,62.6,0.325,14,15,0.675,19,11,63.6,65.3,59.1,63.9,61.5,18,-0.13,10,0.43,12,0.57,21,-0.28,15,-0.01,1.07,"outdoors",0,"wr134"
