player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Jalon Daniels,122555,QB,KANSAS,6,0.0,0,129,198,68.7,99,104,11.2,2.6,2,8,7.1,63.5,66,37,2.9,116,89.9,2,56,,,,,55.2,82.3,83.6,,87.0,54.3,,61.3,,,1,1,125,8.1,120.8,2.6,3,9,0,2,9,3,2.4,1022,9.8,71.0,69,72,9.2,2.44,1,5,6.5,66.7,48,23,2.0,79,61.2,1,36,,,,,50.8,80.6,82.9,,88.7,,,59.1,,,1,1,84,8.7,113.0,2.5,2,5,0,1,6,2,2.4,577,8.0,72.1,43,45,10.3,2.54,1,3,6.1,66.7,30,14,3.2,50,38.8,1,23,,,,,69.9,75.7,75.9,,73.2,54.3,,70.0,,,0,0,54,7.1,140.5,2.0,1,4,0,1,5,1,1.9,495,11.0,0,92.3,13,13,-2.5,1.38,0,0,0.0,92.3,12,0,0.0,13,10.1,0,3,,,,,66.0,64.8,71.0,,64.5,,,,,,0,0,13,,122.3,0.0,0,0,0,0,2,0,0.0,50,3.8,2.99
Diego Pavia,156927,QB,NEW MEX ST,8,-0.76,0,129,242,60.6,94,97,12.2,2.93,0,5,4.8,46.4,45,51,21.1,116,89.9,12,35,,,,,63.0,73.1,61.1,,65.5,59.1,,74.4,,,1,4,124,11.8,62.7,5.2,6,13,0,2,4,4,3.2,590,6.1,61.9,63,66,10.6,3.02,0,3,4.3,48.5,32,37,17.9,80,62.0,7,26,,,,,59.8,74.7,56.9,,64.8,,,75.4,,,1,1,84,10.8,71.1,5.0,4,10,0,2,2,2,2.4,394,6.0,62.8,43,44,10.4,2.54,0,2,4.2,47.7,21,16,22.2,49,38.0,6,12,,,,,69.8,61.8,75.9,,62.1,59.1,,58.4,,,0,3,53,12.5,54.1,4.1,2,3,0,1,2,2,3.8,269,6.1,0,75.0,12,13,-2.8,2.06,0,0,0.0,61.5,8,2,11.1,13,10.1,1,3,,,,,66.0,54.9,71.0,,54.7,,,,,,0,0,13,0.0,76.8,0.0,0,0,0,1,0,0,0.0,73,5.6,0.14
Trenton Bourguet,97285,QB,ARIZONA ST,4,0.45,0,129,110,78.2,101,108,8.2,2.38,4,5,4.3,69.4,75,35,5.1,114,88.4,4,47,,,,,74.0,69.4,35.9,,69.1,,,63.5,,,1,4,122,11.4,101.2,3.5,4,2,0,2,7,5,4.1,910,8.4,82.1,84,91,6.1,2.15,3,5,5.2,71.4,65,29,5.8,95,73.6,4,35,,,,,73.5,61.6,31.8,,62.8,,,55.9,,,1,4,101,13.8,91.8,4.2,4,0,0,3,5,5,5.0,659,7.2,77.4,31,32,9.2,2.62,1,0,0.0,71.9,23,8,4.2,34,26.4,1,18,,,,,68.7,83.9,74.4,,80.3,,,69.9,,,0,0,36,0.0,136.6,0.0,0,2,0,0,3,0,0.0,333,10.4,0,100.0,14,15,-2.4,1.43,0,0,0.0,86.7,13,2,7.1,15,11.6,1,6,,,,,66.4,67.6,71.4,,67.2,,,,,,0,0,15,0.0,111.7,0.0,0,0,0,1,1,0,0.0,82,5.5,3.17
Katravis Marsh,123289,QB,USF,5,6.52,0,127,327,56.3,87,97,12.9,2.41,5,6,5.8,47.4,46,31,6.1,108,85.0,3,36,,,,,41.6,58.6,61.1,,60.0,,,53.2,,,0,2,115,19.4,90.7,5.6,6,5,0,5,7,6,5.2,782,8.1,58.2,67,70,8.4,2.24,1,3,4.1,50.0,35,23,10.3,79,62.2,4,19,,,,,33.7,52.8,57.9,,52.6,,,55.7,,,0,2,83,26.1,61.8,7.6,6,3,0,2,2,4,4.8,343,4.9,71.1,38,46,13.2,2.38,5,3,6.0,56.5,26,8,3.7,48,37.8,1,21,,,,,69.8,70.7,75.7,,72.1,,,53.1,,,0,0,52,0.0,130.0,0.0,0,2,0,3,5,2,3.8,492,10.7,0,94.4,18,19,-2.8,1.63,1,0,0.0,78.9,15,0,11.8,19,15.0,2,4,,,,,67.1,65.1,72.4,,64.7,,,,,,0,0,20,,79.2,0.0,0,0,0,0,0,0,0.0,53,2.8,5.8
Brady Olson,147415,QB,UMASS,7,1.19,0,126,216,55.2,87,94,11.5,2.78,0,3,3.0,46.8,44,34,8.3,104,82.5,4,27,,,,,57.9,42.5,82.2,,40.9,56.7,,55.5,,,0,6,110,11.8,45.9,3.8,4,6,0,7,2,7,6.4,549,5.8,60.5,81,84,9.0,2.44,0,2,2.3,52.4,44,25,10.2,94,74.6,5,19,,,,,56.4,42.8,81.9,,41.4,56.7,,54.4,,,0,5,98,8.0,39.1,2.1,2,4,0,3,0,6,6.1,366,4.4,65.2,23,28,9.1,2.68,1,1,3.3,53.6,15,9,0.0,32,25.4,0,9,,,,,68.5,54.4,74.2,,53.3,,,61.8,,,0,1,34,22.2,89.1,6.3,2,2,0,4,2,1,2.9,225,8.0,0,94.1,17,18,-3.6,1.18,1,0,0.0,83.3,15,0,6.3,22,17.5,1,1,,,,,67.2,61.0,72.7,,60.7,,,,,,0,0,22,,79.2,0.0,0,0,0,0,0,0,0.0,42,2.3,3.68
Hudson Card,123109,QB,TEXAS,5,3.27,0,123,311,64.9,74,79,15.1,3.24,0,0,0.0,58.2,46,38,4.2,94,76.4,2,35,,,,,53.7,68.2,82.7,,65.5,54.3,,66.8,,,2,1,103,18.4,105.4,7.4,7,8,0,3,5,2,1.9,739,9.4,75.0,60,64,8.2,2.83,0,0,0.0,67.2,43,19,4.4,73,59.3,2,23,,,,,49.4,70.2,82.2,,67.7,54.3,,66.6,,,1,1,80,15.8,85.7,4.1,3,6,0,3,1,1,1.3,444,6.9,73.8,42,44,12.7,2.76,0,0,0.0,70.5,31,20,0.0,50,40.7,0,21,,,,,70.0,66.0,75.9,,65.1,,,61.8,,,1,0,55,20.0,144.0,8.0,4,2,0,1,5,1,1.8,479,10.9,0,100.0,28,29,-3.3,1.38,0,0,0.0,96.6,28,1,0.0,29,23.6,0,9,,,,,68.4,71.1,74.0,,70.6,,,,,,0,0,32,0.0,104.6,0.0,0,0,0,1,1,0,0.0,184,6.3,3.95
Chance Nolan,78493,QB,OREGON ST,5,12.57,0,121,265,72.5,102,107,12.7,2.85,2,8,6.8,57.9,62,35,16.2,117,96.7,12,45,,,,,74.7,78.8,41.9,,80.0,54.3,,62.8,,,0,8,127,5.7,73.4,1.7,2,8,0,3,6,7,5.5,912,8.5,69.1,68,71,10.0,2.61,2,2,2.5,54.9,39,24,17.0,78,64.5,8,24,,,,,73.8,64.5,35.4,,63.2,54.3,,65.9,,,0,5,86,4.2,58.5,1.3,1,6,0,1,3,5,5.8,442,6.2,81.6,38,40,15.9,3.18,0,6,14.3,67.5,27,11,12.9,43,35.5,4,22,,,,,69.4,92.1,75.2,,92.5,,,53.1,,,0,3,45,9.1,112.5,2.3,1,2,0,2,4,2,4.4,500,12.5,0,100.0,4,4,-2.5,1.6,0,0,0.0,100.0,4,0,0.0,4,3.3,0,1,,,,,63.3,64.9,67.4,,64.7,,,,,,0,0,4,,137.5,0.0,0,0,0,0,1,0,0.0,30,7.5,6.27
Kaidon Salter,132046,QB,LIBERTY,5,6.59,0,121,206,60.5,81,89,17.4,3.73,2,5,5.3,51.7,46,43,6.1,115,95.0,3,40,,,,,26.0,50.0,81.7,,44.0,57.2,,63.8,,,2,5,121,18.6,79.6,7.0,8,18,0,4,6,10,8.3,755,8.5,60.4,48,55,13.0,3.94,1,3,5.0,50.9,28,30,3.4,69,57.0,1,19,,,,,26.2,49.2,80.5,,44.1,57.2,,59.7,,,2,2,74,10.0,72.2,4.3,3,11,0,4,3,7,9.5,326,5.9,64.1,39,40,19.6,3.22,1,2,4.8,57.5,23,13,8.0,52,43.0,2,22,,,,,39.0,56.6,75.9,,51.3,,,71.1,,,0,3,54,38.5,91.3,9.6,5,7,0,0,3,3,5.6,456,11.4,0,83.3,6,6,-3.2,1.7,0,0,0.0,83.3,5,0,0.0,6,5.0,0,1,,,,,64.6,66.8,69.1,,66.5,,,,,,0,0,7,,85.4,0.0,0,0,0,0,0,0,0.0,27,4.5,5.47
Owen McCown,157688,QB,COLORADO,4,-15.53,0,120,143,61.5,78,83,10.6,3.01,3,5,5.6,49.4,41,44,14.6,103,85.8,7,21,,,,,38.9,53.4,55.4,,50.9,55.9,,62.3,,,0,2,111,22.7,66.7,9.7,10,10,0,2,2,7,6.3,508,6.1,74.6,59,62,7.4,2.62,3,4,6.2,62.9,39,21,11.4,70,58.3,5,14,,,,,50.7,65.6,49.7,,62.4,55.9,,67.3,,,0,1,74,23.8,80.0,7.1,5,3,0,0,1,3,4.1,399,6.4,55.6,36,38,9.3,2.99,0,1,2.4,47.4,18,24,10.0,50,41.7,2,9,,,,,38.6,42.3,75.9,,42.9,,,55.0,,,0,1,54,20.8,62.0,10.0,5,7,0,2,1,4,7.4,206,5.4,0,94.1,17,17,-3.0,1.39,0,0,0.0,94.1,16,1,0.0,17,14.2,0,2,,,,,66.7,66.3,71.8,,65.9,,,,,,0,0,17,0.0,90.4,0.0,0,0,0,0,0,0,0.0,97,5.7,-1.02
Gavin Wimsatt,155757,QB,RUTGERS,6,-8.62,0,117,278,54.7,86,93,13.4,3.25,1,4,4.0,44.1,41,34,12.8,106,90.6,6,27,,,,,75.3,49.2,59.3,,49.4,,,54.8,,,2,6,113,20.6,50.9,6.6,7,6,0,4,4,5,4.4,550,5.9,59.4,69,74,11.5,3.11,1,2,2.4,50.0,37,29,9.8,86,73.5,4,20,,,,,75.0,46.1,57.4,,45.0,,,55.8,,,1,6,94,20.7,44.1,7.0,6,5,0,3,2,5,5.3,446,6.0,59.3,27,29,11.9,2.91,0,2,6.9,41.4,12,5,25.0,31,26.5,4,8,,,,,68.3,66.6,73.9,,67.6,,,57.3,,,1,0,31,20.0,77.8,3.2,1,1,0,1,2,0,0.0,127,4.4,0,100.0,10,10,-3.6,1.26,0,0,0.0,80.0,8,0,20.0,11,9.4,2,1,,,,,65.8,66.5,70.7,,66.2,,,,,,0,0,12,,79.2,0.0,0,0,0,0,0,0,0.0,23,2.3,-1.65
Logan Bonner,39990,QB,UTAH ST,4,14.99,0,115,329,58.1,93,95,13.7,2.58,0,9,8.7,51.6,49,19,9.3,100,87.0,5,27,,,,,40.4,59.8,82.2,,62.7,55.9,,45.6,,,0,8,109,10.5,59.2,2.0,2,3,0,2,6,9,8.3,643,6.8,51.1,47,48,8.7,2.4,0,1,1.9,47.9,23,13,4.2,49,42.6,1,8,,,,,27.6,37.4,80.9,,37.0,55.9,,49.1,,,0,5,54,7.7,24.2,2.0,1,0,0,1,1,4,7.4,171,3.6,70.5,61,62,13.5,2.49,0,8,12.1,62.9,39,7,9.3,66,57.4,4,25,,,,,70.7,81.2,76.9,,82.7,,,50.3,,,0,3,70,14.3,99.4,1.5,1,3,0,1,5,5,7.1,568,9.2,0,86.7,15,15,-2.7,1.57,0,0,0.0,86.7,13,1,0.0,15,13.0,0,6,,,,,66.4,65.3,71.4,,64.9,,,,,,0,0,15,0.0,93.3,0.0,0,0,0,0,0,0,0.0,96,6.4,5.6
Gavin Frakes,156928,QB,NEW MEX ST,9,10.0,0,111,242,58.2,79,84,13.2,2.79,2,4,4.2,44.0,37,27,19.6,95,85.6,9,26,,,,,60.1,70.5,24.7,,70.6,,,64.7,,,0,6,107,14.8,54.4,4.2,4,7,1,2,4,4,3.7,595,7.1,59.1,66,70,7.6,2.56,0,1,1.3,47.1,33,22,15.4,80,72.1,6,14,,,,,58.1,65.9,22.2,,66.7,,,62.4,,,0,3,88,13.6,40.7,3.8,3,5,1,3,0,2,2.3,288,4.1,73.1,26,28,19.5,2.68,2,3,9.4,57.1,16,6,15.8,31,27.9,3,15,,,,,68.7,76.6,74.4,,73.6,,,68.5,,,0,3,36,16.7,101.8,3.2,1,2,0,0,4,2,5.6,357,12.8,0,92.3,13,14,-2.8,1.43,0,0,0.0,85.7,12,1,0.0,16,14.4,0,3,,,,,66.7,64.8,71.8,,64.5,,,,,,0,0,17,0.0,81.5,0.0,0,0,0,1,0,0,0.0,50,3.6,8.64
Braylon Braxton,144442,QB,TULSA,7,20.61,0,110,320,70.7,75,89,12.0,3.13,2,7,7.3,48.3,43,50,18.9,106,96.4,10,26,,,,,60.6,72.5,58.7,,70.2,,,67.2,,,0,2,114,18.0,78.5,8.5,9,8,0,12,6,3,2.6,493,5.5,67.9,56,67,10.5,3.17,1,4,5.6,44.8,30,41,21.1,81,73.6,8,17,,,,,57.5,61.5,55.4,,56.7,,,67.0,,,0,2,85,19.5,66.3,9.9,8,6,0,10,4,3,3.5,313,4.7,82.6,23,26,12.7,2.75,1,3,10.3,65.4,17,9,10.5,29,26.4,2,10,,,,,68.5,90.6,74.1,,90.5,,,61.7,,,0,0,33,11.1,114.6,3.4,1,2,0,2,2,0,0.0,202,7.8,0,100.0,4,4,-4.5,1.23,0,0,0.0,100.0,4,0,0.0,4,3.6,0,1,,,,,63.3,65.0,67.4,,64.7,,,,,,0,0,4,,89.6,0.0,0,0,0,0,0,0,0.0,22,5.5,3.1
Tai Lavatai,121854,QB,NAVY,8,-2.34,0,109,237,52.4,82,92,16.6,2.63,1,7,7.4,42.4,39,42,9.3,105,96.3,4,28,,,,66.7,29.2,62.5,38.1,,60.8,90.9,,61.0,,,2,3,108,11.9,77.2,4.8,5,8,6,1,5,6,5.6,779,8.5,61.0,41,49,14.2,2.3,1,3,5.9,44.9,22,20,12.0,55,50.5,3,15,,,,,26.6,64.2,33.3,,67.1,,,61.5,,,0,0,57,15.0,93.8,5.5,3,3,6,1,3,1,1.8,398,8.1,46.7,45,47,17.1,2.93,0,4,8.5,42.6,20,23,4.8,54,49.5,1,13,,,,66.7,70.1,57.4,76.1,,54.0,90.9,,57.0,,,2,3,55,8.7,59.6,3.7,2,5,0,0,2,5,9.1,389,8.3,0,75.0,4,4,-3.0,2.25,0,0,0.0,75.0,3,1,0.0,4,3.7,0,0,,,,,63.3,57.7,67.4,,57.6,,,,,,0,0,4,0.0,77.1,0.0,0,0,0,0,0,0,0.0,8,2.0,0.16
Jacob Zeno,98014,QB,UAB,5,1.53,0,108,321,63.5,74,83,10.8,2.9,0,4,4.6,51.8,43,31,8.5,97,89.8,4,32,,,,,41.6,60.0,60.0,,59.3,,,59.6,,,1,3,101,16.1,74.9,5.2,5,9,3,5,4,7,6.9,571,6.9,65.3,49,55,9.7,2.45,0,2,3.6,56.4,31,17,3.1,65,60.2,1,18,,,,,32.4,54.1,56.4,,52.3,,,58.4,,,1,1,66,23.5,79.5,6.2,4,5,3,2,2,4,6.1,342,6.2,71.4,35,38,8.0,3.1,0,2,4.9,57.9,22,14,12.0,43,39.8,3,18,,,,,69.4,71.4,75.3,,70.4,,,63.1,,,0,2,46,7.1,85.3,2.3,1,4,0,3,3,3,6.5,279,7.3,0,100.0,10,10,-3.8,1.0,0,0,0.0,100.0,10,0,0.0,11,10.2,0,4,,,,,65.6,66.3,70.4,,66.0,,,,,,0,0,11,,120.8,0.0,0,0,0,0,1,0,0.0,50,5.0,1.12
Conner Weigman,158683,QB,TEXAS A&M,3,-0.86,0,107,312,65.0,80,89,10.5,2.79,2,5,5.3,51.7,46,37,11.5,101,94.4,6,27,,,,,29.9,60.2,49.9,,58.5,,,66.4,,,5,0,106,13.5,89.0,5.0,5,7,0,2,5,8,7.5,537,6.0,67.2,61,70,10.1,2.77,1,4,5.3,52.9,37,34,9.8,79,73.8,4,20,,,,,27.4,56.8,45.4,,55.7,,,63.1,,,5,0,84,8.8,79.5,3.8,3,6,0,3,2,7,8.3,400,5.7,62.5,24,25,8.2,2.64,1,1,3.8,52.0,13,6,13.3,28,26.2,2,8,,,,,68.1,67.2,73.6,,64.5,,,64.3,,,0,0,29,33.3,111.7,7.1,2,1,0,0,3,1,3.4,160,6.4,0,80.0,5,6,-4.8,1.87,0,0,0.0,66.7,4,3,0.0,6,5.6,0,1,,,,,64.6,58.3,69.1,,58.1,,,,,,0,0,7,0.0,73.6,0.0,0,0,0,1,0,0,0.0,23,3.8,0.69
Hank Bachmeier,101284,QB,BOISE ST,4,20.27,0,106,120,61.5,78,84,11.5,2.8,1,6,6.7,50.0,42,36,12.5,96,90.6,6,25,,,,,25.6,53.3,81.5,,52.5,,,55.7,,,1,3,102,19.4,71.3,7.3,7,4,0,4,5,7,6.9,456,5.4,63.1,65,71,10.0,2.54,1,5,6.7,49.3,35,24,14.6,79,74.5,6,20,,,,,49.5,63.4,81.0,,62.4,,,58.3,,,1,2,83,16.7,72.9,5.1,4,3,0,4,4,4,4.8,387,5.5,69.6,23,23,9.3,3.04,0,1,4.2,69.6,16,12,0.0,27,25.5,0,7,,,,,17.5,36.5,73.6,,37.8,,,57.0,,,0,1,29,25.0,90.9,11.1,3,1,0,0,2,3,10.3,110,4.8,0,90.0,10,10,-3.1,1.45,0,0,0.0,90.0,9,0,0.0,10,9.4,0,2,,,,,65.4,67.6,70.1,,67.3,,,,,,0,0,10,,117.1,0.0,0,0,0,0,1,0,0.0,41,4.1,-0.67
Chandler Fields,97286,QB,LA LAFAYET,5,-23.89,0,106,207,65.8,79,81,11.3,2.93,2,10,11.8,53.1,43,24,17.3,93,87.7,9,27,,,,,73.2,76.8,52.8,,78.2,,,59.9,,,0,3,97,25.0,87.0,6.5,6,6,0,0,7,3,3.1,530,6.5,73.8,61,62,6.4,2.46,1,4,6.2,64.5,40,16,11.1,71,67.0,5,23,,,,,72.6,69.3,49.1,,70.9,,,58.5,,,0,3,74,31.3,88.4,7.0,5,4,0,0,4,3,4.1,465,7.5,58.1,31,32,15.1,3.23,1,6,18.2,40.6,13,9,27.8,35,33.0,5,8,,,,,68.7,81.1,74.4,,80.1,,,62.6,,,0,0,36,11.1,85.2,2.9,1,2,0,0,3,0,0.0,138,4.3,0,84.6,13,13,-2.5,1.2,0,0,0.0,76.9,10,1,9.1,13,12.3,1,4,,,,,66.0,60.8,71.0,,60.5,,,,,,0,0,13,0.0,89.6,0.0,0,0,0,0,0,0,0.0,73,5.6,-3.19
Zach Pyron,156309,QB,GA TECH,3,-18.57,0,100,176,66.2,74,77,9.0,2.66,1,3,3.7,58.4,45,38,8.2,93,93.0,4,31,,,,,76.0,60.3,81.0,,51.0,56.7,,73.3,,,2,3,99,18.4,78.3,7.5,7,9,0,0,3,5,5.1,568,7.4,71.9,57,59,5.8,2.4,1,1,1.5,64.4,38,19,7.3,69,69.0,3,24,,,,,56.6,67.4,80.3,,57.1,,,74.1,,,1,1,76,10.5,86.5,2.9,2,8,0,0,2,4,5.3,376,6.4,52.2,23,24,14.0,3.09,0,2,8.0,45.8,11,21,8.3,31,31.0,1,7,,,,,68.4,35.0,74.1,,36.9,56.7,,53.1,,,1,2,32,23.8,53.0,16.1,5,2,0,0,1,3,9.4,193,8.0,0,66.7,6,6,-3.0,2.01,0,0,0.0,66.7,4,2,0.0,7,7.0,0,0,,,,,16.7,33.0,69.8,,36.5,,,56.0,,,0,0,9,0.0,70.1,0.0,0,1,0,0,0,2,22.2,1,0.2,1.67
MJ Morris,157404,QB,NC STATE,5,-5.31,0,100,248,65.8,73,77,14.8,2.77,0,6,6.8,57.1,44,27,8.3,89,89.0,4,28,,,,,65.2,66.1,35.0,,70.3,60.0,,57.2,,,1,1,103,33.3,101.4,10.1,9,3,1,2,6,4,3.9,575,7.5,65.7,67,69,12.3,2.59,1,5,6.5,60.9,42,16,4.5,75,75.0,2,22,,,,,64.1,64.9,31.4,,69.9,60.0,,56.6,,,0,0,85,25.0,111.1,5.3,4,2,1,0,6,3,3.5,485,7.0,80.0,15,18,16.3,3.15,0,1,4.8,55.6,10,13,16.7,25,25.0,2,8,,,,,68.0,64.8,73.6,,65.3,,,58.9,,,1,1,29,38.5,81.5,20.0,5,2,0,2,1,1,3.4,163,9.1,0,88.9,9,10,-1.4,2.35,1,0,0.0,80.0,8,2,0.0,11,11.0,0,2,,,,,65.6,57.7,70.4,,60.8,,,57.3,,,0,0,11,0.0,130.4,0.0,0,1,0,0,1,0,0.0,73,7.3,2.03
Tucker Gleason,122475,QB,TOLEDO,7,5.56,0,100,316,64.4,73,77,12.5,2.84,1,9,11.0,50.6,39,43,17.0,96,96.0,8,33,,,,,74.9,91.4,54.0,,88.0,,,83.2,,,2,2,101,18.6,92.5,8.3,8,11,0,1,6,1,1.0,610,7.9,61.5,52,54,11.1,2.76,1,4,7.3,50.0,27,29,15.6,69,69.0,5,22,,,,,74.4,83.0,49.3,,73.5,,,81.1,,,0,2,70,20.7,75.2,8.7,6,9,0,1,3,1,1.4,368,6.8,72.0,25,27,12.9,2.87,0,5,16.1,55.6,15,15,16.7,31,31.0,3,13,,,,,68.6,92.9,74.3,,92.0,,,71.1,,,2,0,35,13.3,129.0,6.5,2,2,0,0,4,0,0.0,266,9.9,0,75.0,4,4,-2.8,1.63,0,0,0.0,75.0,3,1,0.0,4,4.0,0,2,,,,,63.3,57.2,67.4,,57.1,,,,,,0,0,4,0.0,129.2,0.0,0,0,0,0,1,0,0.0,24,6.0,3.04
Jake Garcia,143941,QB,MIAMI FL,6,-10.61,0,96,220,62.7,67,73,12.4,2.69,2,3,3.9,56.2,41,33,2.4,85,88.5,1,23,,,,,51.4,36.2,80.4,,34.8,,,55.4,,,2,4,90,24.2,66.8,9.4,8,4,0,2,2,9,10.0,554,7.6,71.7,60,66,9.3,2.47,2,2,2.9,60.6,40,26,7.0,77,80.2,3,20,,,,,49.3,38.1,80.1,,37.1,,,54.1,,,2,3,80,30.8,72.8,10.4,8,3,0,2,2,7,8.8,460,7.0,50.0,18,18,13.5,2.91,0,1,5.3,50.0,9,7,0.0,19,19.8,0,6,,,,,67.2,48.7,72.7,,47.6,,,60.8,,,0,1,21,0.0,53.5,0.0,0,1,0,0,0,2,9.5,142,7.9,0,90.9,11,11,-3.1,1.53,0,0,0.0,72.7,8,0,20.0,11,11.5,2,3,,,,,65.6,63.8,70.4,,63.5,,,,,,0,0,11,,80.9,0.0,0,0,0,0,0,0,0.0,48,4.4,0.92
Joey Yellen,71430,QB,HAWAII,4,12.08,0,94,180,49.3,67,76,10.7,2.47,3,0,0.0,39.5,30,29,9.1,83,88.3,3,16,,,,,71.3,32.9,47.8,,32.9,,,,,,1,2,84,24.1,40.2,8.4,7,0,0,5,0,4,4.8,296,3.9,50.0,62,69,9.0,2.39,2,0,0.0,43.5,30,25,3.2,75,79.8,1,12,,,,,70.9,33.1,45.9,,33.0,,,,,,1,1,76,24.0,46.4,8.0,6,0,0,4,0,3,3.9,234,3.4,75.0,16,18,7.3,2.24,1,0,0.0,55.6,10,4,16.7,19,20.2,2,4,,,,,67.0,54.4,72.4,,54.1,,,,,,0,1,19,25.0,46.1,5.3,1,0,0,1,0,1,5.3,90,5.0,0,90.9,11,11,-3.5,1.53,0,0,0.0,90.9,10,0,0.0,11,11.7,0,0,,,,,65.6,63.8,70.4,,63.5,,,,,,0,0,11,,79.2,0.0,0,0,0,0,0,0,0.0,28,2.5,1.61
Max Johnson,124099,QB,TEXAS A&M,4,4.64,0,94,312,71.0,62,67,8.8,3.0,0,1,1.4,59.7,40,43,9.1,89,94.7,4,25,,,,,54.9,60.7,53.0,,57.1,,,66.0,,,2,0,95,25.6,97.6,12.4,11,11,0,3,3,2,2.1,496,7.4,71.2,52,57,7.2,2.84,0,1,1.7,59.6,34,36,8.1,75,79.8,3,20,,,,,52.0,61.8,50.3,,56.4,,,69.1,,,2,0,78,25.0,99.3,12.0,9,9,0,3,3,2,2.6,410,7.2,76.9,13,14,12.2,3.35,0,0,0.0,64.3,9,10,10.0,19,20.2,1,6,,,,,67.4,56.8,72.7,,60.3,,,53.1,,,1,0,22,20.0,87.5,10.5,2,2,0,0,0,0,0.0,107,7.6,0,100.0,3,4,-4.3,1.96,0,0,0.0,75.0,3,3,0.0,5,5.3,0,1,,,,,63.8,59.3,68.1,,59.2,,,,,,1,0,5,0.0,86.5,0.0,0,0,0,0,0,0,0.0,21,5.3,0.45
