player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
D.J. Wonnum,44550,ED,MIN,8,1,0,18,59.3,,,,,,72.8,,,71.9,0,0,0,27,0,0,21,14,1
Raekwon Davis,44582,DI,MIA,8,0,0,17,57.8,,,,,,60.9,,,78.9,0,0,0,37,0,0,0,9,0
Jonah Williams,44597,DI,LA,8,0,0,26,58.0,,64.3,,,,60.3,,,71.3,0,0,38,37,0,0,0,3,0
Leki Fotu,44614,DI,ARZ,6,0,0,1,57.4,,60.0,,,,52.0,,,29.7,0,1,12,30,0,0,0,0,0
Mitch Wishnowsky,44663,P,SF,8,0,0,28,,,61.8,,61.4,,62.7,,77.9,71.8,0,0,42,0,7,0,25,0,0
Braden Mann,44664,P,PHI,6,0,0,24,,,61.2,,,,62.2,,71.6,71.6,0,0,30,0,0,0,11,0,0
Camaron Cheeseman,44692,LS,WAS,8,0,0,32,,,22.6,,,0.0,26.7,,,66.7,0,0,31,0,0,0,38,0,0
Prince Tega Wanogho,44820,T,KC,3,0,0,16,,,61.6,,,,61.2,,,61.8,0,0,14,0,0,0,0,0,0
Khari Blasingame,44889,FB,CHI,8,0,0,6,,,,,,,49.6,,,72.9,1,0,0,0,28,44,29,19,0
Kayode Awosika,44909,G,DET,6,0,0,11,,,64.3,,,,62.8,,,71.9,0,0,28,0,0,0,0,0,0
Olamide Zaccheaus,44920,WR,PHI,6,0,0,24,,,,59.9,,,57.2,,,69.0,0,0,0,0,16,13,1,3,0
Hjalte Froholdt,44959,C,ARZ,8,0,0,1,,,64.3,,,,62.0,,,62.5,0,0,28,0,0,0,0,0,0
Nolan Cooney,44995,P,ARZ,4,0,0,1,,,60.2,,,,61.7,,58.4,68.9,0,0,17,0,0,0,13,0,0
Blake Gillikin,45045,P,ARZ,4,1,0,1,,,60.0,,,,63.4,,60.2,67.7,0,0,11,0,0,0,16,0,1
Luke Masterson,45046,LB,LV,8,0,0,23,59.9,,,,,,56.5,,,30.9,0,1,0,33,29,37,24,24,1
Sua Opeta,45110,G,PHI,8,0,0,24,,,65.5,,,,62.4,,,62.8,0,0,42,0,0,0,0,0,0
Terrell Burgess,45255,S,WAS,3,1,0,32,59.1,,,,,,63.7,,,69.2,0,0,0,11,13,14,19,13,1
Essang Bassey,45258,CB,LAC,6,0,0,27,,,,,,,62.7,,,70.1,0,0,0,0,31,4,0,6,0
Jordan Fuller,45326,S,LA,8,0,0,26,59.4,,,,,,62.2,,,66.1,0,0,0,37,16,0,0,3,0
Eric Banks,45507,DI,ARZ,2,0,0,1,58.3,,,,,,59.1,,,71.3,0,0,0,10,0,0,0,0,0
Brandon Stephens,45644,CB,BLT,8,0,0,3,60.0,,,,,,69.1,,,68.3,0,0,0,2,25,7,4,4,1
D'Ernest Johnson,45734,HB,JAX,8,0,0,15,,,,58.5,,,54.4,,,73.4,0,0,0,0,24,31,32,26,0
Royce Freeman,45747,HB,LA,5,0,0,26,,,,,,,70.0,,,72.3,0,0,0,0,0,16,20,10,2
Ty Johnson,45769,HB,BUF,2,0,0,4,,,,57.4,,,41.5,,,63.0,0,0,0,0,5,11,2,0,1
Trayveon Williams,45775,HB,CIN,7,0,0,7,,,,58.5,,,67.9,,,70.5,1,0,0,0,31,34,35,12,2
Saquon Barkley,45791,HB,NYG,1,0,0,21,,,,,,,60.0,,,62.5,0,0,0,0,0,0,0,0,0
Jake Funk,45835,HB,IND,4,0,0,14,,,,,,,56.4,,,66.7,0,0,0,0,2,22,0,1,0
Chase Edmonds,45851,HB,TB,3,0,0,30,,,,,,,39.8,,,66.6,2,0,0,0,4,11,12,6,0
Travis Homer,45859,HB,CHI,7,1,0,6,,,,,,,59.1,,,35.6,1,1,0,0,28,37,22,15,2
Justice Hill,45865,HB,BLT,4,0,0,3,,,,,,,56.5,,,67.7,0,0,0,0,4,12,1,4,0
Ke'Shawn Vaughn,45866,HB,TB,5,0,0,30,,,,,,,67.0,,,69.1,0,0,0,0,7,0,0,11,0
Devine Ozigbo,45903,HB,DET,3,0,0,11,,,,,,,61.2,,,69.2,0,0,0,0,0,12,5,11,0
Myles Gaskin,45914,HB,LA,2,0,0,26,,,,,,,62.7,,,67.1,0,0,0,0,6,0,0,2,0
Qadree Ollison,45934,HB,PIT,2,0,0,25,,,,,,,70.9,,,69.2,0,0,0,0,0,0,0,10,0
Isaiah Wynn,46048,G,MIA,6,0,0,17,,,65.0,,,,62.3,,,62.7,0,0,36,0,0,0,0,0,0
Lester Cotton,46085,G,MIA,8,0,0,17,,,66.6,,,,63.8,,,74.7,0,0,44,0,0,0,0,0,0
Wyatt Teller,46131,G,CLV,7,0,0,8,,,64.5,,,,62.1,,,62.8,0,0,30,0,0,0,0,0,0
Robert Hunt,46139,G,MIA,8,0,0,17,,,61.7,,,,61.6,,,66.0,0,0,40,0,0,0,0,0,0
Matt Peart,46179,T,NYG,5,0,0,21,,,61.3,,,,61.3,,,64.0,0,0,15,0,0,0,0,0,0
Will Hernandez,46180,G,ARZ,7,0,0,1,,,64.8,,,,63.0,,,72.7,0,0,25,0,0,0,0,0,0
Patrick Mekari,46219,T,BLT,4,0,0,3,,,60.4,,,,61.1,,,64.8,0,0,17,0,0,0,0,0,0
Orlando Brown Jr.,46227,T,CIN,7,0,0,7,,,63.3,,,,62.1,,,68.2,0,0,27,0,0,0,0,0,0
Chuma Edoga,46232,T,DAL,6,0,0,9,,,61.0,,,,47.0,,,25.8,0,1,25,0,0,0,0,0,0
Elijah Wilkinson,46238,G,ARZ,6,0,0,1,,,62.9,,,,62.2,,,70.8,0,0,23,0,0,0,0,0,0
Calvin Anderson,46247,T,NE,5,0,0,19,,,60.5,,,,61.1,,,65.0,0,0,15,0,0,0,0,0,0
Joe Noteboom,46249,G,LA,5,0,0,26,,,62.7,,,,61.9,,,67.7,0,0,21,0,0,0,0,0,0
Justin Herron,46271,T,LV,1,0,0,23,,,60.0,,,,60.0,,,64.6,0,0,2,0,0,0,0,0,0
Mike McGlinchey,46275,T,DEN,7,0,0,10,,,63.7,,,,62.6,,,71.8,0,0,31,0,0,0,0,0,0
Blake Brandel,46282,G,MIN,8,0,0,18,,,61.8,,,,61.6,,,66.0,0,0,34,0,0,0,0,0,0
Elgton Jenkins,46298,G,GB,2,0,0,12,,,60.0,,,,60.8,,,61.5,0,0,7,0,0,0,0,0,0
Blake Hance,46301,G,JAX,8,0,0,15,,,63.9,,,,62.4,,,68.6,0,0,37,0,0,0,0,0,0
Geron Christian,46375,T,HST,1,0,0,13,,,60.0,,,,60.9,,,65.3,0,0,6,0,0,0,0,0,0
Matt Pryor,46647,T,SF,7,0,0,28,,,64.1,,,,52.7,,,26.2,0,1,37,0,0,0,0,0,0
Quinn Bailey,46669,G,DEN,7,0,0,10,,,61.3,,,,61.4,,,65.5,0,0,31,0,0,0,0,0,0
Chris Lindstrom,46692,G,ATL,4,0,0,2,,,63.0,,,,62.2,,,70.7,0,0,14,0,0,0,0,0,0
Kevin Dotson,46735,G,LA,5,0,0,26,,,64.2,,,,62.7,,,72.0,0,0,21,0,0,0,0,0,0
Nick Harris,46752,C,CLV,4,0,0,8,,,60.8,,,,60.8,,,60.7,0,0,13,0,0,0,0,0,0
Braden Smith,46794,T,IND,3,0,0,14,,,61.4,,,,61.6,,,69.2,0,0,13,0,0,0,0,0,0
Nate Davis,46808,G,CHI,2,0,0,6,,,60.0,,,,60.0,,,62.4,0,0,1,0,0,0,0,0,0
Brian O'Neill,46854,T,MIN,5,0,0,18,,,62.6,,,,62.1,,,70.4,0,0,20,0,0,0,0,0,0
Kaleb McGary,46912,T,ATL,8,0,0,2,,,63.3,,,,62.3,,,71.2,0,0,26,0,0,0,0,0,0
Ike Boettger,46918,G,IND,2,0,0,14,,,60.0,,,,60.6,,,63.8,0,0,8,0,0,0,0,0,0
Fred Johnson,46951,T,PHI,8,0,0,24,,,64.5,,,,62.6,,,69.4,0,0,43,0,0,0,0,0,0
Max Scharping,46961,C,CIN,7,0,0,7,,,63.5,,,,62.4,,,71.4,0,0,28,0,0,0,0,0,0
Jackson Barton,46978,T,ARZ,1,0,0,1,,,60.0,,,,60.1,,,62.8,0,0,3,0,0,0,0,0,0
Lucas Niang,47004,T,KC,5,0,0,16,,,63.8,,,,61.9,,,62.4,0,0,23,0,0,0,0,0,0
Dalton Risner,47008,G,MIN,5,0,0,18,,,64.4,,,,62.8,,,72.2,0,0,22,0,0,0,0,0,0
Kolton Miller,47013,T,LV,8,0,0,23,,,61.1,,,,61.4,,,65.4,0,0,27,0,0,0,0,0,0
Isaiah Prince,47019,T,ATL,2,0,0,2,,,60.0,,,,60.7,,,64.1,0,0,10,0,0,0,0,0,0
Josiah Deguara,47034,TE,GB,7,0,0,12,,,61.3,,,,61.7,,,69.5,0,1,17,0,23,38,30,14,2
Foster Moreau,47043,TE,NO,6,0,0,20,,,62.9,,,,56.6,,,65.1,0,0,30,0,0,10,21,0,0
Jordan Akins,47050,TE,CLV,5,0,0,8,,,61.4,,,,57.6,,,64.3,0,0,17,0,0,15,2,0,0
Josh Oliver,47083,TE,MIN,8,0,0,18,,,63.8,,,,67.7,,,65.8,0,0,35,0,0,34,0,0,0
Andrew Beck,47121,FB,HST,7,0,0,13,,,,68.0,,,53.9,,,68.7,1,0,0,0,34,30,32,1,0
Tyler Conklin,47124,TE,NYJ,3,0,0,22,,,,,,,76.5,,,64.8,0,0,0,0,0,3,0,0,0
Mike Gesicki,47153,TE,NE,3,0,0,19,,,,,,,61.4,,,63.3,0,0,0,0,0,6,0,0,0
Mitchell Wilcox,47234,TE,CIN,7,0,0,7,,,62.4,61.2,,,67.6,,,71.7,0,0,28,0,14,34,35,8,2
Durham Smythe,47257,TE,MIA,8,0,0,17,,,63.9,,,,67.7,,,69.0,0,0,41,0,0,41,19,0,1
Drew Sample,47259,TE,CIN,7,0,0,7,,,63.5,,,,59.7,,,68.4,0,0,28,0,0,34,20,0,0
Dallas Goedert,47272,TE,PHI,3,0,0,24,,,,,,,59.1,,,62.6,0,0,0,0,0,3,0,0,0
Hayden Hurst,47294,TE,CAR,4,0,0,5,,,,,,,62.7,,,62.8,0,0,0,0,4,7,0,0,0
Brycen Hopkins,47338,TE,LA,2,0,0,26,,,,,,,63.4,,,69.1,0,0,0,0,0,0,0,6,0
Mark Andrews,47436,TE,BLT,3,0,0,3,,,,,,,60.4,,,62.0,0,0,0,0,0,4,0,0,0
Andy Isabella,47448,WR,BUF,1,0,0,4,,,,,,,59.9,,,72.0,0,0,0,0,0,3,0,6,0
Jakobi Meyers,47468,WR,LV,1,0,0,23,,,,,,,59.7,,,63.2,0,0,0,0,0,2,0,0,0
Scott Miller,47481,WR,ATL,8,0,0,2,,,,,,,56.6,61.0,,68.1,0,0,0,0,0,39,7,5,1
Hunter Renfrow,47509,WR,LV,1,0,0,23,,,,61.2,,,60.0,,,61.8,0,0,0,0,0,2,0,0,0
Christian Kirk,47546,WR,JAX,3,0,0,15,,,,,,,56.6,61.6,,63.6,0,0,0,0,0,4,0,4,0
KaVontae Turpin,47658,WR,DAL,7,0,0,9,,,,68.0,,,60.8,88.6,,64.3,0,0,0,0,2,25,0,27,0
DJ Turner,47663,WR,LV,1,2,0,23,,,,,,,75.8,,,25.6,0,1,0,0,3,7,4,0,1
Nick Westbrook-Ikhine,47861,WR,TEN,6,0,0,31,,,,,,,53.3,,,74.2,0,0,0,0,11,31,1,22,0
D.K. Metcalf,47864,WR,SEA,2,0,0,29,,,,,,,59.4,,,62.0,0,0,0,0,0,2,0,0,0
Ray-Ray McCloud III,47895,WR,SF,8,0,0,28,,,,56.8,,,61.9,67.7,,67.0,0,0,0,0,0,36,0,30,0
Andre Baccellia,47901,WR,ARZ,1,0,0,1,,,,58.5,,,59.3,,,62.0,0,0,0,0,0,6,0,0,0
Parris Campbell,47940,WR,NYG,4,0,0,21,,,,62.3,,,38.8,,,21.9,0,1,0,0,0,8,0,0,0
Braxton Berrios,47961,WR,MIA,8,0,0,17,,,,58.3,,,61.0,71.2,,64.3,0,0,0,0,0,43,0,27,0
Equanimeous St. Brown,47967,WR,CHI,2,0,0,6,,,,,,,52.8,,,67.7,0,0,0,0,0,0,2,0,0
Devon Allen,47972,WR,PHI,2,0,0,24,,,,59.5,,,71.1,,,68.2,0,0,0,0,8,8,4,3,0
Keith Kirkwood,48017,WR,NO,6,0,0,20,,,,,,,59.8,,,68.4,0,0,0,0,20,27,0,0,0
Trent Sherfield,48021,WR,BUF,8,0,1,4,,,,,,,44.3,,,28.5,2,1,0,0,46,11,0,23,2
Jauan Jennings,48027,WR,SF,2,0,0,28,,,,,,,59.6,,,68.9,0,0,0,0,0,0,0,7,0
Brandon Powell,48036,WR,MIN,8,0,0,18,,,,,,,61.1,56.0,,64.6,0,0,0,1,0,0,0,31,0
Trenton Irwin,48080,WR,CIN,4,0,0,7,,,,,,,60.5,52.4,,63.4,0,0,0,0,0,0,0,12,0
Keelan Doss,48143,WR,LAC,2,0,0,27,,,,,,,41.2,,,62.6,0,0,0,0,0,6,0,0,0
Cody Thompson,48152,WR,SEA,6,0,0,29,,,,,,,59.2,,,70.9,0,0,0,0,32,27,0,19,1
Cedrick Wilson Jr.,48170,WR,MIA,2,0,0,17,,,,,,,60.0,60.1,,62.0,0,0,0,0,0,1,0,1,0
Miles Boykin,48209,WR,PIT,7,0,0,25,,,,,,,59.9,,,82.1,1,0,0,0,30,36,41,27,1
Calvin Ridley,48262,WR,JAX,2,0,0,15,,,,,,,75.0,,,61.8,0,0,0,0,0,4,0,0,0
DJ Moore,48267,WR,CHI,2,0,0,6,,,,,,,60.0,,,62.6,0,0,0,0,0,1,0,0,0
N'Keal Harry,48297,WR,MIN,5,0,0,18,,,,,,,64.0,,,66.8,0,0,0,0,0,18,0,6,0
Parker Hesse,48369,TE,ATL,1,0,1,2,,,,,,,46.2,,,23.0,0,1,0,0,0,0,7,0,1
Da'Shawn Hand,48386,DI,MIA,6,0,0,17,58.2,,,,,,58.2,,,66.9,0,0,0,19,0,0,0,0,0
Kentavius Street,48404,DI,PHI,4,0,0,24,59.1,,,,,,61.0,,,68.3,0,0,0,9,0,0,0,3,0
Anthony Nelson,48405,ED,TB,6,0,0,30,,,62.8,,,,61.5,,,65.6,0,0,22,0,0,9,6,2,0
Mike Danna,48415,ED,KC,8,0,0,16,58.4,,,,,,61.2,,,71.1,0,0,0,23,0,0,0,9,0
James Smith-Williams,48455,ED,WAS,4,0,0,32,60.0,,,,,,63.4,,,65.2,0,0,0,6,0,0,20,0,0
Sam Hubbard,48457,ED,CIN,3,0,0,7,,,,,,,61.5,,,67.3,0,0,0,0,0,0,0,3,0
Tyquan Lewis,48475,ED,IND,3,0,0,14,58.8,,,,,,61.4,,,73.0,0,0,0,13,0,0,0,6,0
Justin Hollins,48498,ED,GB,4,0,0,12,59.7,,,,,,67.1,,,70.1,0,0,0,3,0,1,1,15,0
Carl Granderson,48500,ED,NO,8,0,0,20,58.3,,,,,,59.0,,,68.6,0,0,0,30,0,0,0,3,0
Chase Winovich,48523,ED,MIA,3,1,0,17,60.0,,,,,,67.5,,,68.4,0,0,0,1,14,18,8,5,1
Bradley Chubb,48526,ED,MIA,4,0,0,17,,,,,,,63.7,,,67.3,0,0,0,0,0,0,0,6,0
Oshane Ximines,48538,ED,NYG,3,0,0,21,,,,,,,54.2,,,67.0,1,0,0,0,13,16,22,1,0
Dorance Armstrong,48557,ED,DAL,7,0,0,9,59.4,,,,,,62.2,,,72.5,0,0,0,21,0,0,0,18,0
Matt Nelson,48584,T,DET,3,0,0,11,,,60.0,,,,60.7,,,63.9,0,0,9,0,0,0,0,0,0
Harold Landry III,48600,ED,TEN,1,0,0,31,60.0,,,,,,60.0,,,61.6,0,0,0,2,0,0,0,0,0
Roy Lopez,48676,DI,ARZ,1,0,0,1,,,,,,,60.0,,,66.5,0,0,0,0,0,0,0,0,0
Daron Payne,48698,DI,WAS,8,0,0,32,57.2,,,,,,58.0,,,71.9,0,0,0,38,0,0,0,4,0
Greg Gaines,48706,DI,TB,1,0,0,30,,,,,,,60.5,,,67.9,0,0,0,0,0,0,0,2,0
Rasheem Green,48731,ED,CHI,8,0,0,6,90.4,,,,,,92.2,,,69.3,0,0,0,41,0,0,0,1,0
Taven Bryan,48753,DI,IND,8,0,0,14,57.9,,61.5,,,,54.3,,,38.3,0,1,36,46,0,0,0,0,0
L.J. Collier,48822,DI,ARZ,1,0,0,1,60.0,,,,,,60.0,,,63.7,0,0,0,2,0,0,0,0,0
Patrick Ricard,48862,FB,BLT,8,0,0,3,58.6,,,,,,65.0,,,70.1,0,0,0,20,0,29,0,0,0
Daniel Ekuale,48874,DI,NE,2,0,0,19,58.7,,,,,,59.2,,,68.5,0,0,0,12,0,0,0,0,0
Poona Ford,48875,DI,BUF,5,0,0,4,58.5,,,,,,59.2,,,69.4,0,0,0,17,0,0,0,0,0
Justin Jones,48940,DI,CHI,8,0,0,6,57.5,,,,,,58.3,,,72.0,0,0,0,31,0,0,0,4,0
Vita Vea,48956,DI,TB,4,0,0,30,59.0,,,,,,60.1,,,69.1,0,0,0,5,0,0,0,4,0
Tim Settle,48966,DI,BUF,7,0,0,4,57.9,,,,,,59.3,,,75.2,0,0,0,22,0,0,0,2,0
Kevin Strong,48981,DI,ARZ,3,0,0,1,59.9,,,,,,62.3,,,77.3,0,0,0,1,0,0,0,2,0
Khalil Davis,48988,DI,HST,5,0,0,13,58.1,,,,,,58.6,,,69.1,0,0,0,19,0,0,0,0,0
Kendal Vickers,48993,DI,BUF,2,0,0,4,59.1,,,,,,60.4,,,70.0,0,0,0,4,0,0,0,1,0
Nick Scott,49012,S,CIN,7,0,0,7,59.4,,,,,,60.5,,,65.2,0,0,0,25,0,0,0,3,0
Josh Woods,49023,LB,ARZ,4,0,0,1,59.7,,,,,,59.8,,,65.6,0,0,0,19,0,0,4,1,0
Justin Reid,49048,S,KC,7,0,0,16,91.1,,,,,,90.2,,,26.3,0,1,0,23,0,0,0,0,0
Tre Flowers,49059,CB,ATL,8,0,0,2,59.2,,,,,,46.9,,,65.3,0,1,0,31,18,20,14,41,1
Khaleke Hudson,49073,LB,WAS,8,1,0,32,59.7,,,,,,68.0,,,72.5,1,0,0,41,35,49,38,28,1
Jalen Thompson,49116,S,ARZ,1,0,0,1,,,,,,,60.0,,,82.7,0,0,0,0,0,0,0,1,0
Dallin Leavitt,49120,S,GB,7,0,1,12,59.6,,,,,,48.7,,,71.9,0,2,0,23,30,38,30,21,0
Ryan Neal,49132,S,TB,7,0,0,30,59.6,,,,,,65.6,,,67.3,0,0,0,24,1,0,0,5,1
Godwin Igwebuike,49166,HB,PIT,4,0,0,25,,,,59.3,,,69.0,,,67.5,0,0,0,0,11,13,0,7,0
Ezekiel Turner,49167,LB,ARZ,8,2,0,1,59.5,,,,,,75.9,,,73.5,0,0,0,40,33,42,29,24,3
Elijah Campbell,49190,S,MIA,6,0,0,17,59.6,,,,,,50.1,,,27.4,0,2,0,25,37,32,12,21,2
Demetrius Flannigan-Fowles,49231,LB,SF,8,0,0,28,59.4,,,,,,54.3,,,72.9,1,0,0,28,44,33,25,21,0
Tony Brown,49255,CB,IND,7,0,0,14,59.2,,,,,,55.7,,,84.3,3,0,0,39,35,35,27,22,1
Andrew Wingard,49268,S,JAX,8,0,0,15,59.8,,,,,,60.9,,,70.2,0,0,0,5,38,32,32,21,0
Carlton Davis III,49335,CB,TB,3,0,0,30,,,,,,,59.9,,,70.9,0,0,0,0,0,0,0,5,0
Kindle Vildor,49346,CB,TEN,2,0,0,31,,,,,,,36.9,,,67.7,0,0,0,0,5,0,0,2,0
Chandon Sullivan,49349,CB,PIT,7,0,0,25,,,,,,,52.2,,,76.5,0,0,0,0,30,35,0,27,0
Jaire Alexander,49350,CB,GB,2,0,0,12,59.4,,,,,,60.3,,,68.2,0,0,0,8,0,1,0,0,0
Ugo Amadi,49352,CB,NO,8,0,1,20,60.0,,,,,,49.0,,,69.1,0,1,0,1,42,20,1,5,0
Greg Stroman Jr.,49354,CB,CHI,5,0,0,6,59.8,,,,,,57.0,,,70.1,0,0,0,2,6,7,0,10,0
Isaac Yiadom,49355,CB,NO,8,0,0,20,59.5,,,,,,75.6,,,84.3,1,0,0,30,42,19,25,31,3
Chris Lammons,49368,CB,IND,1,0,0,14,,,,,,,72.9,,,69.5,0,0,0,0,6,7,5,0,1
C.J. Gardner-Johnson,49371,S,DET,1,0,0,11,,,,,,,60.0,,,65.2,0,0,0,0,0,0,0,1,0
Jaylon Jones,49374,CB,CHI,8,0,0,6,60.1,,,,,,64.7,,,82.4,3,0,0,36,37,42,27,20,3
Donte Jackson,49377,CB,CAR,2,0,0,5,,,,,,,60.0,,,69.1,0,0,0,0,0,0,0,3,0
Danny Johnson,49379,CB,WAS,8,0,0,32,60.4,,,,,,67.1,,,77.3,0,0,0,41,4,0,0,13,0
Cam Lewis,49395,S,BUF,8,0,0,4,59.1,,,,,,60.5,,,38.5,1,1,0,20,43,32,19,24,2
M.J. Stewart,49397,S,HST,7,0,0,13,59.4,,,,,,62.8,,,75.2,0,1,0,27,26,21,31,25,0
Julian Blackmon,49434,S,IND,8,0,0,14,59.3,,,,,,62.3,,,69.5,0,0,0,46,20,0,0,13,0
Ka'dar Hollman,49446,CB,HST,6,0,0,13,60.0,,,,,,70.6,,,50.2,0,1,0,10,18,0,23,18,3
Taron Johnson,49511,CB,BUF,2,0,0,4,,,,,,,62.3,,,76.4,0,0,0,0,2,0,0,1,0
Nick McCloud,49535,CB,NYG,8,1,0,21,59.7,,,,,,58.2,,,87.8,3,0,0,37,28,38,45,36,1
Denzel Ward,49558,CB,CLV,7,0,0,8,78.5,,,,,,81.7,,,72.1,0,0,0,25,0,0,0,2,0
Ashtyn Davis,49560,S,NYJ,7,1,0,22,59.4,,,,,,68.1,,,76.3,0,0,0,30,31,26,40,32,3
Rock Ya-Sin,49564,CB,BLT,8,0,0,3,60.4,,,,,,60.1,,,79.0,0,0,0,10,44,0,1,28,0
Duke Shelley,49569,CB,LA,8,1,0,26,59.6,,,,,,51.5,,,81.9,2,1,0,12,41,37,27,26,2
Matt Dickerson,49601,DI,KC,2,0,1,16,,,,,,,61.9,,,67.3,0,1,0,0,0,0,0,4,0
Zach Allen,49605,DI,DEN,8,0,0,10,58.3,,,,,,59.8,,,71.0,0,0,0,43,0,0,0,7,0
Nick Thurman,49607,DI,CAR,7,0,0,5,57.4,,,,,,57.6,,,71.3,0,0,0,30,0,0,0,0,0
Markus Bailey,49681,LB,CIN,7,0,0,7,,,,,,,71.5,,,73.6,1,0,0,0,31,34,35,24,1
Shaquille Leonard,49684,LB,IND,1,0,0,14,60.0,,,,,,60.0,,,61.3,0,0,0,1,0,0,0,0,0
Cole Holcomb,49753,LB,PIT,7,0,0,25,59.5,,,,,,59.9,,,63.8,0,0,0,27,0,0,1,1,0
Quincy Williams,49779,LB,NYJ,3,0,0,22,,,,,,,61.2,,,66.3,0,0,0,0,0,0,0,5,0
Azeez Al-Shaair,49792,LB,TEN,7,0,0,31,58.8,,,,,,59.1,,,64.3,0,0,0,30,0,0,0,0,0
Zaire Franklin,49834,LB,IND,8,0,0,14,59.5,,,,,,61.7,,,67.9,0,0,0,41,0,0,0,9,0
Ryan Connelly,49840,LB,NO,1,0,0,20,60.0,,,,,,67.3,,,66.9,0,0,0,2,5,6,5,3,0
Christian Rozeboom,49862,LB,LA,8,0,0,26,60.0,,,,,,56.3,,,73.2,2,0,0,37,13,42,29,15,1
B.J. Hill,49894,DI,CIN,7,0,0,7,58.3,,,,,,59.9,,,72.8,0,0,0,28,0,0,0,3,0
Sebastian Joseph-Day,49935,DI,LAC,4,0,0,27,58.6,,,,,,60.0,,,67.7,0,0,0,11,0,0,0,3,0
Jerry Tillery,49949,DI,LV,8,0,0,23,58.2,,,,,,59.2,,,73.1,0,0,0,35,0,0,0,1,0
Derrick Nnadi,49970,DI,KC,8,0,0,16,58.4,,,,,,67.4,,,75.4,0,0,0,23,0,0,0,9,0
Broderick Washington,50049,DI,BLT,8,0,0,3,60.0,,60.0,,,,64.3,,,70.4,0,0,9,22,0,0,0,10,0
Uchenna Nwosu,50084,ED,SEA,1,0,0,29,60.0,,,,,,60.4,,,63.9,0,0,0,6,0,0,0,0,0
John Franklin-Myers,50088,ED,NYJ,3,0,0,22,59.4,,,,,,60.2,,,67.7,0,0,0,1,0,0,0,2,0
Josh Sweat,50120,ED,PHI,2,0,0,24,,,,,,,60.5,,,65.9,0,0,0,0,0,0,0,2,0
Lorenzo Carter,50126,ED,ATL,8,0,0,2,,,,,,,63.9,,,74.1,0,0,0,0,35,0,2,21,0
Ogbo Okoronkwo,50130,ED,CLV,6,0,0,8,,,,,,,66.5,,,69.6,0,0,0,0,0,0,0,15,0
Jacob Martin,50152,ED,IND,8,0,0,14,59.5,,,,,,68.5,,,72.7,0,0,0,1,0,32,0,14,0
Malcolm Roach,50191,DI,NO,8,0,0,20,59.9,,,,,,61.5,,,67.2,0,0,0,30,0,0,0,2,0
Arden Key,50201,ED,TEN,7,0,0,31,73.2,,,,,,78.4,,,70.7,0,0,0,30,0,0,0,11,0
Oren Burks,50203,LB,SF,8,0,0,28,59.8,,,,,,52.0,,,73.1,0,0,0,2,34,10,25,7,0
Rashaan Evans,50213,LB,DAL,1,0,0,9,,,,,,,65.6,,,68.0,0,0,0,0,8,0,0,5,0
Josh Allen,50235,ED,JAX,8,0,0,15,58.6,,,,,,60.6,,,70.0,0,0,0,28,0,0,0,11,0
Marcus Davenport,50291,ED,MIN,1,0,0,18,59.5,,,,,,59.9,,,64.8,0,0,0,5,0,0,0,0,0
Christian Wilkins,50293,DI,MIA,8,0,0,17,58.3,,26.7,,,,49.4,,,72.3,0,0,44,37,0,0,0,15,0
Nik Needham,50356,CB,MIA,1,0,0,17,,,,,,,60.9,,,68.2,0,0,0,0,0,0,0,2,0
Tre Herndon,50380,CB,JAX,8,0,0,15,,,,,,,47.6,,,68.3,0,0,0,0,13,0,0,9,0
Isaiah Oliver,50393,CB,SF,8,3,0,28,,,,,,,72.2,,,74.1,0,0,0,0,39,10,4,26,2
Jeremy Reaves,50406,S,WAS,5,1,0,32,59.6,,,,,,87.9,,,70.3,1,0,0,23,18,27,18,12,5
Juan Thornhill,50426,S,CLV,5,0,0,8,60.0,,,,,,64.8,,,65.7,0,0,0,2,27,0,0,0,1
Jalen Davis,50431,CB,CIN,7,0,0,7,60.4,,,,,,53.1,,,29.4,0,1,0,10,31,0,0,27,0
Michael Jackson,50437,CB,SEA,7,0,0,29,59.7,,,,,,61.8,,,79.6,0,0,0,30,19,12,8,19,1
Parry Nickerson,50511,CB,MIA,4,0,0,17,,,,,,,58.9,,,74.0,0,0,0,0,6,0,0,13,0
Mike Ford,50535,CB,CLV,7,0,0,8,59.9,,,,,,62.0,,,67.1,2,1,0,26,37,31,34,45,5
Avonte Maddox,50543,CB,PHI,1,0,0,24,,,,,,,60.0,,,62.6,0,0,0,0,0,1,0,0,0
Luke Gifford,50675,LB,TEN,4,2,0,31,59.9,,,,,,71.4,,,73.6,1,0,0,18,18,21,23,18,1
Jason Cabinda,50714,FB,DET,3,0,0,11,,,,,,,71.0,,,70.6,0,0,0,0,15,13,12,13,2
Josey Jewell,50720,LB,DEN,7,0,0,10,60.0,,,,,,60.6,,,63.9,0,0,0,31,0,0,0,0,0
