player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Jordan Travis,77615,QB,FLORIDA ST,4,2.78,0,96,167,64.8,71,73,14.9,3.07,0,6,8.1,57.5,42,34,8.7,78,81.3,4,34,,,,,73.6,91.5,81.1,91.1,,69.1,,1,1,79,11.8,112.2,5.1,4,1,0,1,5,0,0.0,790,10.8,71.4,63,63,10.9,2.63,0,5,7.8,65.1,41,23,8.9,65,67.7,4,27,,,,,73.4,90.5,80.7,90.7,,63.8,,0,1,66,8.7,109.4,3.1,2,0,0,0,3,0,0.0,662,10.5,73.1,26,28,12.8,3.19,0,1,3.3,67.9,19,12,0.0,31,32.3,0,12,,,,,68.4,84.2,74.1,79.4,,69.1,,1,0,33,16.7,124.6,6.5,2,1,0,1,2,0,0.0,283,10.1,0,100.0,18,18,-2.0,1.7,0,0,0.0,100.0,18,1,0.0,18,18.8,0,5,,,,,67.1,68.9,72.4,68.5,,,,0,0,20,0.0,102.5,0.0,0,0,0,0,0,0,0.0,155,8.6,-0.4
Nate Cox,60432,QB,NEVADA,4,-1.37,0,95,239,59.1,66,69,11.9,2.74,1,6,8.0,50.7,35,42,10.3,81,85.3,4,24,,,,,59.1,68.3,54.0,65.8,,66.1,,1,0,87,16.7,82.6,8.6,7,5,0,1,2,3,3.4,473,6.9,65.1,63,65,9.5,2.53,0,5,7.2,56.9,37,33,9.8,76,80.0,4,21,,,,,58.3,68.3,53.1,64.8,,67.2,,1,0,80,21.2,86.4,9.2,7,4,0,1,2,3,3.8,416,6.4,58.8,17,18,8.8,2.65,1,1,4.8,55.6,10,9,0.0,19,20.0,0,6,,,,,67.4,57.6,72.7,59.2,,57.3,,0,0,22,0.0,71.8,0.0,0,1,0,0,0,1,4.5,101,5.6,0,85.7,14,14,-2.7,1.48,0,0,0.0,85.7,12,0,0.0,14,14.7,0,3,,,,,66.4,52.8,71.4,52.6,,,,0,0,15,,79.8,0.0,0,0,0,0,0,1,6.7,44,3.1,-0.79
Joey Yellen,71430,QB,HAWAII,4,12.08,0,94,180,49.3,67,76,10.7,2.47,3,0,0.0,39.5,30,29,9.1,83,88.3,3,16,,,,,71.3,32.9,47.8,32.9,,,,1,2,84,24.1,40.2,8.4,7,0,0,5,0,4,4.8,296,3.9,50.0,62,69,9.0,2.39,2,0,0.0,43.5,30,25,3.2,75,79.8,1,12,,,,,70.9,33.1,45.9,33.0,,,,1,1,76,24.0,46.4,8.0,6,0,0,4,0,3,3.9,234,3.4,75.0,16,18,7.3,2.24,1,0,0.0,55.6,10,4,16.7,19,20.2,2,4,,,,,67.0,54.4,72.4,54.1,,,,0,1,19,25.0,46.1,5.3,1,0,0,1,0,1,5.3,90,5.0,0,90.9,11,11,-3.5,1.53,0,0,0.0,90.9,10,0,0.0,11,11.7,0,0,,,,,65.6,63.8,70.4,63.5,,,,0,0,11,,79.2,0.0,0,0,0,0,0,0,0.0,28,2.5,1.61
Kaidon Salter,132046,QB,LIBERTY,3,7.62,0,94,206,63.3,60,67,17.7,3.83,2,5,7.0,52.2,35,32,7.9,89,94.7,3,32,,,,,27.7,63.8,80.6,60.5,57.2,64.2,,2,3,93,15.6,82.9,5.6,5,17,0,3,4,6,6.5,579,8.6,63.9,36,42,13.8,4.09,1,3,6.7,52.4,22,22,4.3,53,56.4,1,15,,,,,29.7,61.1,79.5,60.3,57.2,59.9,,2,2,56,4.5,65.1,1.9,1,10,0,3,2,4,7.1,235,5.6,69.0,29,30,19.0,3.22,1,2,6.3,60.0,18,10,10.0,41,43.6,2,18,,,,,33.1,67.2,75.0,61.9,,71.1,,0,1,43,40.0,111.9,9.8,4,7,0,0,2,2,4.7,371,12.4,0,100.0,5,5,-3.4,1.7,0,0,0.0,100.0,5,0,0.0,5,5.3,0,1,,,,,64.2,66.3,68.6,66.0,,,,0,0,6,,89.2,0.0,0,0,0,0,0,0,0.0,27,5.4,6.77
Graham Mertz,97994,QB,WISCONSIN,4,-0.44,0,94,349,73.2,71,75,10.8,2.76,1,8,9.8,65.3,49,27,5.8,87,92.6,3,35,,,,,72.2,79.0,58.9,79.6,59.8,61.5,,0,3,94,22.2,108.8,6.9,6,6,0,3,7,2,2.1,680,9.1,76.1,71,76,10.1,2.59,2,8,9.9,67.1,51,24,5.6,85,90.4,3,33,,,,,72.1,80.6,58.4,80.4,,64.0,,0,3,90,16.7,103.7,4.7,4,5,0,3,6,2,2.2,654,8.6,66.7,6,6,6.2,3.56,0,0,0.0,66.7,4,3,0.0,9,9.6,0,4,,,,,65.6,59.4,71.1,62.6,59.8,57.3,,0,0,11,66.7,149.3,22.2,2,1,0,0,1,0,0.0,126,21.0,0,100.0,6,7,-1.7,1.76,1,0,0.0,85.7,6,0,0.0,7,7.4,0,2,,,,,64.6,64.1,69.1,63.9,,,,0,0,7,,118.8,0.0,0,0,0,0,0,0,0.0,100,14.3,12.39
Hudson Card,123109,QB,TEXAS,4,-1.75,0,93,311,60.7,56,59,14.6,3.16,0,0,0.0,54.2,32,29,5.9,71,76.3,2,24,,,,,71.4,69.9,81.5,63.7,,77.5,,1,1,78,17.2,86.8,7.0,5,7,0,2,2,1,1.3,499,8.5,74.0,50,53,7.9,2.78,0,0,0.0,66.0,35,17,5.4,60,64.5,2,20,,,,,70.8,72.9,81.2,66.1,,79.2,,1,1,65,11.8,78.8,3.3,2,5,0,2,0,1,1.5,376,7.1,66.7,27,28,12.9,2.68,0,0,0.0,64.3,18,13,0.0,33,35.5,0,12,,,,,68.7,63.9,74.4,63.0,,61.8,,0,0,36,23.1,127.7,9.1,3,2,0,1,3,0,0.0,244,8.7,0,100.0,21,22,-3.4,1.41,0,0,0.0,95.5,21,1,0.0,22,23.7,0,8,,,,,67.5,69.6,72.8,69.2,,,,0,0,23,0.0,104.7,0.0,0,0,0,1,1,0,0.0,121,5.5,1.62
Collin Schlee,98025,QB,KENT STATE,4,20.44,0,92,201,68.6,51,58,16.3,3.31,2,5,7.9,55.2,32,26,8.6,74,80.4,3,30,,,,,75.2,89.7,57.2,79.7,,85.2,,0,3,80,26.9,81.8,9.5,7,9,0,5,3,3,3.8,530,9.1,73.3,30,37,11.7,3.32,2,2,5.3,51.4,19,19,13.6,48,52.2,3,20,,,,,74.9,83.2,53.3,66.3,,86.0,,0,1,50,21.1,76.9,8.3,4,7,0,5,1,2,4.0,304,8.2,71.8,39,39,11.4,2.78,0,3,7.0,71.8,28,10,0.0,44,47.8,0,18,,,,,69.5,79.4,75.4,78.5,,62.0,,0,2,48,30.0,106.6,6.8,3,2,0,0,3,2,4.2,378,9.7,0,83.3,18,18,-1.9,2.04,0,0,0.0,83.3,15,3,0.0,18,19.6,0,8,,,,,66.8,51.3,72.0,51.1,,,,0,0,18,0.0,120.4,0.0,0,0,0,0,1,1,5.6,152,8.4,1.47
Jaxson Dart,146409,QB,OLE MISS,4,-3.17,0,91,226,64.3,70,74,15.0,2.78,0,9,11.3,60.8,45,30,0.0,82,90.1,0,37,,,,,58.8,82.9,82.2,74.9,,78.2,,3,2,88,3.3,98.1,1.2,1,6,0,1,4,3,3.4,686,9.3,66.7,27,28,12.7,2.79,0,1,3.4,64.3,18,11,0.0,31,34.1,0,11,,,,,49.2,85.0,80.9,73.7,,78.2,,0,0,32,0.0,86.2,0.0,0,3,0,1,0,1,3.1,205,7.3,68.0,50,54,13.9,2.6,1,8,13.1,61.1,33,20,2.9,60,65.9,1,27,,,,,70.6,73.2,76.7,71.7,,64.6,,3,2,67,5.0,106.4,1.7,1,3,0,0,5,2,3.0,492,9.1,0,100.0,7,8,-1.6,1.56,1,0,0.0,75.0,6,1,14.3,9,9.9,1,1,,,,,65.6,63.8,70.4,63.5,,,,0,0,11,0.0,116.7,0.0,0,0,0,0,1,0,0.0,11,1.4,1.79
Todd Centeio,60552,QB,JAMES MAD,3,2.29,0,91,197,75.0,60,69,11.8,2.68,2,9,12.3,60.9,42,30,6.7,81,89.0,3,29,,,,,60.1,92.3,54.4,92.5,,72.8,,2,0,85,13.3,128.9,4.9,4,8,0,5,11,1,1.2,604,8.8,78.0,50,59,8.3,2.54,2,5,8.1,62.7,37,27,5.1,69,75.8,2,25,,,,,58.7,86.9,52.7,84.5,,72.8,,3,0,72,14.8,123.1,5.8,4,6,0,4,8,1,1.4,413,7.0,73.7,19,20,14.3,2.55,0,4,19.0,65.0,13,4,7.1,22,24.2,1,7,,,,,67.5,94.4,72.8,94.4,,62.1,,0,0,23,0.0,146.5,0.0,0,2,0,1,3,0,0.0,243,12.2,0,88.9,9,10,-2.7,1.44,0,0,0.0,80.0,8,1,0.0,10,11.0,0,3,,,,,65.4,61.0,70.1,60.8,,,,1,0,10,0.0,88.3,0.0,0,0,0,0,0,0,0.0,52,5.2,5.15
Braxton Burmeister,60513,QB,S DIEGO ST,5,3.36,0,88,284,58.2,55,59,10.0,3.48,0,2,3.3,42.4,25,25,21.9,75,85.2,7,17,,,,,58.8,56.7,81.4,53.8,,59.6,,1,3,76,20.0,43.3,6.7,5,11,0,3,2,4,5.3,223,3.8,65.2,46,51,7.5,3.45,0,2,3.8,49.0,25,22,16.7,64,72.7,5,15,,,,,57.5,54.3,81.1,55.5,,54.4,,1,1,65,18.2,56.8,6.3,4,9,0,4,1,2,3.1,190,3.7,66.7,21,21,7.9,2.65,0,0,0.0,52.4,11,4,21.4,24,27.3,3,5,,,,,67.6,69.1,73.0,58.3,,81.3,,0,2,24,25.0,36.5,4.2,1,2,0,0,1,2,8.3,73,3.5,0,100.0,12,13,-3.2,1.79,0,0,0.0,84.6,11,1,8.3,13,14.8,1,3,,,,,66.0,67.0,71.0,66.7,,,,0,0,13,0.0,79.5,0.0,0,0,0,1,0,0,0.0,40,3.1,-0.25
Kedon Slovis,100580,QB,PITTSBURGH,3,-14.99,0,88,268,71.9,57,63,10.7,3.2,2,1,1.5,60.3,38,30,7.3,75,85.2,3,25,,,,,49.3,60.1,80.4,58.1,,61.6,,0,1,77,23.3,96.8,9.3,7,5,0,4,2,3,3.9,612,9.7,78.0,41,42,8.3,3.05,0,0,0.0,73.8,31,19,3.1,51,58.0,1,17,,,,,41.9,64.2,79.6,61.7,,63.3,,0,1,52,36.8,111.0,13.7,7,2,0,1,2,1,1.9,418,10.0,75.9,29,34,8.1,2.78,2,1,2.9,58.8,20,11,9.1,37,42.0,2,12,,,,,68.9,57.9,74.6,57.9,,58.7,,0,0,38,0.0,84.3,0.0,0,3,0,3,0,2,5.3,271,8.0,0,100.0,13,13,-2.8,1.42,0,0,0.0,100.0,13,0,0.0,13,14.8,0,4,,,,,66.0,68.8,71.0,68.5,,,,0,0,13,,91.3,0.0,0,0,0,0,0,0,0.0,77,5.9,-1.98
Tanner Morgan,55239,QB,MINNESOTA,4,-0.61,0,86,225,81.7,71,75,11.1,2.74,1,6,7.6,73.3,55,13,5.2,80,93.0,3,47,,,,,73.6,95.3,82.4,94.1,,87.7,,0,1,85,7.7,135.4,1.3,1,4,2,1,7,1,1.2,839,11.2,84.2,38,41,7.6,2.45,0,3,7.0,75.6,31,6,3.1,43,50.0,1,22,,,,,72.6,94.7,81.6,93.0,,90.1,,0,0,46,0.0,136.1,0.0,0,2,2,1,4,1,2.2,379,9.2,82.1,39,40,12.7,2.9,1,3,7.1,75.0,30,7,6.3,43,50.0,2,26,,,,,69.4,91.9,75.2,91.6,,61.8,,0,1,45,14.3,131.3,2.3,1,2,0,0,3,0,0.0,507,12.7,0,100.0,6,6,-0.7,1.82,0,0,0.0,100.0,6,0,0.0,6,7.0,0,1,,,,,64.2,66.3,68.6,66.1,,,,0,0,6,,99.3,0.0,0,0,0,0,0,0,0.0,47,7.8,3.44
Aveon Smith,130529,QB,MIAMI OH,4,18.72,0,82,221,50.0,42,48,16.1,3.26,2,6,11.3,39.6,19,25,9.5,64,78.0,2,12,,,,,59.7,53.2,50.9,45.8,,67.6,,1,2,70,32.0,75.0,12.5,8,8,0,3,5,3,4.3,260,5.4,52.5,40,44,11.5,2.7,2,3,6.4,43.2,19,15,9.5,54,65.9,2,8,,,,,58.0,42.7,49.0,30.0,,71.0,,1,2,58,40.0,69.4,11.1,6,4,0,1,4,4,6.9,211,4.8,78.9,19,21,9.5,3.28,0,3,12.5,61.9,13,10,13.3,28,34.1,2,9,,,,,68.3,71.4,74.1,74.8,,55.1,,0,0,31,20.0,112.2,7.1,2,4,0,2,2,0,0.0,135,6.4,0,88.2,17,17,-2.2,1.62,0,0,0.0,76.5,13,0,13.3,18,22.0,2,5,,,,,67.0,48.1,72.2,48.0,,,,0,0,19,,106.5,0.0,0,0,0,0,1,1,5.3,86,5.1,1.63
AJ Swann,157186,QB,VANDERBILT,4,10.23,0,79,333,60.0,60,64,11.8,2.5,1,4,5.9,53.1,34,19,5.6,69,87.3,2,23,,,,,73.1,68.1,48.9,67.8,,62.1,,0,0,74,21.1,108.6,5.8,4,1,0,3,6,3,4.1,476,7.4,61.1,36,38,8.9,2.57,0,3,7.3,52.6,20,16,9.1,42,53.2,2,10,,,,,72.3,68.0,79.3,67.9,,58.4,,0,0,46,25.0,80.7,9.5,4,0,0,2,1,2,4.3,237,6.2,69.7,33,35,10.7,2.15,1,1,2.8,62.9,22,4,4.3,37,46.8,1,16,,,,,68.9,66.3,4.2,65.9,,64.3,,0,0,38,25.0,132.9,2.7,1,1,0,1,5,1,2.6,326,9.3,0,100.0,9,9,-3.7,1.49,0,0,0.0,88.9,8,1,11.1,10,12.7,1,3,,,,,65.4,65.8,70.1,65.5,,,,0,0,10,100.0,106.9,10.0,1,0,0,0,0,0,0.0,87,9.7,3.07
Zach Wilcke,156836,QB,SO MISS,3,9.83,0,79,296,62.5,56,60,11.7,2.65,1,3,4.8,51.7,31,25,11.4,67,84.8,4,24,,,,,32.1,57.5,79.4,63.5,,47.2,,1,1,71,12.0,91.9,4.5,3,4,0,2,4,2,2.8,453,7.6,66.7,42,45,9.4,2.54,0,2,4.3,55.6,25,17,10.7,50,63.3,3,15,,,,,28.3,54.7,78.7,58.5,,51.5,,1,1,52,5.9,71.6,2.0,1,4,0,2,1,2,3.8,271,6.0,72.0,25,26,9.6,2.46,1,1,3.7,65.4,17,8,5.6,29,36.7,1,9,,,,,68.3,69.4,73.9,72.3,,53.1,,0,0,31,25.0,131.3,6.9,2,1,0,0,3,0,0.0,226,8.7,0,100.0,11,11,-1.8,1.7,0,0,0.0,100.0,11,0,0.0,12,15.2,0,0,,,,,65.8,72.8,70.7,68.0,,64.1,,0,0,12,,83.3,0.0,0,1,0,0,0,0,0.0,44,4.0,2.67
Diego Pavia,156927,QB,NEW MEX ST,5,-17.22,0,78,242,54.7,53,56,10.6,3.02,0,2,3.3,35.7,20,34,31.0,69,88.5,9,16,,,,,51.0,54.1,47.2,48.7,,64.5,,1,4,73,11.8,18.0,5.8,4,9,0,2,0,4,5.5,214,3.8,59.5,42,45,8.7,3.06,0,1,2.1,42.2,19,27,24.0,56,71.8,6,15,,,,,47.9,57.8,43.8,51.6,,65.6,,1,1,58,11.1,43.9,5.4,3,8,0,2,0,2,3.4,172,3.8,47.4,19,20,9.3,2.65,0,1,4.5,25.0,5,9,44.4,22,28.2,4,2,,,,,67.6,44.6,73.0,45.9,,57.3,,0,3,24,11.1,1.0,4.5,1,1,0,1,0,2,8.3,65,3.3,0,62.5,8,9,-2.4,2.33,0,0,0.0,44.4,4,2,20.0,9,11.5,1,1,,,,,65.1,50.4,69.8,50.3,,,,0,0,9,0.0,51.6,0.0,0,0,0,1,0,0,0.0,23,2.6,-0.57
Mike Wright,124366,QB,VANDERBILT,3,4.04,0,77,333,60.4,48,52,10.4,3.1,1,3,5.7,48.1,25,20,13.8,63,81.8,4,20,,,,,34.5,68.3,80.1,59.4,,70.9,,1,1,65,5.0,87.9,1.6,1,10,0,2,4,3,4.6,351,6.8,66.7,39,40,6.3,2.54,0,2,4.9,57.5,23,10,11.5,45,58.4,3,10,,,,,51.4,58.4,79.5,46.9,,68.3,,0,1,47,10.0,97.7,2.2,1,4,0,1,4,2,4.3,238,6.0,73.9,23,26,9.2,3.19,1,1,3.8,61.5,16,10,5.9,32,41.6,1,14,,,,,28.6,85.1,74.0,81.7,,70.0,,1,0,32,0.0,109.1,0.0,0,6,0,1,2,1,3.1,188,7.2,0,100.0,14,14,-3.0,1.51,0,0,0.0,100.0,14,0,0.0,14,18.2,0,4,,,,,66.2,69.1,71.2,68.7,,,,0,0,14,,128.6,0.0,0,0,0,0,2,0,0.0,75,5.4,1.28
Xavier Williams,145579,QB,CHARLOTTE,3,-2.38,0,74,136,53.1,49,53,11.7,3.34,2,3,5.2,47.2,25,26,3.8,65,87.8,1,16,,,,,72.2,60.6,79.0,54.5,54.3,70.6,,0,1,71,11.5,73.5,4.6,3,9,0,2,2,3,4.2,349,6.6,59.0,39,42,8.4,3.23,1,2,4.3,52.4,22,20,4.3,52,70.3,1,11,,,,,71.7,62.4,78.4,52.5,,74.8,,0,1,57,15.0,70.1,5.8,3,7,0,2,1,2,3.5,266,6.3,56.3,16,18,14.4,2.94,2,1,5.3,50.0,9,8,0.0,22,29.7,0,6,,,,,67.5,57.0,73.0,61.0,54.3,52.8,,0,0,23,12.5,91.9,4.5,1,2,0,0,1,1,4.3,128,7.1,0,100.0,6,7,-2.7,1.72,1,0,0.0,85.7,6,2,0.0,9,12.2,0,1,,,,,65.1,60.6,69.8,60.3,,,,0,0,9,50.0,93.5,11.1,1,0,0,0,0,0,0.0,45,6.4,0.78
Drew Pyne,122910,QB,NOTRE DAME,3,6.91,0,74,258,70.8,48,51,8.7,3.19,2,1,1.8,62.7,32,18,5.9,62,83.8,2,25,,,,,48.7,51.5,80.3,53.0,,50.8,,0,1,67,22.2,117.4,6.5,4,7,0,1,6,1,1.5,391,7.7,73.3,45,47,5.8,2.82,2,0,0.0,68.1,32,13,3.0,55,74.3,1,16,,,,,46.8,44.8,80.1,46.0,,48.7,,0,1,60,23.1,94.2,5.5,3,5,0,0,3,1,1.7,259,5.5,86.7,15,16,7.4,3.18,0,1,6.3,75.0,12,5,7.7,19,25.7,1,10,,,,,67.0,81.7,72.2,81.9,,61.7,,0,0,19,20.0,156.3,5.3,1,2,0,1,3,0,0.0,200,12.5,0,100.0,12,12,-3.8,1.48,0,0,0.0,100.0,12,0,0.0,12,16.2,0,1,,,,,65.8,68.5,70.7,68.1,,,,0,0,12,,90.3,0.0,0,0,0,0,0,0,0.0,68,5.7,6.99
E.J. Warner,156185,QB,TEMPLE,3,-4.93,0,74,306,65.5,58,59,10.7,2.27,0,5,7.9,55.9,33,26,13.2,61,82.4,5,21,,,,,72.0,72.9,79.9,72.5,,58.3,,0,3,65,3.8,89.5,1.6,1,1,0,1,5,6,9.2,478,8.1,66.7,57,58,8.1,2.13,0,5,8.2,62.1,36,23,5.3,60,81.1,2,20,,,,,71.9,70.9,79.8,70.5,,58.3,,0,3,63,4.3,95.5,1.7,1,1,0,1,5,5,7.9,481,8.3,91.7,12,14,10.5,2.14,0,1,6.7,57.1,8,5,27.3,14,18.9,3,4,,,,,66.4,82.5,71.4,81.7,,,,0,0,15,0.0,73.5,0.0,0,0,0,2,0,1,6.7,80,5.7,0,100.0,11,13,-3.1,1.49,0,1,7.7,84.6,11,2,0.0,13,17.6,0,3,,,,,66.0,79.6,71.0,79.1,,,,0,0,13,0.0,93.3,0.0,0,0,0,2,0,0,0.0,83,6.4,-2.58
Max Duggan,99470,QB,TCU,3,-2.78,0,69,305,80.6,36,39,14.9,3.15,2,4,10.0,66.7,26,16,10.3,46,66.7,3,24,,,,,46.9,83.6,11.7,85.4,54.3,68.5,,0,0,48,37.5,147.5,13.0,6,1,0,1,5,1,2.1,471,12.1,92.9,42,45,5.5,2.4,2,2,4.4,77.8,35,12,10.3,50,72.5,4,20,,,,,73.6,85.9,12.0,87.5,,68.4,,0,0,50,41.7,148.2,10.0,5,0,0,1,6,0,0.0,453,10.1,75.0,16,16,14.7,2.82,0,2,11.8,75.0,12,5,0.0,19,27.5,0,11,,,,,24.3,66.8,72.7,67.0,54.3,62.0,,0,0,21,40.0,156.3,10.5,2,1,0,0,2,1,4.8,242,15.1,0,100.0,22,22,-3.2,1.25,0,0,0.0,95.5,21,1,4.5,23,33.3,1,7,,,,,67.5,69.3,72.8,68.9,,,,0,0,23,100.0,148.7,4.3,1,0,0,0,3,0,0.0,224,10.2,5.06
T.J. Finley,124093,QB,AUBURN,3,-10.77,0,69,115,69.8,43,49,12.0,3.1,2,4,7.8,59.2,29,29,3.3,64,92.8,1,25,,,,,27.0,57.9,44.2,55.5,,62.0,,0,4,66,17.2,59.2,7.8,5,10,0,4,1,6,9.1,412,8.4,74.3,35,39,8.9,2.98,1,2,5.0,64.1,25,24,3.8,53,76.8,1,19,,,,,25.0,58.0,41.1,54.0,,63.9,,0,3,54,20.8,55.0,9.4,5,9,0,3,0,4,7.4,295,7.6,61.5,13,15,14.6,3.07,1,2,12.5,53.3,8,5,0.0,16,23.2,0,7,,,,,66.7,58.4,71.8,60.2,,57.3,,0,1,17,0.0,78.8,0.0,0,1,0,1,1,2,11.8,136,9.1,0,80.0,5,5,-2.6,1.64,0,0,0.0,80.0,4,0,0.0,5,7.2,0,1,,,,,63.8,58.9,68.1,58.8,,,,0,0,5,,82.5,0.0,0,0,0,0,0,0,0.0,19,3.8,1.51
Robby Ashford,131702,QB,AUBURN,4,-2.34,0,65,115,67.6,34,35,11.4,3.14,0,3,8.3,57.1,20,19,13.0,52,80.0,3,17,,,,,31.9,61.5,79.2,48.7,,68.5,,0,2,54,26.3,73.2,9.6,5,12,0,1,1,3,5.6,317,9.1,68.6,35,38,8.0,2.9,1,2,5.1,57.9,22,19,8.3,55,84.6,2,17,,,,,32.9,57.1,79.3,45.7,,65.7,,0,2,57,31.6,67.5,10.9,6,11,0,2,1,3,5.3,277,7.3,77.8,9,9,8.7,2.65,0,1,11.1,55.6,5,3,28.6,10,15.4,2,3,,,,,65.4,71.1,70.1,60.2,,69.3,,0,0,10,0.0,92.4,0.0,0,1,0,0,0,0,0.0,95,10.6,0,80.0,10,12,-3.0,1.78,1,0,0.0,58.3,7,3,12.5,13,20.0,1,3,,,,,66.0,51.0,71.0,50.8,,,,0,0,13,33.3,69.8,7.7,1,0,0,1,0,0,0.0,55,4.6,3.27
J.J. McCarthy,144918,QB,MICHIGAN,4,12.7,0,64,222,80.4,51,51,13.4,3.17,0,4,7.8,76.5,39,12,4.9,55,85.9,2,27,,,,,26.1,78.8,79.6,77.2,60.0,66.2,,0,0,55,25.0,144.9,5.5,3,1,0,0,5,3,5.5,568,11.1,81.0,42,42,10.6,2.98,0,3,7.1,76.2,32,9,5.9,46,71.9,2,19,,,,,24.7,65.9,79.3,61.8,60.0,66.2,,0,0,46,33.3,119.7,6.5,3,1,0,0,2,3,6.5,386,9.2,88.9,18,18,11.8,2.69,0,1,5.6,88.9,16,3,0.0,18,28.1,0,13,,,,,66.8,92.7,72.0,92.4,,,,0,0,18,0.0,158.3,0.0,0,0,0,0,3,0,0.0,307,17.1,0,100.0,9,9,-2.7,1.26,0,0,0.0,100.0,9,0,0.0,9,14.1,0,5,,,,,65.1,67.7,69.8,67.4,,,,0,0,9,,118.8,0.0,0,0,0,0,0,0,0.0,125,13.9,7.87
J.T. Shrout,83562,QB,COLORADO,3,-15.91,0,63,143,57.1,49,52,14.3,3.19,1,3,5.5,38.5,20,24,28.6,60,95.2,8,13,,,,,27.0,46.8,78.9,52.4,,37.8,,0,1,63,16.7,57.1,6.7,4,4,0,2,2,7,11.1,227,4.4,57.1,42,44,13.3,3.07,1,1,2.2,43.2,19,20,20.8,51,81.0,5,12,,,,,42.3,49.2,78.5,55.8,,37.8,,0,1,53,15.0,56.7,5.9,3,4,0,1,1,5,9.4,217,4.9,60.0,10,11,13.3,3.31,0,2,16.7,27.3,3,4,50.0,12,19.0,3,1,,,,,20.0,46.2,71.0,46.3,,,,0,0,13,25.0,69.9,8.3,1,0,0,1,1,2,15.4,15,1.4,0,66.7,3,3,-2.0,1.6,0,0,0.0,66.7,2,0,0.0,3,4.8,0,0,,,,,62.7,56.0,66.6,56.0,,,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,5,1.7,-3.57
